,REGION.name,ETH.group,F10.11,F11.12,F12.13,F13.14,F14.15,F15.16,F16.17,F17.18,F18.19,F19.20,F20.21,F21.22,F22.23,F23.24,F24.25,F25.26,F26.27,F27.28,F28.29,F29.30,F30.31,F31.32,F32.33,F33.34,F34.35,F35.36,F36.37,F37.38,F38.39,F39.40,F40.41,F41.42,F42.43,F43.44,F44.45,F45.46,F46.47,F47.48,F48.49,F49.50,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,F50.51,F51.52,F52.53,F53.54,F54.55,F55.56,F56.57,F57.58,F58.59,F59.60,F60.61,F61.62,F62.63,F63.64,F64.65,F65.66,F66.67,F67.68,F68.69,F69.70,F70.71,F71.72,F72.73,F73.74,F74.75,F75.76,F76.77,F77.78,F78.79,F79.80,F80.81,F81.82,F82.83,F83.84,F84.85,F85.86,F86.87,F87.88,F88.89,F89.90,F90.91,F91.92,F92.93,F93.94,F94.95,F95.96,F96.97,F97.98,F98.99,F99.100,F100.101p
10,East Midlands,WBI,2.1090384503346056e-05,0.00019137571123403486,0.0012859276106901999,0.0029614414906782003,0.0059703363464888495,0.010763419146881299,0.017645328779125922,0.026664983218390233,0.03882669357673378,0.05261245719026908,0.06724466585008512,0.08183831367633797,0.09426106466522464,0.10426600244649922,0.11177950628496018,0.11652503047100823,0.1184575228304127,0.11819887303034984,0.11285871699180931,0.10572399991897863,0.09724175242772472,0.08785448147626637,0.0807030454203499,0.07078723949929495,0.061116245178453724,0.051890720504774945,0.043254062062055634,0.03774816023423715,0.03209977892453738,0.027014552770858152,0.02248962591071726,0.018505184388468026,0.015615682041975974,0.013107640714733476,0.010948406997496277,0.009102948755843577,0.008210782649409125,0.006780375909804674,0.005577750126516775,0.004516117871885999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,East Midlands,WHO,2.3708220274568768e-05,0.00021513014693580763,0.0014455428750744254,0.0033290292635540252,0.006711402022725775,0.012099424360958805,0.019835548348885398,0.029974763886309395,0.04364646584462792,0.05914390676688206,0.07559295227804683,0.09199873349584446,0.10596379834348771,0.11721153127568748,0.12565853398807164,0.13099391082901518,0.13316700158970046,0.13287623391608078,0.12687356506584618,0.11885345663137858,0.109318444440284,0.09876598111026846,0.09072633889121158,0.07957904215703791,0.0687069567620289,0.05833566276406891,0.04862636697288242,0.04243661299296583,0.03608667385721191,0.03036983709042874,0.025282891953483294,0.020803563370199125,0.01755517935457988,0.014735634539944975,0.01230821990172035,0.010233552247978726,0.0092305774198263,0.0076225114515093995,0.006270517266093301,0.005077028272877674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,East of England,BAN,0.0009225439038984783,0.0035580680354858466,0.01217234382970637,0.021296713942437963,0.03377756652736328,0.04932660661451409,0.06716610053203363,0.08616805278822982,0.11324374856362797,0.1398312431761617,0.1646727638977655,0.1867888666804545,0.19733616664906747,0.20502019822502432,0.2082768721368055,0.20749808294606636,0.20323697437903981,0.19442260632174632,0.18249399195600696,0.16915011300499314,0.15498313400483155,0.14050106827476536,0.1270819582651001,0.11249599671052557,0.09867853288677172,0.0857845545524915,0.0739064490591471,0.0645996531727114,0.05529516478343366,0.046981312771429216,0.039609201377953,0.0331170421856315,0.02831216720133515,0.024120450831076105,0.020483239991469303,0.01734260126886478,0.015820739669704653,0.013335959965401477,0.011213893807430108,0.009316844386535109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,East of England,BLA,0.0003641919114597391,0.0016402536470324566,0.0063625855982025244,0.01173893393999026,0.019513458217830997,0.029710831738703435,0.04199049336402906,0.05569217149860359,0.0755835758462413,0.09584293625206408,0.11545714076569978,0.13355612685624257,0.14384690256517582,0.15209025601307338,0.1569407587249373,0.158552925685439,0.15724653983378836,0.15215454171381304,0.14428817549182055,0.13498261065803324,0.12471825196200269,0.11392565170552141,0.10373831229185028,0.09237618601770839,0.08146499704187353,0.07116382473207045,0.06157983524076892,0.05402529776935416,0.0463926037952743,0.03952924408475683,0.03341012120419912,0.027995483407810443,0.023974574580981328,0.02045345038788089,0.017387978902361215,0.014733651002323982,0.013446281225028672,0.011339013184451607,0.009536016543528106,0.007922623733463325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,East of England,BLC,0.00024103347741196782,0.0010868475680696956,0.004214790475134959,0.007775683489088042,0.01292518484196008,0.019679536047366088,0.027813238988742623,0.036888714335514945,0.05006413995056245,0.0634832471858045,0.07647496344885366,0.08846304592463947,0.09527909054519368,0.10073915840336935,0.10395203859836599,0.1050200785047559,0.10415486981461541,0.10078221803887087,0.09557187122929875,0.08940793839946574,0.08260940424296907,0.07546064040174941,0.06871278008893443,0.06118703522167117,0.0539595334014148,0.04713640014044546,0.04078832069299824,0.03578469535103825,0.030729191808497043,0.026183267987880156,0.022130119929366362,0.018543528664852288,0.015880036155468326,0.013547659837179024,0.011517018257842453,0.009758985456204978,0.00890641236231404,0.007510410149242155,0.006316416065099521,0.005247782843428783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,East of England,CHI,8.496209798549465e-07,1.27443146978242e-05,0.00016610090156160963,0.000493204978805826,0.0012347116889742393,0.0026805541914423693,0.005159748210659086,0.008958828422080498,0.01568852854972365,0.02435018786733576,0.034672991510615654,0.04614042703837074,0.05661057199096292,0.06689352948366922,0.0757127788229102,0.08252099325856928,0.0869972562244584,0.08844602268408748,0.08703526409544433,0.08360795548196866,0.07856112370114149,0.0723318248823193,0.06586817391692674,0.05823549524988592,0.0506408962878584,0.04333468309790489,0.036497775615507,0.031022873382341352,0.0257112695968533,0.021038675229116666,0.016990341052307567,0.013530103039455437,0.01098823071459941,0.008859704456616217,0.007095774147984217,0.005647460797390912,0.004955575326650782,0.003907028197987019,0.0030641623163311306,0.0023454986120228258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,East of England,IND,8.21180440885514e-06,0.00010264755511066853,0.0008622394629298045,0.0021609876539676956,0.00467687922973074,0.00895240651897874,0.015437935669759938,0.024341584600061132,0.03887212780686432,0.05606026873196074,0.075050982273465,0.09475306187545415,0.11066160259990794,0.12527221462354493,0.13671675832077382,0.14450603070745077,0.14849796358062403,0.14775593115742988,0.14291641832564014,0.13543474295243668,0.12596103680227252,0.11514420464321193,0.10440320306094215,0.09214789022523892,0.08018320405546393,0.06881355504570628,0.05825117002350957,0.049851919529598256,0.041660731728863,0.034432164622615266,0.028133364249131775,0.022707853389027782,0.018708470516686115,0.015321181560402,0.012477299058102482,0.010108412513286697,0.008971838124057696,0.0072118142302828045,0.005772331826184172,0.004527833185390825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,East of England,MIX,8.577155839883607e-07,1.5152975317127698e-05,0.0001968457265253134,0.0005847475993841087,0.0014639060729721523,0.003178265096468848,0.006117870831693023,0.010622593078799888,0.018602161120075518,0.02887270018951418,0.04111287676522961,0.054709810806491864,0.06712431129792461,0.07931667907595794,0.08977371150722253,0.09784616612709568,0.10315371532231941,0.10487167155426727,0.10319877722665204,0.09913508204534398,0.09315085579073351,0.08576454058588447,0.07810034990337397,0.06905008246552499,0.06004497964875558,0.0513818710343878,0.04327549882372039,0.036783848126667074,0.030486143863641593,0.0249458707875278,0.020145562705148955,0.01604280174101389,0.013028927849495584,0.010505120388819978,0.008413615753276999,0.0066964192827339356,0.005875868009089955,0.00463248714164974,0.003633099744728086,0.002780971033296021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,East of England,OAS,1.2006157765051747e-06,2.1210878718258068e-05,0.000275541320707913,0.0008185198056324131,0.0020491509765502387,0.004448881759839914,0.008563692179867325,0.01486932623807248,0.02603899070365602,0.04041551769019167,0.05754910996524187,0.07658186840730029,0.0939594763529752,0.1110261466811417,0.12566372392326508,0.13696340945150814,0.1443928271015079,0.14679759319638394,0.14445590399351155,0.1387676121673337,0.13039099340747268,0.12005175423456993,0.10932354966496394,0.09665513828208293,0.08404994757237198,0.07192347456645654,0.0605763117679286,0.05148940885052889,0.04267398887320586,0.034918808268466626,0.02819941815433339,0.02245644270568283,0.018237672975829216,0.014704889952278892,0.011777237116136869,0.009373534522433134,0.008224940719360044,0.0064844771979770425,0.005085551612405586,0.003892756245669892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,East of England,OBL,7.084441514767324e-07,1.251584667608892e-05,0.00016258793276390475,0.00048298180026923895,0.0012091370555329347,0.002625139803296978,0.005053155021445717,0.008773903705001394,0.015364757847893108,0.023847876811901366,0.03395784994283824,0.045188458992466686,0.05544241779984205,0.06551290247593526,0.0741500586685322,0.0808176339933476,0.08520149066591365,0.08662046458656583,0.08523871027947184,0.0818822350814872,0.07693946597441462,0.07083861867080547,0.06450825559219699,0.05703303985013182,0.04959512856219433,0.042439692953903145,0.03574410284274257,0.030382218255812048,0.025180526883802453,0.020604448132725283,0.016639555515950845,0.013250813298591369,0.010761455087555825,0.008676875224083044,0.006949362917559433,0.005531016534209587,0.004853268849951869,0.0038262781784054348,0.0030008178864091946,0.0022969883032829337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,East of England,OTH,1.017873065099163e-06,1.7982424150085204e-05,0.00023360186844032194,0.0006939349621313695,0.0017372548538580866,0.0037717286427249126,0.0072602341050860214,0.01260610344298691,0.022075661338358782,0.03426397326597808,0.0487897045002698,0.06492553458997763,0.07965814048263352,0.09412713579146957,0.10653676417102931,0.11611655294972499,0.12241515760184737,0.12445390029017267,0.1224686337185679,0.11764614250231557,0.11054450784190327,0.10177897829143381,0.09268368679021582,0.0819435024809898,0.0712569161850803,0.06097618317380597,0.05135614352087285,0.04365233527031366,0.03617868822348462,0.02960390417765003,0.02390725555374261,0.019038403971829477,0.015461762585045873,0.012466695591191389,0.009984653439001522,0.007946812379006523,0.006973043153441954,0.005497491212620281,0.004311492576340458,0.0033002495960845644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,East of England,PAK,0.0008509034597128042,0.003281559794859652,0.011228211924165848,0.019645380221278957,0.0311586382891082,0.04550183447122717,0.061958281320710976,0.07948715320441183,0.10446378712490256,0.1289903970712327,0.1519061802566953,0.17230749435946086,0.18203705403341294,0.18912511854847414,0.19212881087852549,0.19141058196393554,0.18747963454776934,0.17934844401633754,0.1683449556340479,0.15603549576774522,0.1429669036540782,0.12960761694212003,0.11722867260268066,0.10377344805696988,0.09102748337805942,0.07913339709042227,0.06817636693953279,0.05959140525454617,0.05100849122555403,0.04333901690069347,0.03653844628381717,0.030549568853807937,0.02611712214539872,0.022250670228167135,0.018895736103462304,0.01599855026612226,0.014594647352838936,0.012302368448569937,0.010344498133421542,0.008594630904030955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,East of England,WBI,1.7295305761613334e-05,0.00015693888561462793,0.0010545332262984135,0.0024285491840264992,0.00489601280601674,0.00882661125292337,0.014470165607969782,0.021866791372019852,0.03360106171972893,0.047085473425148607,0.0616580504042051,0.07654323628763678,0.08816221426469342,0.09882907219710634,0.1072077030410647,0.11300736548720518,0.11615669396137174,0.11590306797839334,0.11270504184660475,0.10761624539991443,0.10105851391574219,0.09345660931371001,0.08584915486996247,0.07685916939106029,0.06794649335883951,0.0593354368073579,0.05119164812713541,0.04467535403693256,0.03808884419422327,0.03215406935687493,0.026869447811152438,0.02221321833171201,0.01874472295521524,0.015734125037492542,0.013142228140746542,0.010926980457538718,0.009856043789502498,0.008139014845452134,0.006695409176104391,0.005421049052743478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,East of England,WHO,1.9443386587331788e-05,0.00017643073014433515,0.0011855064877553478,0.002730175533304457,0.005504098686430521,0.009922878335437651,0.016267363397698343,0.024582651728213955,0.03777515111587428,0.052935356988296586,0.06931906423351378,0.08605436873423393,0.09911710116685868,0.11111034053367361,0.12053105162774598,0.1270523431832994,0.13059396097012457,0.13030881148288867,0.12671401607655325,0.12099339790854569,0.11362121690037362,0.10507502596366625,0.09652182165779463,0.08641434903464373,0.07639378073514344,0.06671231371226159,0.057556190726795235,0.05022974043247881,0.04282433992641705,0.03615170387872995,0.030210053839022373,0.02497492297716725,0.02107519968713859,0.017690302911375022,0.014776163033292768,0.012285500066887717,0.011081416966536436,0.009150914821964085,0.0075278298703390645,0.006095032269791673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,London,BAN,0.0007510674478436563,0.0028967175083735317,0.009909827787944062,0.017338219374284657,0.027499212318098744,0.04015809804193558,0.05468170294662546,0.07015169600039398,0.08929424694723652,0.10773245717372651,0.12452113803783997,0.1389467493811541,0.14679257590942243,0.15217217841412942,0.15426584571691254,0.15337015137862972,0.14990047296172848,0.14339930384777158,0.14123670178154896,0.1374697902286772,0.13253071928339283,0.126804433250676,0.11469347451991088,0.10892751276903159,0.10297136626952444,0.09703713231441642,0.09128261845683759,0.0797876987472288,0.07386669539549566,0.06838389901074987,0.06337367324696241,0.058847049050850656,0.05030906693580613,0.04286063185319144,0.036397520700726035,0.03081678918720028,0.028112530042546637,0.0236972216849925,0.019926434107185524,0.016555488124221782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,London,BLA,0.0002989186679830312,0.0013462749168702186,0.005222234629867938,0.009634992943193843,0.016016107866969314,0.024385830570494503,0.03446463787187681,0.045710597071529,0.05999956719538162,0.07432058025900583,0.08789503569155735,0.10006970413272673,0.10778028173578692,0.11368941090029207,0.1170587356376847,0.11800863040949751,0.11678244668753109,0.11300076729663608,0.1125644196238215,0.11064170348066034,0.10757476721994333,0.10368263783844882,0.09441123840247938,0.09028842935309274,0.08585741812316348,0.08131516752545787,0.07681526030118323,0.06739165986359104,0.0626303807934794,0.05816652338213016,0.05404623009038921,0.050291565115196696,0.04306833574133525,0.036742928029797214,0.031236062633795993,0.026467782605290993,0.024155129523397184,0.02036959718112322,0.017130663184213503,0.01423233675127453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,London,BLC,0.00019783356727745983,0.0008920542232840313,0.0034593826715540944,0.00638206451313072,0.010608631848414311,0.016152415259575094,0.022828332170976344,0.030277229651398438,0.039741776360177325,0.04922752036636636,0.05821872101167479,0.06628275815747416,0.07138981989667331,0.07530378876150506,0.07753556820020825,0.07816489245786726,0.07735278326492051,0.0748480131826232,0.07455906507909243,0.07328530956219144,0.07125408174450779,0.06867598140148472,0.06253482056749908,0.05980412248308765,0.056868871070051646,0.0538602499306155,0.05087971369125751,0.04463814697578969,0.041484635357540496,0.03852816490300756,0.03579897144836164,0.03331189953773775,0.028527157836429874,0.024337238700579654,0.020689360806863344,0.017531201799985813,0.015999625487538374,0.013491824177615562,0.011346913589211595,0.009427203313655718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,London,CHI,6.973715439374649e-07,1.0460573159061971e-05,0.0001363361368397684,0.00040482418125568757,0.0010134551962271562,0.0022002072211226875,0.004235137386332189,0.007353434245048657,0.012348934889162406,0.01874202800899575,0.026302281657724066,0.03461332783992265,0.04246775362306947,0.05006164133292966,0.05654975677925763,0.06152536007983137,0.06475146230905725,0.06582976926810956,0.06823177510433925,0.06890272062181885,0.06809712351891171,0.06611717600657194,0.06020887286035397,0.057101339199388805,0.05349685444208727,0.04966318162151383,0.04581202827067843,0.03893992793976351,0.034750410244707,0.03091669831389194,0.02748734757536344,0.024477947962474062,0.019879326775803154,0.016028509466597375,0.012837299896484654,0.010217087860715372,0.00896536520203478,0.007068389105342185,0.0055435206597469365,0.004243352234918312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,London,IND,6.732953169808866e-06,8.416191462261326e-05,0.0007069600828298438,0.0017718187075925625,0.0038346272349927195,0.007340181383811,0.012657741554454064,0.019957946028819375,0.03066417917044219,0.04322708636173469,0.056958933516387276,0.0710012216143946,0.0829219532845038,0.09365212947256035,0.102002598140961,0.10761280464076205,0.11038175108669004,0.10983018232264552,0.1117496374796553,0.11129424716409986,0.10890361662504797,0.1050401899572609,0.09524172159292746,0.09016506296371093,0.08453840912903418,0.07870283487667071,0.07292358704722922,0.062408717143723216,0.05622645475721826,0.05055902483484425,0.04546357842262768,0.04095913363085187,0.033745274412069926,0.02763547536458344,0.022505841953333244,0.018232979217997748,0.016182891017572594,0.013008260081587654,0.01041180364254684,0.008167047819158531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,London,MIX,7.040161721197436e-07,1.2437619040782146e-05,0.00016157171150151258,0.0004799630253425624,0.0012015796017653436,0.0026087319257896884,0.005021571351687063,0.008719064287660033,0.01464235279322647,0.022222961103053312,0.031187483319372288,0.04104187949442306,0.0503549154132454,0.05935888981575867,0.06705188522570185,0.07295142516331446,0.07677664659024133,0.07805531035979754,0.0809033011669299,0.08169892658482007,0.08074359853274453,0.07839581753234709,0.07139011925454271,0.06770533633852681,0.06343129378062878,0.058885578541314876,0.05431946491366553,0.04617113613976172,0.04120404768075856,0.036658441296770844,0.03259200437121659,0.02902380936266691,0.023571264184918284,0.01900532191440684,0.015221479615343656,0.012114816340195811,0.01063031730299519,0.008380856775816,0.006572816649411342,0.005031189340645687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,London,OAS,9.854699377517854e-07,1.7409968900281538e-05,0.00022616535071396873,0.0006718441300623127,0.0016819508162577814,0.003651658854339249,0.007029110698499031,0.012204798811571466,0.020496117940350844,0.03110732531746625,0.04365571198860088,0.057449729185633,0.07048595944660657,0.08308957062111544,0.09385809556129547,0.10211617184607491,0.10747065214179058,0.10926050407316881,0.11324707346541987,0.11436077647693077,0.1130235244175401,0.10973714025771289,0.09993068222572125,0.09477278538374721,0.0887900528553192,0.08242703749952686,0.07603546882453624,0.06462957593798171,0.057676729471737694,0.05131386648979087,0.0456217368163611,0.04062703775657346,0.03299465718110156,0.02660332836893663,0.021306769876972945,0.016958115136333093,0.014880138476538532,0.011731381653211907,0.009200517645562909,0.007042573796870563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
