,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
2041,42,41,WBI,0.0016676048560411315,Male,2009,2006
2042,43,42,WBI,0.0017693608483290485,Male,2009,2006
2043,44,43,WBI,0.0018431401593830333,Male,2009,2006
2044,45,44,WBI,0.0019058798868894587,Male,2009,2006
2045,46,45,WBI,0.002031468809768637,Male,2009,2006
2046,47,46,WBI,0.0022367184447300782,Male,2009,2006
2047,48,47,WBI,0.002468101850899744,Male,2009,2006
2048,49,48,WBI,0.002797312568123393,Male,2009,2006
2049,50,49,WBI,0.002848723645244215,Male,2009,2006
2050,51,50,WBI,0.0029236880462724948,Male,2009,2006
2051,52,51,WBI,0.003377507655526992,Male,2009,2006
2052,53,52,WBI,0.003899800830334189,Male,2009,2006
2053,54,53,WBI,0.004658725298200514,Male,2009,2006
2054,55,54,WBI,0.005035077161953732,Male,2009,2006
2055,56,55,WBI,0.005337863244215935,Male,2009,2006
2056,57,56,WBI,0.005945852426735218,Male,2009,2006
2057,58,57,WBI,0.006408179210796917,Male,2009,2006
2058,59,58,WBI,0.0067521624344473,Male,2009,2006
2059,60,59,WBI,0.007515546809768635,Male,2009,2006
2060,61,60,WBI,0.00870092798457583,Male,2009,2006
2061,62,61,WBI,0.009572804107969152,Male,2009,2006
2062,63,62,WBI,0.00994732462467866,Male,2009,2006
2063,64,63,WBI,0.009818733886889464,Male,2009,2006
2064,65,64,WBI,0.010751624832904887,Male,2009,2006
2065,66,65,WBI,0.01263557973778919,Male,2009,2006
2066,67,66,WBI,0.01397347224935733,Male,2009,2006
2067,68,67,WBI,0.015464451246786637,Male,2009,2006
2068,69,68,WBI,0.0185347087840617,Male,2009,2006
2069,70,69,WBI,0.021455303953727512,Male,2009,2006
2070,71,70,WBI,0.022709805092544985,Male,2009,2006
2071,72,71,WBI,0.024011950455012837,Male,2009,2006
2072,73,72,WBI,0.025821921226221074,Male,2009,2006
2073,74,73,WBI,0.028672062028277632,Male,2009,2006
2074,75,74,WBI,0.03280007629562982,Male,2009,2006
2075,76,75,WBI,0.03638306739331624,Male,2009,2006
2076,77,76,WBI,0.040267989614395885,Male,2009,2006
2077,78,77,WBI,0.04477650630591258,Male,2009,2006
2078,79,78,WBI,0.04896885008483291,Male,2009,2006
2079,80,79,WBI,0.056388506043701776,Male,2009,2006
2080,81,80,WBI,0.0626844267300771,Male,2009,2006
2081,82,81,WBI,0.0696865641773779,Male,2009,2006
2082,83,82,WBI,0.07747448125449873,Male,2009,2006
2083,84,83,WBI,0.08613674155526987,Male,2009,2006
2084,85,84,WBI,0.0957719316529564,Male,2009,2006
2085,86,85,WBI,0.1064898,Male,2009,2006
2086,87,86,WBI,0.1184125254138817,Male,2009,2006
2087,88,87,WBI,0.13167613076606688,Male,2009,2006
2088,89,88,WBI,0.14643205734447295,Male,2009,2006
2089,90,89,WBI,0.16284891982262212,Male,2009,2006
2090,91,90,WBI,0.1811144609768638,Male,2009,2006
2091,92,91,WBI,0.20143772981491012,Male,2009,2006
2092,93,92,WBI,0.22405150928791773,Male,2009,2006
2093,94,93,WBI,0.24921502077377905,Male,2009,2006
2094,95,94,WBI,0.2772169384884318,Male,2009,2006
2095,96,95,WBI,0.3083787486375323,Male,2009,2006
2096,97,96,WBI,0.3430584930925445,Male,2009,2006
2097,98,97,WBI,0.38165494171722375,Male,2009,2006
2098,99,98,WBI,0.4246122427969149,Male,2009,2006
2099,100,99,WBI,0.4724251062519278,Male,2009,2006
2100,1,0,WBI,0.0011873388920308472,Female,2009,2006
2101,2,1,WBI,0.00024829261439588687,Female,2009,2006
2102,3,2,WBI,0.0001846973213367609,Female,2009,2006
2103,4,3,WBI,0.00015577965295629826,Female,2009,2006
2104,5,4,WBI,0.00013552287660668392,Female,2009,2006
2105,6,5,WBI,0.00014062787660668377,Female,2009,2006
2106,7,6,WBI,0.00013234071979434438,Female,2009,2006
2107,8,7,WBI,0.00013980238560411324,Female,2009,2006
2108,9,8,WBI,0.00014155204884318766,Female,2009,2006
2109,10,9,WBI,9.780839845758348e-05,Female,2009,2006
2110,11,10,WBI,0.00010827960925449866,Female,2009,2006
2111,12,11,WBI,0.0001348626992287918,Female,2009,2006
2112,13,12,WBI,0.00011795617480719798,Female,2009,2006
2113,14,13,WBI,0.00012513779434447292,Female,2009,2006
2114,15,14,WBI,0.00015555384061696672,Female,2009,2006
2115,16,15,WBI,0.00019054337017994857,Female,2009,2006
2116,17,16,WBI,0.00022737821593830362,Female,2009,2006
2117,18,17,WBI,0.0002376005964010283,Female,2009,2006
2118,19,18,WBI,0.00022012666580976855,Female,2009,2006
2119,20,19,WBI,0.00023978880205655542,Female,2009,2006
2120,21,20,WBI,0.0002742765398457583,Female,2009,2006
2121,22,21,WBI,0.0002728900925449872,Female,2009,2006
2122,23,22,WBI,0.0002613511850899743,Female,2009,2006
2123,24,23,WBI,0.0002566493856041133,Female,2009,2006
2124,25,24,WBI,0.0002628267172236503,Female,2009,2006
2125,26,25,WBI,0.00030375831619537235,Female,2009,2006
2126,27,26,WBI,0.00034231588431876567,Female,2009,2006
2127,28,27,WBI,0.0003431053059125964,Female,2009,2006
2128,29,28,WBI,0.0003934283213367608,Female,2009,2006
2129,30,29,WBI,0.00039302459897172265,Female,2009,2006
2130,31,30,WBI,0.0003820046066838047,Female,2009,2006
2131,32,31,WBI,0.00047948586118251916,Female,2009,2006
2132,33,32,WBI,0.0005470225115681237,Female,2009,2006
2133,34,33,WBI,0.000596259300771208,Female,2009,2006
2134,35,34,WBI,0.0006693509254498722,Female,2009,2006
2135,36,35,WBI,0.0007017834138817486,Female,2009,2006
2136,37,36,WBI,0.0006665694447300773,Female,2009,2006
2137,38,37,WBI,0.0006874384678663238,Female,2009,2006
2138,39,38,WBI,0.0007150233161953732,Female,2009,2006
2139,40,39,WBI,0.0007931480257069412,Female,2009,2006
2140,41,40,WBI,0.0009408540359897171,Female,2009,2006
2141,42,41,WBI,0.0009909852699228794,Female,2009,2006
2142,43,42,WBI,0.0011087510359897171,Female,2009,2006
2143,44,43,WBI,0.0011699441799485864,Female,2009,2006
2144,45,44,WBI,0.001215376742930591,Female,2009,2006
2145,46,45,WBI,0.0013886355706940884,Female,2009,2006
2146,47,46,WBI,0.001523270223650385,Female,2009,2006
2147,48,47,WBI,0.0016968286555269925,Female,2009,2006
2148,49,48,WBI,0.0019081118637532136,Female,2009,2006
2149,50,49,WBI,0.0020352160796915176,Female,2009,2006
2150,51,50,WBI,0.0021780884575835465,Female,2009,2006
2151,52,51,WBI,0.002418144439588689,Female,2009,2006
2152,53,52,WBI,0.0027779775424164547,Female,2009,2006
2153,54,53,WBI,0.0033526993419023144,Female,2009,2006
2154,55,54,WBI,0.0036700842879177353,Female,2009,2006
2155,56,55,WBI,0.003717672372750646,Female,2009,2006
2156,57,56,WBI,0.004042108064267353,Female,2009,2006
2157,58,57,WBI,0.004306471966580975,Female,2009,2006
2158,59,58,WBI,0.004372895910025707,Female,2009,2006
2159,60,59,WBI,0.004858897316195371,Female,2009,2006
2160,61,60,WBI,0.0055983763881748095,Female,2009,2006
2161,62,61,WBI,0.005935037611825194,Female,2009,2006
2162,63,62,WBI,0.006061957719794347,Female,2009,2006
2163,64,63,WBI,0.007109242534704364,Female,2009,2006
2164,65,64,WBI,0.00810855105655527,Female,2009,2006
2165,66,65,WBI,0.008374938910025708,Female,2009,2006
2166,67,66,WBI,0.009204922719794341,Female,2009,2006
2167,68,67,WBI,0.01097772640102827,Female,2009,2006
2168,69,68,WBI,0.013500711359897171,Female,2009,2006
2169,70,69,WBI,0.01424049107712082,Female,2009,2006
2170,71,70,WBI,0.014237021660668375,Female,2009,2006
2171,72,71,WBI,0.015661803835475566,Female,2009,2006
2172,73,72,WBI,0.017569229434447303,Female,2009,2006
2173,74,73,WBI,0.01985474843701801,Female,2009,2006
2174,75,74,WBI,0.02219787943701798,Female,2009,2006
2175,76,75,WBI,0.02517376465295632,Female,2009,2006
2176,77,76,WBI,0.028475793650385613,Female,2009,2006
2177,78,77,WBI,0.03138401723907455,Female,2009,2006
2178,79,78,WBI,0.03545631243958869,Female,2009,2006
2179,80,79,WBI,0.04353049600257071,Female,2009,2006
2180,81,80,WBI,0.04869466067352186,Female,2009,2006
2181,82,81,WBI,0.054474874879177404,Female,2009,2006
2182,83,82,WBI,0.0609449940771208,Female,2009,2006
2183,84,83,WBI,0.06818776751413877,Female,2009,2006
2184,85,84,WBI,0.07629591366580972,Female,2009,2006
2185,86,85,WBI,0.08537332608226221,Female,2009,2006
2186,87,86,WBI,0.09553642591516716,Female,2009,2006
2187,88,87,WBI,0.10691567813624678,Female,2009,2006
2188,89,88,WBI,0.11965729275835475,Female,2009,2006
2189,90,89,WBI,0.13392513219280205,Female,2009,2006
2190,91,90,WBI,0.14990285068380466,Female,2009,2006
2191,92,91,WBI,0.16779629443444735,Female,2009,2006
2192,93,92,WBI,0.18783619313110536,Female,2009,2006
2193,94,93,WBI,0.21028117951928016,Female,2009,2006
2194,95,94,WBI,0.23542117655527,Female,2009,2006
2195,96,95,WBI,0.2635811971722366,Female,2009,2006
2196,97,96,WBI,0.29512560720051395,Female,2009,2006
2197,98,97,WBI,0.33046290767352193,Female,2009,2006
2198,99,98,WBI,0.370051100663239,Female,2009,2006
2199,100,99,WBI,0.41440370950642696,Female,2009,2006
2200,1,0,WHO,0.0015324289588688948,Male,2009,2006
2201,2,1,WHO,0.0002937446272493573,Male,2009,2006
2202,3,2,WHO,0.0001889330102827764,Male,2009,2006
2203,4,3,WHO,0.0001468228740359897,Male,2009,2006
2204,5,4,WHO,0.0001452058483290488,Male,2009,2006
2205,6,5,WHO,0.0001497120899742931,Male,2009,2006
2206,7,6,WHO,0.00015461310282776353,Male,2009,2006
2207,8,7,WHO,0.0001425560231362468,Male,2009,2006
2208,9,8,WHO,0.00011807183290488422,Male,2009,2006
2209,10,9,WHO,0.00012290725706940882,Male,2009,2006
2210,11,10,WHO,0.00013484824421593832,Male,2009,2006
2211,12,11,WHO,0.0001507010205655527,Male,2009,2006
2212,13,12,WHO,0.00017235082776349624,Male,2009,2006
2213,14,13,WHO,0.00018873440874035992,Male,2009,2006
2214,15,14,WHO,0.0001879742647814909,Male,2009,2006
2215,16,15,WHO,0.0002038740745501285,Male,2009,2006
2216,17,16,WHO,0.0002891620539845759,Male,2009,2006
2217,18,17,WHO,0.00042985377634961416,Male,2009,2006
2218,19,18,WHO,0.0004747267994858613,Male,2009,2006
2219,20,19,WHO,0.0004605437609254503,Male,2009,2006
2220,21,20,WHO,0.0004943857480719798,Male,2009,2006
2221,22,21,WHO,0.0005194641336760926,Male,2009,2006
2222,23,22,WHO,0.0005152941773778917,Male,2009,2006
2223,24,23,WHO,0.0005466417403598969,Male,2009,2006
2224,25,24,WHO,0.0005664639305912597,Male,2009,2006
2225,26,25,WHO,0.0005372691002570701,Male,2009,2006
2226,27,26,WHO,0.0005634113753213366,Male,2009,2006
2227,28,27,WHO,0.0005907222339331617,Male,2009,2006
2228,29,28,WHO,0.0006577061593830339,Male,2009,2006
2229,30,29,WHO,0.000657981825192802,Male,2009,2006
2230,31,30,WHO,0.0006423836555269928,Male,2009,2006
2231,32,31,WHO,0.0007165284113110527,Male,2009,2006
2232,33,32,WHO,0.000799636542416452,Male,2009,2006
2233,34,33,WHO,0.0008783910000000004,Male,2009,2006
2234,35,34,WHO,0.0009299826940874033,Male,2009,2006
2235,36,35,WHO,0.0009967859177377897,Male,2009,2006
2236,37,36,WHO,0.001044411853470437,Male,2009,2006
2237,38,37,WHO,0.0010833611645244218,Male,2009,2006
2238,39,38,WHO,0.0011318279897172233,Male,2009,2006
2239,40,39,WHO,0.0013033850077120818,Male,2009,2006
2240,41,40,WHO,0.0014656665115681234,Male,2009,2006
2241,42,41,WHO,0.0015478679048843186,Male,2009,2006
2242,43,42,WHO,0.0016764282904884321,Male,2009,2006
2243,44,43,WHO,0.0017727819331619535,Male,2009,2006
2244,45,44,WHO,0.0018768363598971707,Male,2009,2006
2245,46,45,WHO,0.0020029739023136248,Male,2009,2006
2246,47,46,WHO,0.0021693371336760927,Male,2009,2006
2247,48,47,WHO,0.0024319678714652963,Male,2009,2006
2248,49,48,WHO,0.0027899934395886885,Male,2009,2006
2249,50,49,WHO,0.002816414321336761,Male,2009,2006
2250,51,50,WHO,0.0029432405706940872,Male,2009,2006
2251,52,51,WHO,0.00344905376606684,Male,2009,2006
2252,53,52,WHO,0.0039283186298200495,Male,2009,2006
2253,54,53,WHO,0.004645085856041133,Male,2009,2006
2254,55,54,WHO,0.00497062936503856,Male,2009,2006
2255,56,55,WHO,0.005305410989717224,Male,2009,2006
2256,57,56,WHO,0.0059967623881748006,Male,2009,2006
2257,58,57,WHO,0.006488201766066838,Male,2009,2006
2258,59,58,WHO,0.006760508071979433,Male,2009,2006
2259,60,59,WHO,0.0074510899562982,Male,2009,2006
2260,61,60,WHO,0.00862882568380463,Male,2009,2006
2261,62,61,WHO,0.009440537856041131,Male,2009,2006
2262,63,62,WHO,0.009817850323907466,Male,2009,2006
2263,64,63,WHO,0.009705474097686366,Male,2009,2006
2264,65,64,WHO,0.010563882688946013,Male,2009,2006
2265,66,65,WHO,0.012395792352185086,Male,2009,2006
2266,67,66,WHO,0.01371231502313625,Male,2009,2006
2267,68,67,WHO,0.015101908688946019,Male,2009,2006
2268,69,68,WHO,0.018026034385604114,Male,2009,2006
2269,70,69,WHO,0.020821906053984592,Male,2009,2006
2270,71,70,WHO,0.022001879766066854,Male,2009,2006
2271,72,71,WHO,0.023229845282776315,Male,2009,2006
2272,73,72,WHO,0.02494421173007711,Male,2009,2006
2273,74,73,WHO,0.027640938421593826,Male,2009,2006
2274,75,74,WHO,0.031574947084832904,Male,2009,2006
2275,76,75,WHO,0.0349991797455013,Male,2009,2006
2276,77,76,WHO,0.038650086979434464,Male,2009,2006
2277,78,77,WHO,0.04301633809511573,Male,2009,2006
2278,79,78,WHO,0.04715733168637533,Male,2009,2006
2279,80,79,WHO,0.05481259098714653,Male,2009,2006
2280,81,80,WHO,0.06088625248329047,Male,2009,2006
2281,82,81,WHO,0.06763608638046269,Male,2009,2006
2282,83,82,WHO,0.07513770352442163,Male,2009,2006
2283,84,83,WHO,0.08347520525192803,Male,2009,2006
2284,85,84,WHO,0.09274214078406172,Male,2009,2006
2285,86,85,WHO,0.10304257253727503,Male,2009,2006
2286,87,86,WHO,0.11449226251413885,Male,2009,2006
2287,88,87,WHO,0.12721999290231373,Male,2009,2006
2288,89,88,WHO,0.14136903627763506,Male,2009,2006
2289,90,89,WHO,0.15709879239588695,Male,2009,2006
2290,91,90,WHO,0.17458661074550122,Male,2009,2006
2291,92,91,WHO,0.19402981975321326,Male,2009,2006
2292,93,92,WHO,0.21564798615681244,Male,2009,2006
2293,94,93,WHO,0.2396854311748073,Male,2009,2006
2294,95,94,WHO,0.266414031907455,Male,2009,2006
2295,96,95,WHO,0.2961363416092543,Male,2009,2006
2296,97,96,WHO,0.32918906378149115,Male,2009,2006
2297,98,97,WHO,0.3659469222365039,Male,2009,2006
2298,99,98,WHO,0.40682697039588706,Male,2009,2006
2299,100,99,WHO,0.4522933911336759,Male,2009,2006
2300,1,0,WHO,0.0012763411259640106,Female,2009,2006
2301,2,1,WHO,0.000246762141388175,Female,2009,2006
2302,3,2,WHO,0.00018116795115681223,Female,2009,2006
2303,4,3,WHO,0.00015219381233933147,Female,2009,2006
2304,5,4,WHO,0.00013274567609254507,Female,2009,2006
2305,6,5,WHO,0.0001383984447300772,Female,2009,2006
2306,7,6,WHO,0.00012939864781490995,Female,2009,2006
2307,8,7,WHO,0.00013833193573264786,Female,2009,2006
2308,9,8,WHO,0.00014273726992287912,Female,2009,2006
2309,10,9,WHO,0.000100452470437018,Female,2009,2006
2310,11,10,WHO,0.00010807867866323914,Female,2009,2006
2311,12,11,WHO,0.00013467841388174805,Female,2009,2006
2312,13,12,WHO,0.00011827225449871462,Female,2009,2006
2313,14,13,WHO,0.0001246223598971723,Female,2009,2006
2314,15,14,WHO,0.00015753521850899732,Female,2009,2006
2315,16,15,WHO,0.0001893402904884316,Female,2009,2006
2316,17,16,WHO,0.00021926398971722387,Female,2009,2006
2317,18,17,WHO,0.00021554114395886862,Female,2009,2006
2318,19,18,WHO,0.00018437691002570696,Female,2009,2006
2319,20,19,WHO,0.00021322174035989718,Female,2009,2006
2320,21,20,WHO,0.0002583804370179948,Female,2009,2006
2321,22,21,WHO,0.00024658332904884333,Female,2009,2006
2322,23,22,WHO,0.00022776730334190238,Female,2009,2006
2323,24,23,WHO,0.00021548786632390727,Female,2009,2006
2324,25,24,WHO,0.0002145133881748071,Female,2009,2006
2325,26,25,WHO,0.00025077254755784056,Female,2009,2006
2326,27,26,WHO,0.0002909032622107969,Female,2009,2006
2327,28,27,WHO,0.00028705780205655524,Female,2009,2006
2328,29,28,WHO,0.00031428216452442136,Female,2009,2006
2329,30,29,WHO,0.00031888631362467863,Female,2009,2006
2330,31,30,WHO,0.0003211824215938302,Female,2009,2006
2331,32,31,WHO,0.00039240896401028264,Female,2009,2006
2332,33,32,WHO,0.00044184560925449853,Female,2009,2006
2333,34,33,WHO,0.0004925824370179946,Female,2009,2006
2334,35,34,WHO,0.000556591696658098,Female,2009,2006
2335,36,35,WHO,0.0005825983881748068,Female,2009,2006
2336,37,36,WHO,0.0005440586426735222,Female,2009,2006
2337,38,37,WHO,0.0005618126478149104,Female,2009,2006
2338,39,38,WHO,0.0005956330796915165,Female,2009,2006
2339,40,39,WHO,0.0007019802724935728,Female,2009,2006
2340,41,40,WHO,0.0008494312287917734,Female,2009,2006
2341,42,41,WHO,0.0009016455347043699,Female,2009,2006
2342,43,42,WHO,0.0010557662570694092,Female,2009,2006
2343,44,43,WHO,0.0011194233598971726,Female,2009,2006
2344,45,44,WHO,0.0011730006915167102,Female,2009,2006
2345,46,45,WHO,0.0013378231902313631,Female,2009,2006
2346,47,46,WHO,0.001451974719794344,Female,2009,2006
2347,48,47,WHO,0.0016300882467866337,Female,2009,2006
2348,49,48,WHO,0.001838999580976864,Female,2009,2006
2349,50,49,WHO,0.0019513134832904878,Female,2009,2006
2350,51,50,WHO,0.0020802869948586115,Female,2009,2006
2351,52,51,WHO,0.0022894580771208213,Female,2009,2006
2352,53,52,WHO,0.0026132762802056537,Female,2009,2006
2353,54,53,WHO,0.0031535579897172235,Female,2009,2006
2354,55,54,WHO,0.003390971958868893,Female,2009,2006
2355,56,55,WHO,0.003563837604113106,Female,2009,2006
2356,57,56,WHO,0.003886858185089976,Female,2009,2006
2357,58,57,WHO,0.004057197616966583,Female,2009,2006
2358,59,58,WHO,0.0041734022519280215,Female,2009,2006
2359,60,59,WHO,0.00457545620308483,Female,2009,2006
2360,61,60,WHO,0.00523648924678663,Female,2009,2006
2361,62,61,WHO,0.0055454588354755825,Female,2009,2006
2362,63,62,WHO,0.005682939390745506,Female,2009,2006
2363,64,63,WHO,0.006677165791773786,Female,2009,2006
2364,65,64,WHO,0.0075569392827763435,Female,2009,2006
2365,66,65,WHO,0.007766317758354757,Female,2009,2006
2366,67,66,WHO,0.008545431046272487,Female,2009,2006
2367,68,67,WHO,0.010190605763496141,Female,2009,2006
2368,69,68,WHO,0.012493849773778909,Female,2009,2006
2369,70,69,WHO,0.013129687519280194,Female,2009,2006
2370,71,70,WHO,0.01314124974807199,Female,2009,2006
2371,72,71,WHO,0.014527055082262203,Female,2009,2006
2372,73,72,WHO,0.016353178087403615,Female,2009,2006
2373,74,73,WHO,0.01852452516709512,Female,2009,2006
2374,75,74,WHO,0.020782368732647823,Female,2009,2006
2375,76,75,WHO,0.023537341138817496,Female,2009,2006
2376,77,76,WHO,0.026641394699228785,Female,2009,2006
2377,78,77,WHO,0.0295089171362468,Female,2009,2006
2378,79,78,WHO,0.03344569192802059,Female,2009,2006
2379,80,79,WHO,0.04139258482005141,Female,2009,2006
2380,81,80,WHO,0.04632844377120823,Female,2009,2006
2381,82,81,WHO,0.05185612202313628,Female,2009,2006
2382,83,82,WHO,0.05804692904113114,Female,2009,2006
2383,84,83,WHO,0.06498080484318755,Female,2009,2006
2384,85,84,WHO,0.07274736833676095,Female,2009,2006
2385,86,85,WHO,0.08144709433161948,Female,2009,2006
2386,87,86,WHO,0.09119263373521846,Female,2009,2006
2387,88,87,WHO,0.10211029466580976,Female,2009,2006
2388,89,88,WHO,0.11434170493059118,Female,2009,2006
2389,90,89,WHO,0.12804567733676092,Female,2009,2006
2390,91,90,WHO,0.14340030279691526,Female,2009,2006
2391,92,91,WHO,0.1606052996786631,Female,2009,2006
2392,93,92,WHO,0.17988464998457576,Female,2009,2006
2393,94,93,WHO,0.20148955838560406,Female,2009,2006
2394,95,94,WHO,0.2257017733110537,Female,2009,2006
2395,96,95,WHO,0.25283731438817475,Female,2009,2006
2396,97,96,WHO,0.28325065661953724,Female,2009,2006
2397,98,97,WHO,0.3173394269768636,Female,2009,2006
2398,99,98,WHO,0.3555496765192803,Female,2009,2006
2399,100,99,WHO,0.3983817993907459,Female,2009,2006
