"","year","sex","age","count"
"1","2008","Male",16,405139
"2","2008","Male",17,416374
"3","2008","Male",18,409924
"4","2008","Male",19,408047
"5","2008","Male",20,412341
"6","2008","Male",21,401541
"7","2008","Male",22,412831
"8","2008","Male",23,424825
"9","2008","Male",24,417957
"10","2008","Male",25,418270
"11","2008","Male",26,414977
"12","2008","Male",27,426395
"13","2008","Male",28,430297
"14","2008","Male",29,411455
"15","2008","Male",30,386358
"16","2008","Male",31,381181
"17","2008","Male",32,388297
"18","2008","Male",33,395510
"19","2008","Male",34,404702
"20","2008","Male",35,423207
"21","2008","Male",36,441911
"22","2008","Male",37,455358
"23","2008","Male",38,449714
"24","2008","Male",39,459613
"25","2008","Male",40,461903
"26","2008","Male",41,471066
"27","2008","Male",42,467605
"28","2008","Male",43,469638
"29","2008","Male",44,464894
"30","2008","Male",45,456389
"31","2008","Male",46,447104
"32","2008","Male",47,434677
"33","2008","Male",48,418988
"34","2008","Male",49,411181
"35","2008","Male",50,404011
"36","2008","Male",51,389317
"37","2008","Male",52,376094
"38","2008","Male",53,363242
"39","2008","Male",54,364747
"40","2008","Male",55,360352
"41","2008","Male",56,351509
"42","2008","Male",57,354547
"43","2008","Male",58,361603
"44","2008","Male",59,372729
"45","2008","Male",60,394463
"46","2008","Male",61,424002
"47","2008","Male",62,332833
"48","2008","Male",63,323184
"49","2008","Male",64,321652
"50","2008","Male",65,302036
"51","2008","Male",66,270741
"52","2008","Male",67,246920
"53","2008","Male",68,256227
"54","2008","Male",69,253891
"55","2008","Male",70,248094
"56","2008","Male",71,236873
"57","2008","Male",72,225980
"58","2008","Male",73,215608
"59","2008","Male",74,200431
"60","2008","Male",75,191869
"61","2008","Male",76,186736
"62","2008","Male",77,177549
"63","2008","Male",78,164880
"64","2008","Male",79,151161
"65","2008","Male",80,137461
"66","2008","Male",81,127567
"67","2008","Male",82,116289
"68","2008","Male",83,103230
"69","2008","Male",84,91646
"70","2008","Male",85,80143
"71","2008","Male",86,72461
"72","2008","Male",87,62626
"73","2008","Male",88,51005
"74","2008","Male",89,37193
"75","2008","Male",90,102691
"76","2008","Female",16,392912
"77","2008","Female",17,398166
"78","2008","Female",18,391054
"79","2008","Female",19,400082
"80","2008","Female",20,410091
"81","2008","Female",21,407077
"82","2008","Female",22,415517
"83","2008","Female",23,422240
"84","2008","Female",24,416675
"85","2008","Female",25,418626
"86","2008","Female",26,420978
"87","2008","Female",27,426986
"88","2008","Female",28,428085
"89","2008","Female",29,411012
"90","2008","Female",30,386878
"91","2008","Female",31,380013
"92","2008","Female",32,391234
"93","2008","Female",33,401112
"94","2008","Female",34,408753
"95","2008","Female",35,428222
"96","2008","Female",36,449186
"97","2008","Female",37,464987
"98","2008","Female",38,455326
"99","2008","Female",39,468523
"100","2008","Female",40,468839
"101","2008","Female",41,475382
"102","2008","Female",42,477503
"103","2008","Female",43,481704
"104","2008","Female",44,477750
"105","2008","Female",45,468842
"106","2008","Female",46,457299
"107","2008","Female",47,442843
"108","2008","Female",48,425829
"109","2008","Female",49,417461
"110","2008","Female",50,409124
"111","2008","Female",51,395167
"112","2008","Female",52,382071
"113","2008","Female",53,369644
"114","2008","Female",54,371482
"115","2008","Female",55,366605
"116","2008","Female",56,359954
"117","2008","Female",57,363463
"118","2008","Female",58,373355
"119","2008","Female",59,383409
"120","2008","Female",60,407327
"121","2008","Female",61,437642
"122","2008","Female",62,345374
"123","2008","Female",63,337231
"124","2008","Female",64,335236
"125","2008","Female",65,318990
"126","2008","Female",66,288937
"127","2008","Female",67,266447
"128","2008","Female",68,277305
"129","2008","Female",69,277114
"130","2008","Female",70,272067
"131","2008","Female",71,263653
"132","2008","Female",72,255576
"133","2008","Female",73,246873
"134","2008","Female",74,235142
"135","2008","Female",75,230111
"136","2008","Female",76,229357
"137","2008","Female",77,225824
"138","2008","Female",78,217748
"139","2008","Female",79,204793
"140","2008","Female",80,192044
"141","2008","Female",81,183701
"142","2008","Female",82,175246
"143","2008","Female",83,163976
"144","2008","Female",84,153708
"145","2008","Female",85,143587
"146","2008","Female",86,136282
"147","2008","Female",87,129160
"148","2008","Female",88,110301
"149","2008","Female",89,80400
"150","2008","Female",90,303993
"151","2009","Male",16,399088
"152","2009","Male",17,409294
"153","2009","Male",18,422883
"154","2009","Male",19,416476
"155","2009","Male",20,408564
"156","2009","Male",21,412834
"157","2009","Male",22,402912
"158","2009","Male",23,415723
"159","2009","Male",24,427425
"160","2009","Male",25,417678
"161","2009","Male",26,418898
"162","2009","Male",27,417125
"163","2009","Male",28,428581
"164","2009","Male",29,433025
"165","2009","Male",30,416963
"166","2009","Male",31,390379
"167","2009","Male",32,385159
"168","2009","Male",33,391629
"169","2009","Male",34,398580
"170","2009","Male",35,404896
"171","2009","Male",36,423555
"172","2009","Male",37,442157
"173","2009","Male",38,455774
"174","2009","Male",39,449263
"175","2009","Male",40,460484
"176","2009","Male",41,462021
"177","2009","Male",42,470860
"178","2009","Male",43,467213
"179","2009","Male",44,469274
"180","2009","Male",45,464710
"181","2009","Male",46,456286
"182","2009","Male",47,447425
"183","2009","Male",48,434508
"184","2009","Male",49,418805
"185","2009","Male",50,410675
"186","2009","Male",51,403139
"187","2009","Male",52,388351
"188","2009","Male",53,375359
"189","2009","Male",54,361930
"190","2009","Male",55,363166
"191","2009","Male",56,358803
"192","2009","Male",57,349460
"193","2009","Male",58,352403
"194","2009","Male",59,359123
"195","2009","Male",60,369849
"196","2009","Male",61,390865
"197","2009","Male",62,421411
"198","2009","Male",63,329205
"199","2009","Male",64,319185
"200","2009","Male",65,318441
"201","2009","Male",66,297867
"202","2009","Male",67,266697
"203","2009","Male",68,242181
"204","2009","Male",69,251195
"205","2009","Male",70,248534
"206","2009","Male",71,242516
"207","2009","Male",72,230670
"208","2009","Male",73,219484
"209","2009","Male",74,208906
"210","2009","Male",75,193519
"211","2009","Male",76,184241
"212","2009","Male",77,178596
"213","2009","Male",78,168977
"214","2009","Male",79,155799
"215","2009","Male",80,141915
"216","2009","Male",81,127893
"217","2009","Male",82,117745
"218","2009","Male",83,106590
"219","2009","Male",84,93338
"220","2009","Male",85,82011
"221","2009","Male",86,70795
"222","2009","Male",87,63096
"223","2009","Male",88,53147
"224","2009","Male",89,42192
"225","2009","Male",90,110093
"226","2009","Female",16,382918
"227","2009","Female",17,398749
"228","2009","Female",18,406963
"229","2009","Female",19,402136
"230","2009","Female",20,403019
"231","2009","Female",21,414773
"232","2009","Female",22,413629
"233","2009","Female",23,420495
"234","2009","Female",24,427041
"235","2009","Female",25,419501
"236","2009","Female",26,423250
"237","2009","Female",27,425414
"238","2009","Female",28,431069
"239","2009","Female",29,432196
"240","2009","Female",30,413624
"241","2009","Female",31,388350
"242","2009","Female",32,381636
"243","2009","Female",33,392855
"244","2009","Female",34,402635
"245","2009","Female",35,411119
"246","2009","Female",36,430120
"247","2009","Female",37,450579
"248","2009","Female",38,466932
"249","2009","Female",39,456500
"250","2009","Female",40,469218
"251","2009","Female",41,469364
"252","2009","Female",42,475339
"253","2009","Female",43,477531
"254","2009","Female",44,481863
"255","2009","Female",45,477502
"256","2009","Female",46,468255
"257","2009","Female",47,456950
"258","2009","Female",48,442075
"259","2009","Female",49,425099
"260","2009","Female",50,416519
"261","2009","Female",51,408038
"262","2009","Female",52,394077
"263","2009","Female",53,381096
"264","2009","Female",54,368366
"265","2009","Female",55,370644
"266","2009","Female",56,365944
"267","2009","Female",57,358688
"268","2009","Female",58,362159
"269","2009","Female",59,371826
"270","2009","Female",60,381354
"271","2009","Female",61,404554
"272","2009","Female",62,435948
"273","2009","Female",63,342430
"274","2009","Female",64,334338
"275","2009","Female",65,333026
"276","2009","Female",66,316097
"277","2009","Female",67,286216
"278","2009","Female",68,263087
"279","2009","Female",69,273796
"280","2009","Female",70,273395
"281","2009","Female",71,267910
"282","2009","Female",72,259085
"283","2009","Female",73,250689
"284","2009","Female",74,241795
"285","2009","Female",75,229623
"286","2009","Female",76,223787
"287","2009","Female",77,222598
"288","2009","Female",78,218204
"289","2009","Female",79,209513
"290","2009","Female",80,195825
"291","2009","Female",81,182673
"292","2009","Female",82,173487
"293","2009","Female",83,164438
"294","2009","Female",84,152582
"295","2009","Female",85,141812
"296","2009","Female",86,131223
"297","2009","Female",87,122950
"298","2009","Female",88,115052
"299","2009","Female",89,95705
"300","2009","Female",90,310820
"301","2010","Male",16,403447
"302","2010","Male",17,403074
"303","2010","Male",18,415043
"304","2010","Male",19,432314
"305","2010","Male",20,425314
"306","2010","Male",21,419070
"307","2010","Male",22,424135
"308","2010","Male",23,413317
"309","2010","Male",24,427114
"310","2010","Male",25,429964
"311","2010","Male",26,419892
"312","2010","Male",27,422057
"313","2010","Male",28,421782
"314","2010","Male",29,432713
"315","2010","Male",30,434049
"316","2010","Male",31,418089
"317","2010","Male",32,390861
"318","2010","Male",33,385720
"319","2010","Male",34,391999
"320","2010","Male",35,399222
"321","2010","Male",36,405721
"322","2010","Male",37,424268
"323","2010","Male",38,442885
"324","2010","Male",39,456510
"325","2010","Male",40,447370
"326","2010","Male",41,458582
"327","2010","Male",42,459669
"328","2010","Male",43,468450
"329","2010","Male",44,464777
"330","2010","Male",45,469065
"331","2010","Male",46,464720
"332","2010","Male",47,456459
"333","2010","Male",48,447929
"334","2010","Male",49,434454
"335","2010","Male",50,417591
"336","2010","Male",51,409266
"337","2010","Male",52,401138
"338","2010","Male",53,386527
"339","2010","Male",54,373619
"340","2010","Male",55,360173
"341","2010","Male",56,361201
"342","2010","Male",57,357166
"343","2010","Male",58,347104
"344","2010","Male",59,350113
"345","2010","Male",60,356829
"346","2010","Male",61,367118
"347","2010","Male",62,387286
"348","2010","Male",63,418803
"349","2010","Male",64,325608
"350","2010","Male",65,315706
"351","2010","Male",66,315352
"352","2010","Male",67,293907
"353","2010","Male",68,262809
"354","2010","Male",69,237541
"355","2010","Male",70,246224
"356","2010","Male",71,243234
"357","2010","Male",72,236773
"358","2010","Male",73,224392
"359","2010","Male",74,212796
"360","2010","Male",75,202127
"361","2010","Male",76,186377
"362","2010","Male",77,176340
"363","2010","Male",78,170560
"364","2010","Male",79,160306
"365","2010","Male",80,146885
"366","2010","Male",81,132643
"367","2010","Male",82,118635
"368","2010","Male",83,108390
"369","2010","Male",84,97094
"370","2010","Male",85,83994
"371","2010","Male",86,72954
"372","2010","Male",87,62180
"373","2010","Male",88,54632
"374","2010","Male",89,44609
"375","2010","Male",90,120408
"376","2010","Female",16,382357
"377","2010","Female",17,385848
"378","2010","Female",18,404053
"379","2010","Female",19,415256
"380","2010","Female",20,408652
"381","2010","Female",21,411401
"382","2010","Female",22,424690
"383","2010","Female",23,421610
"384","2010","Female",24,427362
"385","2010","Female",25,431186
"386","2010","Female",26,423855
"387","2010","Female",27,429035
"388","2010","Female",28,431239
"389","2010","Female",29,436053
"390","2010","Female",30,436089
"391","2010","Female",31,417290
"392","2010","Female",32,390767
"393","2010","Female",33,383933
"394","2010","Female",34,395310
"395","2010","Female",35,403665
"396","2010","Female",36,411813
"397","2010","Female",37,430626
"398","2010","Female",38,450501
"399","2010","Female",39,467503
"400","2010","Female",40,457004
"401","2010","Female",41,469575
"402","2010","Female",42,469602
"403","2010","Female",43,474994
"404","2010","Female",44,477311
"405","2010","Female",45,481192
"406","2010","Female",46,476876
"407","2010","Female",47,467296
"408","2010","Female",48,456220
"409","2010","Female",49,440998
"410","2010","Female",50,424058
"411","2010","Female",51,415515
"412","2010","Female",52,406685
"413","2010","Female",53,392790
"414","2010","Female",54,379805
"415","2010","Female",55,367397
"416","2010","Female",56,369575
"417","2010","Female",57,364965
"418","2010","Female",58,357141
"419","2010","Female",59,360712
"420","2010","Female",60,369746
"421","2010","Female",61,379107
"422","2010","Female",62,401600
"423","2010","Female",63,434051
"424","2010","Female",64,339281
"425","2010","Female",65,331257
"426","2010","Female",66,330542
"427","2010","Female",67,312909
"428","2010","Female",68,283333
"429","2010","Female",69,259506
"430","2010","Female",70,269763
"431","2010","Female",71,269349
"432","2010","Female",72,263509
"433","2010","Female",73,254262
"434","2010","Female",74,245570
"435","2010","Female",75,236510
"436","2010","Female",76,223803
"437","2010","Female",77,217331
"438","2010","Female",78,215637
"439","2010","Female",79,210303
"440","2010","Female",80,200901
"441","2010","Female",81,186673
"442","2010","Female",82,173392
"443","2010","Female",83,163123
"444","2010","Female",84,153438
"445","2010","Female",85,141217
"446","2010","Female",86,130075
"447","2010","Female",87,119005
"448","2010","Female",88,110261
"449","2010","Female",89,101790
"450","2010","Female",90,332400
"451","2011","Male",16,394082
"452","2011","Male",17,408483
"453","2011","Male",18,409760
"454","2011","Male",19,424096
"455","2011","Male",20,442154
"456","2011","Male",21,436928
"457","2011","Male",22,431718
"458","2011","Male",23,436069
"459","2011","Male",24,423165
"460","2011","Male",25,433531
"461","2011","Male",26,435689
"462","2011","Male",27,425126
"463","2011","Male",28,428262
"464","2011","Male",29,428925
"465","2011","Male",30,434468
"466","2011","Male",31,436318
"467","2011","Male",32,420578
"468","2011","Male",33,392479
"469","2011","Male",34,387494
"470","2011","Male",35,393012
"471","2011","Male",36,400161
"472","2011","Male",37,406697
"473","2011","Male",38,425323
"474","2011","Male",39,443860
"475","2011","Male",40,455459
"476","2011","Male",41,445586
"477","2011","Male",42,456783
"478","2011","Male",43,457484
"479","2011","Male",44,466094
"480","2011","Male",45,463686
"481","2011","Male",46,468213
"482","2011","Male",47,464223
"483","2011","Male",48,456079
"484","2011","Male",49,447778
"485","2011","Male",50,433173
"486","2011","Male",51,416388
"487","2011","Male",52,407779
"488","2011","Male",53,399278
"489","2011","Male",54,384708
"490","2011","Male",55,372187
"491","2011","Male",56,358149
"492","2011","Male",57,359232
"493","2011","Male",58,355330
"494","2011","Male",59,344537
"495","2011","Male",60,347508
"496","2011","Male",61,353665
"497","2011","Male",62,363730
"498","2011","Male",63,382951
"499","2011","Male",64,415577
"500","2011","Male",65,321178
"501","2011","Male",66,311199
"502","2011","Male",67,311420
"503","2011","Male",68,289369
"504","2011","Male",69,258169
"505","2011","Male",70,232241
"506","2011","Male",71,240410
"507","2011","Male",72,237351
"508","2011","Male",73,230545
"509","2011","Male",74,217713
"510","2011","Male",75,205743
"511","2011","Male",76,194943
"512","2011","Male",77,178995
"513","2011","Male",78,168328
"514","2011","Male",79,162073
"515","2011","Male",80,151412
"516","2011","Male",81,137671
"517","2011","Male",82,123344
"518","2011","Male",83,109283
"519","2011","Male",84,98834
"520","2011","Male",85,87567
"521","2011","Male",86,74967
"522","2011","Male",87,64219
"523","2011","Male",88,53899
"524","2011","Male",89,46501
"525","2011","Male",90,130127
"526","2011","Female",16,373732
"527","2011","Female",17,387003
"528","2011","Female",18,393550
"529","2011","Female",19,415610
"530","2011","Female",20,423891
"531","2011","Female",21,418453
"532","2011","Female",22,423010
"533","2011","Female",23,434139
"534","2011","Female",24,429936
"535","2011","Female",25,430890
"536","2011","Female",26,434445
"537","2011","Female",27,427294
"538","2011","Female",28,433973
"539","2011","Female",29,436106
"540","2011","Female",30,439051
"541","2011","Female",31,439370
"542","2011","Female",32,420458
"543","2011","Female",33,392630
"544","2011","Female",34,386014
"545","2011","Female",35,395571
"546","2011","Female",36,403845
"547","2011","Female",37,411842
"548","2011","Female",38,430362
"549","2011","Female",39,449741
"550","2011","Female",40,468191
"551","2011","Female",41,456966
"552","2011","Female",42,469434
"553","2011","Female",43,469357
"554","2011","Female",44,474193
"555","2011","Female",45,476570
"556","2011","Female",46,480677
"557","2011","Female",47,476378
"558","2011","Female",48,466410
"559","2011","Female",49,455551
"560","2011","Female",50,440842
"561","2011","Female",51,423843
"562","2011","Female",52,415362
"563","2011","Female",53,406193
"564","2011","Female",54,392445
"565","2011","Female",55,378976
"566","2011","Female",56,366310
"567","2011","Female",57,368363
"568","2011","Female",58,363886
"569","2011","Female",59,355428
"570","2011","Female",60,358822
"571","2011","Female",61,367560
"572","2011","Female",62,376850
"573","2011","Female",63,398568
"574","2011","Female",64,432033
"575","2011","Female",65,336197
"576","2011","Female",66,328008
"577","2011","Female",67,328059
"578","2011","Female",68,309628
"579","2011","Female",69,280193
"580","2011","Female",70,255756
"581","2011","Female",71,265689
"582","2011","Female",72,265109
"583","2011","Female",73,258902
"584","2011","Female",74,249269
"585","2011","Female",75,240152
"586","2011","Female",76,230838
"587","2011","Female",77,217548
"588","2011","Female",78,210464
"589","2011","Female",79,208013
"590","2011","Female",80,201865
"591","2011","Female",81,192095
"592","2011","Female",82,177177
"593","2011","Female",83,163354
"594","2011","Female",84,152191
"595","2011","Female",85,141960
"596","2011","Female",86,129572
"597","2011","Female",87,118264
"598","2011","Female",88,106984
"599","2011","Female",89,97634
"600","2011","Female",90,355764
"601","2012","Male",16,396729
"602","2012","Male",17,396082
"603","2012","Male",18,410866
"604","2012","Male",19,414805
"605","2012","Male",20,428641
"606","2012","Male",21,446454
"607","2012","Male",22,442113
"608","2012","Male",23,436112
"609","2012","Male",24,438518
"610","2012","Male",25,425693
"611","2012","Male",26,434997
"612","2012","Male",27,437079
"613","2012","Male",28,425550
"614","2012","Male",29,428918
"615","2012","Male",30,428618
"616","2012","Male",31,434272
"617","2012","Male",32,435420
"618","2012","Male",33,419307
"619","2012","Male",34,391579
"620","2012","Male",35,386492
"621","2012","Male",36,392220
"622","2012","Male",37,399472
"623","2012","Male",38,405867
"624","2012","Male",39,424616
"625","2012","Male",40,442685
"626","2012","Male",41,454295
"627","2012","Male",42,444650
"628","2012","Male",43,455623
"629","2012","Male",44,456408
"630","2012","Male",45,465075
"631","2012","Male",46,462711
"632","2012","Male",47,467094
"633","2012","Male",48,463093
"634","2012","Male",49,454825
"635","2012","Male",50,446615
"636","2012","Male",51,432047
"637","2012","Male",52,414983
"638","2012","Male",53,406516
"639","2012","Male",54,397722
"640","2012","Male",55,383248
"641","2012","Male",56,370446
"642","2012","Male",57,356445
"643","2012","Male",58,356844
"644","2012","Male",59,352851
"645","2012","Male",60,341873
"646","2012","Male",61,344488
"647","2012","Male",62,350518
"648","2012","Male",63,360339
"649","2012","Male",64,378979
"650","2012","Male",65,410888
"651","2012","Male",66,317268
"652","2012","Male",67,306951
"653","2012","Male",68,306684
"654","2012","Male",69,284257
"655","2012","Male",70,253211
"656","2012","Male",71,227020
"657","2012","Male",72,234508
"658","2012","Male",73,231232
"659","2012","Male",74,224191
"660","2012","Male",75,210965
"661","2012","Male",76,198634
"662","2012","Male",77,187360
"663","2012","Male",78,171324
"664","2012","Male",79,160485
"665","2012","Male",80,153369
"666","2012","Male",81,142281
"667","2012","Male",82,128283
"668","2012","Male",83,113935
"669","2012","Male",84,99655
"670","2012","Male",85,89415
"671","2012","Male",86,78149
"672","2012","Male",87,66193
"673","2012","Male",88,55818
"674","2012","Male",89,45993
"675","2012","Male",90,141163
"676","2012","Female",16,372553
"677","2012","Female",17,375073
"678","2012","Female",18,389996
"679","2012","Female",19,399774
"680","2012","Female",20,420663
"681","2012","Female",21,429036
"682","2012","Female",22,424725
"683","2012","Female",23,428938
"684","2012","Female",24,437730
"685","2012","Female",25,432413
"686","2012","Female",26,433097
"687","2012","Female",27,436159
"688","2012","Female",28,428939
"689","2012","Female",29,435282
"690","2012","Female",30,437079
"691","2012","Female",31,439897
"692","2012","Female",32,440236
"693","2012","Female",33,420837
"694","2012","Female",34,392638
"695","2012","Female",35,385975
"696","2012","Female",36,395704
"697","2012","Female",37,403708
"698","2012","Female",38,411951
"699","2012","Female",39,430330
"700","2012","Female",40,449826
"701","2012","Female",41,468105
"702","2012","Female",42,457121
"703","2012","Female",43,469260
"704","2012","Female",44,469322
"705","2012","Female",45,474145
"706","2012","Female",46,476341
"707","2012","Female",47,480379
"708","2012","Female",48,476069
"709","2012","Female",49,465927
"710","2012","Female",50,454930
"711","2012","Female",51,440096
"712","2012","Female",52,423069
"713","2012","Female",53,414496
"714","2012","Female",54,405347
"715","2012","Female",55,391517
"716","2012","Female",56,377901
"717","2012","Female",57,365141
"718","2012","Female",58,367178
"719","2012","Female",59,362635
"720","2012","Female",60,353922
"721","2012","Female",61,357263
"722","2012","Female",62,365915
"723","2012","Female",63,374957
"724","2012","Female",64,396151
"725","2012","Female",65,429082
"726","2012","Female",66,333527
"727","2012","Female",67,325175
"728","2012","Female",68,324940
"729","2012","Female",69,306294
"730","2012","Female",70,276845
"731","2012","Female",71,252330
"732","2012","Female",72,261671
"733","2012","Female",73,260631
"734","2012","Female",74,254319
"735","2012","Female",75,244028
"736","2012","Female",76,234702
"737","2012","Female",77,224860
"738","2012","Female",78,211092
"739","2012","Female",79,203437
"740","2012","Female",80,200133
"741","2012","Female",81,193053
"742","2012","Female",82,182599
"743","2012","Female",83,167314
"744","2012","Female",84,153035
"745","2012","Female",85,141337
"746","2012","Female",86,130434
"747","2012","Female",87,117684
"748","2012","Female",88,106335
"749","2012","Female",89,94571
"750","2012","Female",90,372286
"751","2013","Male",16,395915
"752","2013","Male",17,398709
"753","2013","Male",18,398061
"754","2013","Male",19,415588
"755","2013","Male",20,419446
"756","2013","Male",21,433015
"757","2013","Male",22,450644
"758","2013","Male",23,446087
"759","2013","Male",24,438115
"760","2013","Male",25,440777
"761","2013","Male",26,428079
"762","2013","Male",27,437077
"763","2013","Male",28,438543
"764","2013","Male",29,427226
"765","2013","Male",30,430041
"766","2013","Male",31,429646
"767","2013","Male",32,434707
"768","2013","Male",33,435306
"769","2013","Male",34,419275
"770","2013","Male",35,391241
"771","2013","Male",36,386384
"772","2013","Male",37,391879
"773","2013","Male",38,399591
"774","2013","Male",39,405993
"775","2013","Male",40,424786
"776","2013","Male",41,442618
"777","2013","Male",42,454204
"778","2013","Male",43,444442
"779","2013","Male",44,455394
"780","2013","Male",45,455954
"781","2013","Male",46,464383
"782","2013","Male",47,462066
"783","2013","Male",48,466255
"784","2013","Male",49,462096
"785","2013","Male",50,453909
"786","2013","Male",51,445463
"787","2013","Male",52,430843
"788","2013","Male",53,413939
"789","2013","Male",54,405155
"790","2013","Male",55,396172
"791","2013","Male",56,381658
"792","2013","Male",57,368622
"793","2013","Male",58,354218
"794","2013","Male",59,354248
"795","2013","Male",60,350160
"796","2013","Male",61,339038
"797","2013","Male",62,341371
"798","2013","Male",63,347330
"799","2013","Male",64,356688
"800","2013","Male",65,374775
"801","2013","Male",66,406033
"802","2013","Male",67,313085
"803","2013","Male",68,302324
"804","2013","Male",69,301597
"805","2013","Male",70,278987
"806","2013","Male",71,247889
"807","2013","Male",72,221555
"808","2013","Male",73,228348
"809","2013","Male",74,224857
"810","2013","Male",75,217282
"811","2013","Male",76,203509
"812","2013","Male",77,191081
"813","2013","Male",78,179314
"814","2013","Male",79,163156
"815","2013","Male",80,151839
"816","2013","Male",81,144171
"817","2013","Male",82,132435
"818","2013","Male",83,118502
"819","2013","Male",84,103926
"820","2013","Male",85,89881
"821","2013","Male",86,79740
"822","2013","Male",87,68707
"823","2013","Male",88,57350
"824","2013","Male",89,47477
"825","2013","Male",90,148143
"826","2013","Female",16,376537
"827","2013","Female",17,373850
"828","2013","Female",18,377565
"829","2013","Female",19,395608
"830","2013","Female",20,404805
"831","2013","Female",21,424883
"832","2013","Female",22,434604
"833","2013","Female",23,430208
"834","2013","Female",24,432384
"835","2013","Female",25,440297
"836","2013","Female",26,434845
"837","2013","Female",27,435303
"838","2013","Female",28,437827
"839","2013","Female",29,430737
"840","2013","Female",30,436631
"841","2013","Female",31,438111
"842","2013","Female",32,440844
"843","2013","Female",33,440949
"844","2013","Female",34,421492
"845","2013","Female",35,393045
"846","2013","Female",36,386510
"847","2013","Female",37,395933
"848","2013","Female",38,404075
"849","2013","Female",39,412159
"850","2013","Female",40,430588
"851","2013","Female",41,449873
"852","2013","Female",42,468257
"853","2013","Female",43,456953
"854","2013","Female",44,469191
"855","2013","Female",45,469370
"856","2013","Female",46,474091
"857","2013","Female",47,476313
"858","2013","Female",48,480288
"859","2013","Female",49,475837
"860","2013","Female",50,465461
"861","2013","Female",51,454378
"862","2013","Female",52,439386
"863","2013","Female",53,422128
"864","2013","Female",54,413566
"865","2013","Female",55,404505
"866","2013","Female",56,390486
"867","2013","Female",57,376725
"868","2013","Female",58,364023
"869","2013","Female",59,366038
"870","2013","Female",60,361276
"871","2013","Female",61,352401
"872","2013","Female",62,355692
"873","2013","Female",63,364021
"874","2013","Female",64,372818
"875","2013","Female",65,393561
"876","2013","Female",66,425759
"877","2013","Female",67,330750
"878","2013","Female",68,322121
"879","2013","Female",69,321488
"880","2013","Female",70,302609
"881","2013","Female",71,273294
"882","2013","Female",72,248579
"883","2013","Female",73,257212
"884","2013","Female",74,255845
"885","2013","Female",75,248997
"886","2013","Female",76,238320
"887","2013","Female",77,228487
"888","2013","Female",78,218098
"889","2013","Female",79,203851
"890","2013","Female",80,195590
"891","2013","Female",81,191376
"892","2013","Female",82,183284
"893","2013","Female",83,172336
"894","2013","Female",84,156442
"895","2013","Female",85,141546
"896","2013","Female",86,129719
"897","2013","Female",87,118341
"898","2013","Female",88,105458
"899","2013","Female",89,93714
"900","2013","Female",90,379101
"901","2014","Male",16,387370
"902","2014","Male",17,399245
"903","2014","Male",18,402795
"904","2014","Male",19,405080
"905","2014","Male",20,423195
"906","2014","Male",21,426003
"907","2014","Male",22,439199
"908","2014","Male",23,456303
"909","2014","Male",24,449819
"910","2014","Male",25,441942
"911","2014","Male",26,444300
"912","2014","Male",27,430844
"913","2014","Male",28,439341
"914","2014","Male",29,440786
"915","2014","Male",30,428785
"916","2014","Male",31,431942
"917","2014","Male",32,430806
"918","2014","Male",33,435563
"919","2014","Male",34,436148
"920","2014","Male",35,419462
"921","2014","Male",36,391352
"922","2014","Male",37,386382
"923","2014","Male",38,392113
"924","2014","Male",39,399502
"925","2014","Male",40,405707
"926","2014","Male",41,424496
"927","2014","Male",42,442518
"928","2014","Male",43,454049
"929","2014","Male",44,444432
"930","2014","Male",45,455343
"931","2014","Male",46,455793
"932","2014","Male",47,464096
"933","2014","Male",48,461581
"934","2014","Male",49,465883
"935","2014","Male",50,461548
"936","2014","Male",51,453143
"937","2014","Male",52,444761
"938","2014","Male",53,430035
"939","2014","Male",54,412999
"940","2014","Male",55,403867
"941","2014","Male",56,394776
"942","2014","Male",57,380163
"943","2014","Male",58,366639
"944","2014","Male",59,352170
"945","2014","Male",60,351854
"946","2014","Male",61,347741
"947","2014","Male",62,336360
"948","2014","Male",63,338724
"949","2014","Male",64,344099
"950","2014","Male",65,353009
"951","2014","Male",66,370703
"952","2014","Male",67,401139
"953","2014","Male",68,308651
"954","2014","Male",69,297435
"955","2014","Male",70,296181
"956","2014","Male",71,273383
"957","2014","Male",72,242115
"958","2014","Male",73,216099
"959","2014","Male",74,222372
"960","2014","Male",75,218364
"961","2014","Male",76,210416
"962","2014","Male",77,196226
"963","2014","Male",78,183409
"964","2014","Male",79,171376
"965","2014","Male",80,154867
"966","2014","Male",81,143293
"967","2014","Male",82,134990
"968","2014","Male",83,122882
"969","2014","Male",84,109044
"970","2014","Male",85,94559
"971","2014","Male",86,81063
"972","2014","Male",87,70905
"973","2014","Male",88,60107
"974","2014","Male",89,49451
"975","2014","Male",90,157790
"976","2014","Female",16,368357
"977","2014","Female",17,378976
"978","2014","Female",18,377544
"979","2014","Female",19,384616
"980","2014","Female",20,402988
"981","2014","Female",21,409918
"982","2014","Female",22,431518
"983","2014","Female",23,440820
"984","2014","Female",24,434310
"985","2014","Female",25,435672
"986","2014","Female",26,443412
"987","2014","Female",27,437881
"988","2014","Female",28,437818
"989","2014","Female",29,440427
"990","2014","Female",30,432652
"991","2014","Female",31,437706
"992","2014","Female",32,439177
"993","2014","Female",33,441830
"994","2014","Female",34,441771
"995","2014","Female",35,422429
"996","2014","Female",36,394056
"997","2014","Female",37,387381
"998","2014","Female",38,396783
"999","2014","Female",39,404722
