,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
51,22,21,BLA,0.00022079812853470414,Female,2012,2011
52,23,22,BLA,0.00020550686632390733,Female,2012,2011
53,24,23,BLA,0.00018736286118251923,Female,2012,2011
54,25,24,BLA,0.0001872779280205656,Female,2012,2011
55,26,25,BLA,0.00022223294344472997,Female,2012,2011
56,27,26,BLA,0.00026432305398457604,Female,2012,2011
57,28,27,BLA,0.0002721136298200513,Female,2012,2011
58,29,28,BLA,0.00028826825449871453,Female,2012,2011
59,30,29,BLA,0.00029337649871465267,Female,2012,2011
60,31,30,BLA,0.0003148923933161953,Female,2012,2011
61,32,31,BLA,0.00038631263496143996,Female,2012,2011
62,33,32,BLA,0.0004179866786632386,Female,2012,2011
63,34,33,BLA,0.00045777351413881775,Female,2012,2011
64,35,34,BLA,0.0005441276041131104,Female,2012,2011
65,36,35,BLA,0.000588416434447301,Female,2012,2011
66,37,36,BLA,0.0005467683753213368,Female,2012,2011
67,38,37,BLA,0.0005639347429305914,Female,2012,2011
68,39,38,BLA,0.0005957408329048843,Female,2012,2011
69,40,39,BLA,0.0007189516529562972,Female,2012,2011
70,41,40,BLA,0.0008657204781490995,Female,2012,2011
71,42,41,BLA,0.0009279243856041127,Female,2012,2011
72,43,42,BLA,0.001086147920308483,Female,2012,2011
73,44,43,BLA,0.0011519277326478136,Female,2012,2011
74,45,44,BLA,0.001218796084832906,Female,2012,2011
75,46,45,BLA,0.0014028308946015427,Female,2012,2011
76,47,46,BLA,0.0014932633059125961,Female,2012,2011
77,48,47,BLA,0.0016597734010282785,Female,2012,2011
78,49,48,BLA,0.0019264256760925462,Female,2012,2011
79,50,49,BLA,0.0020508255809768626,Female,2012,2011
80,11,10,BLC,0.00011815479948586116,Female,2012,2011
81,12,11,BLC,0.0001433836812339332,Female,2012,2011
82,13,12,BLC,0.00012935689974293048,Female,2012,2011
83,14,13,BLC,0.00012445916709511568,Female,2012,2011
84,15,14,BLC,0.00014687049614395888,Female,2012,2011
85,16,15,BLC,0.00018490741388174807,Female,2012,2011
86,17,16,BLC,0.0001979634395886889,Female,2012,2011
87,18,17,BLC,0.00018472154755784078,Female,2012,2011
88,19,18,BLC,0.00017373736760925449,Female,2012,2011
89,20,19,BLC,0.00019885829048843184,Female,2012,2011
90,21,20,BLC,0.00023617757840616968,Female,2012,2011
91,22,21,BLC,0.00023097740102827753,Female,2012,2011
92,23,22,BLC,0.00021621250642673531,Female,2012,2011
93,24,23,BLC,0.00018748502313624686,Female,2012,2011
94,25,24,BLC,0.00017511630848329052,Female,2012,2011
95,26,25,BLC,0.00020513186889460145,Female,2012,2011
96,27,26,BLC,0.000245372203084833,Female,2012,2011
97,28,27,BLC,0.00026446359640102844,Female,2012,2011
98,29,28,BLC,0.0002777951825192801,Female,2012,2011
99,30,29,BLC,0.0002667179460154244,Female,2012,2011
100,31,30,BLC,0.0002746355655526993,Female,2012,2011
101,32,31,BLC,0.00035154341388174805,Female,2012,2011
102,33,32,BLC,0.00039208598457583533,Female,2012,2011
103,34,33,BLC,0.0004346256221079689,Female,2012,2011
104,35,34,BLC,0.0005253324087403599,Female,2012,2011
105,36,35,BLC,0.0005392262390745499,Female,2012,2011
106,37,36,BLC,0.0004941908406169665,Female,2012,2011
107,38,37,BLC,0.0005500871156812347,Female,2012,2011
108,39,38,BLC,0.0005858244807197944,Female,2012,2011
109,40,39,BLC,0.0006891814627249356,Female,2012,2011
110,41,40,BLC,0.0008253309640102822,Female,2012,2011
111,42,41,BLC,0.0009025805552699232,Female,2012,2011
112,43,42,BLC,0.0010783846786632397,Female,2012,2011
113,44,43,BLC,0.001132537920308482,Female,2012,2011
