,region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
951,East Midlands,IND,40,41,Female,2021,2022,0.0229540294799552
952,East Midlands,IND,40,41,Female,2022,2023,0.0230334763338528
953,East Midlands,IND,40,41,Female,2023,2024,0.0230823667054821
954,East Midlands,IND,40,41,Female,2024,2025,0.0231068118912968
955,East Midlands,IND,41,42,Female,2020,2021,0.0183597733387598
956,East Midlands,IND,41,42,Female,2021,2022,0.0184383178236315
957,East Midlands,IND,41,42,Female,2022,2023,0.0185021352175898
958,East Midlands,IND,41,42,Female,2023,2024,0.0185414074600256
959,East Midlands,IND,41,42,Female,2024,2025,0.0185610435812435
960,East Midlands,IND,42,43,Female,2020,2021,0.0151261888262495
961,East Midlands,IND,42,43,Female,2021,2022,0.0151908997944902
962,East Midlands,IND,42,43,Female,2022,2023,0.0152434774561857
963,East Midlands,IND,42,43,Female,2023,2024,0.015275832940306
964,East Midlands,IND,42,43,Female,2024,2025,0.0152920106823662
965,East Midlands,IND,43,44,Female,2020,2021,0.0123874950182162
966,East Midlands,IND,43,44,Female,2021,2022,0.0124404896493102
967,East Midlands,IND,43,44,Female,2022,2023,0.0124835477870741
968,East Midlands,IND,43,44,Female,2023,2024,0.0125100451026211
969,East Midlands,IND,43,44,Female,2024,2025,0.0125232937603945
970,East Midlands,IND,44,45,Female,2020,2021,0.0100881566681847
971,East Midlands,IND,44,45,Female,2021,2022,0.0101313145576742
972,East Midlands,IND,44,45,Female,2022,2023,0.0101663803428845
973,East Midlands,IND,44,45,Female,2023,2024,0.0101879592876293
974,East Midlands,IND,44,45,Female,2024,2025,0.0101987487600017
975,East Midlands,IND,45,46,Female,2020,2021,0.0081728624621251
976,East Midlands,IND,45,46,Female,2021,2022,0.0082078265796101
977,East Midlands,IND,45,46,Female,2022,2023,0.0082362349250667
978,East Midlands,IND,45,46,Female,2023,2024,0.0082537169838092
979,East Midlands,IND,45,46,Female,2024,2025,0.0082624580131805
980,East Midlands,IND,46,47,Female,2020,2021,0.0072539183500864
981,East Midlands,IND,46,47,Female,2021,2022,0.0072849511558622
982,East Midlands,IND,46,47,Female,2022,2023,0.007310165310555
983,East Midlands,IND,46,47,Female,2023,2024,0.0073256817134429
984,East Midlands,IND,46,47,Female,2024,2025,0.0073334399148869
985,East Midlands,IND,47,48,Female,2020,2021,0.0058309023033068
986,East Midlands,IND,47,48,Female,2021,2022,0.0058558473398984
987,East Midlands,IND,47,48,Female,2022,2023,0.0058761151821292
988,East Midlands,IND,47,48,Female,2023,2024,0.005888587700425
989,East Midlands,IND,47,48,Female,2024,2025,0.005894823959573
990,East Midlands,IND,48,49,Female,2020,2021,0.0046670507400782
991,East Midlands,IND,48,49,Female,2021,2022,0.0046870167325491
992,East Midlands,IND,48,49,Female,2022,2023,0.0047032391014318
993,East Midlands,IND,48,49,Female,2023,2024,0.0047132220976672
994,East Midlands,IND,48,49,Female,2024,2025,0.004718213595785
995,East Midlands,IND,49,50,Female,2020,2021,0.0036608476184568
996,East Midlands,IND,49,50,Female,2021,2022,0.0036765089986427
997,East Midlands,IND,49,50,Female,2022,2023,0.0036892338700438
998,East Midlands,IND,49,50,Female,2023,2024,0.0036970645601368
999,East Midlands,IND,49,50,Female,2024,2025,0.0037009799051832
1000,East Midlands,MIX,10,11,Female,2020,2021,1.0152188335173549e-06
1001,East Midlands,MIX,10,11,Female,2021,2022,1.0195620156928297e-06
1002,East Midlands,MIX,10,11,Female,2022,2023,1.0230908512104038e-06
1003,East Midlands,MIX,10,11,Female,2023,2024,1.0252624422981406e-06
1004,East Midlands,MIX,10,11,Female,2024,2025,1.0263482378420098e-06
1005,East Midlands,MIX,11,12,Female,2020,2021,1.793553272547326e-05
1006,East Midlands,MIX,11,12,Female,2021,2022,1.8012262277239975e-05
1007,East Midlands,MIX,11,12,Female,2022,2023,1.807460503805046e-05
1008,East Midlands,MIX,11,12,Female,2023,2024,1.8112969813933823e-05
1009,East Midlands,MIX,11,12,Female,2024,2025,1.8132152201875494e-05
1010,East Midlands,MIX,12,13,Female,2020,2021,0.0002329927222921
1011,East Midlands,MIX,12,13,Female,2021,2022,0.0002339894826014
1012,East Midlands,MIX,12,13,Female,2022,2023,0.0002347993503527
1013,East Midlands,MIX,12,13,Female,2023,2024,0.0002352977305073
1014,East Midlands,MIX,12,13,Female,2024,2025,0.0002355469205847
1015,East Midlands,MIX,13,14,Female,2020,2021,0.0006921254397504
1016,East Midlands,MIX,13,14,Female,2021,2022,0.0006950864041985
1017,East Midlands,MIX,13,14,Female,2022,2023,0.0006974921878126
1018,East Midlands,MIX,13,14,Female,2023,2024,0.0006989726700367
1019,East Midlands,MIX,13,14,Female,2024,2025,0.0006997129111487
1020,East Midlands,MIX,14,15,Female,2020,2021,0.0017327247441057
1021,East Midlands,MIX,14,15,Female,2021,2022,0.0017401374702836
1022,East Midlands,MIX,14,15,Female,2022,2023,0.0017461603103033
1023,East Midlands,MIX,14,15,Female,2023,2024,0.0017498666733923
1024,East Midlands,MIX,14,15,Female,2024,2025,0.0017517198549368
1025,East Midlands,MIX,15,16,Female,2020,2021,0.0037618933875985
1026,East Midlands,MIX,15,16,Female,2021,2022,0.0037779870491497
1027,East Midlands,MIX,15,16,Female,2022,2023,0.0037910631491601
1028,East Midlands,MIX,15,16,Female,2023,2024,0.0037991099799357
1029,East Midlands,MIX,15,16,Female,2024,2025,0.0038031333953235
1030,East Midlands,MIX,16,17,Female,2020,2021,0.0072413021347708
1031,East Midlands,MIX,16,17,Female,2021,2022,0.007272280967433
1032,East Midlands,MIX,16,17,Female,2022,2023,0.0072974512689709
1033,East Midlands,MIX,16,17,Female,2023,2024,0.007312940685302
1034,East Midlands,MIX,16,17,Female,2024,2025,0.0073206853934675
1035,East Midlands,MIX,17,18,Female,2020,2021,0.012573231448404
1036,East Midlands,MIX,17,18,Female,2021,2022,0.0126270206738517
1037,East Midlands,MIX,17,18,Female,2022,2023,0.012670724419528
1038,East Midlands,MIX,17,18,Female,2023,2024,0.0126976190322518
1039,East Midlands,MIX,17,18,Female,2024,2025,0.0127110663386138
1040,East Midlands,MIX,18,19,Female,2020,2021,0.0207292636681853
1041,East Midlands,MIX,18,19,Female,2021,2022,0.0208179450100813
1042,East Midlands,MIX,18,19,Female,2022,2023,0.0208899986003718
1043,East Midlands,MIX,18,19,Female,2023,2024,0.0209343392713198
1044,East Midlands,MIX,18,19,Female,2024,2025,0.0209565096067938
1045,East Midlands,MIX,19,20,Female,2020,2021,0.0311378689879404
1046,East Midlands,MIX,19,20,Female,2021,2022,0.0312710791226482
1047,East Midlands,MIX,19,20,Female,2022,2023,0.0313793123570983
1048,East Midlands,MIX,19,20,Female,2023,2024,0.0314459174244522
1049,East Midlands,MIX,19,20,Female,2024,2025,0.0314792199581291
1050,East Midlands,MIX,20,21,Female,2020,2021,0.0433988425267031
1051,East Midlands,MIX,20,21,Female,2021,2022,0.0435845060241435
1052,East Midlands,MIX,20,21,Female,2022,2023,0.0437353576158139
1053,East Midlands,MIX,20,21,Female,2023,2024,0.0438281893645341
1054,East Midlands,MIX,20,21,Female,2024,2025,0.0438746052388942
1055,East Midlands,MIX,21,22,Female,2020,2021,0.0568053083881491
1056,East Midlands,MIX,21,22,Female,2021,2022,0.0570483257502375
1057,East Midlands,MIX,21,22,Female,2022,2023,0.0572457773569343
1058,East Midlands,MIX,21,22,Female,2023,2024,0.0573672860379784
1059,East Midlands,MIX,21,22,Female,2024,2025,0.0574280403785005
1060,East Midlands,MIX,22,23,Female,2020,2021,0.0696953096238505
1061,East Midlands,MIX,22,23,Female,2021,2022,0.069993471376252
1062,East Midlands,MIX,22,23,Female,2022,2023,0.0702357278000783
1063,East Midlands,MIX,22,23,Female,2023,2024,0.070384808676279
1064,East Midlands,MIX,22,23,Female,2024,2025,0.0704593491143794
1065,East Midlands,MIX,23,24,Female,2020,2021,0.0811989673913868
1066,East Midlands,MIX,23,24,Female,2021,2022,0.0815463426529541
1067,East Midlands,MIX,23,24,Female,2022,2023,0.0818285850529776
1068,East Midlands,MIX,23,24,Female,2023,2024,0.0820022726837614
1069,East Midlands,MIX,23,24,Female,2024,2025,0.0820891164991533
1070,East Midlands,MIX,24,25,Female,2020,2021,0.0908263679820991
1071,East Midlands,MIX,24,25,Female,2021,2022,0.0912149299841615
1072,East Midlands,MIX,24,25,Female,2022,2023,0.0915306366108373
1073,East Midlands,MIX,24,25,Female,2023,2024,0.0917249176118685
1074,East Midlands,MIX,24,25,Female,2024,2025,0.0918220581123841
1075,East Midlands,MIX,25,26,Female,2020,2021,0.0979404718437171
1076,East Midlands,MIX,25,26,Female,2021,2022,0.0983594685147062
1077,East Midlands,MIX,25,26,Female,2022,2023,0.098699903309885
1078,East Midlands,MIX,25,26,Female,2023,2024,0.0989094016453795
1079,East Midlands,MIX,25,26,Female,2024,2025,0.0990141508131268
1080,East Midlands,MIX,26,27,Female,2020,2021,0.1021824845937099
1081,East Midlands,MIX,26,27,Female,2021,2022,0.1026196289128274
1082,East Midlands,MIX,26,27,Female,2022,2023,0.1029748086721104
1083,East Midlands,MIX,26,27,Female,2023,2024,0.103193380831669
1084,East Midlands,MIX,26,27,Female,2024,2025,0.1033026669114484
1085,East Midlands,MIX,27,28,Female,2020,2021,0.1038842656265614
1086,East Midlands,MIX,27,28,Female,2021,2022,0.1043286902923435
1087,East Midlands,MIX,27,28,Female,2022,2023,0.1046897853332915
1088,East Midlands,MIX,27,28,Female,2023,2024,0.1049119976661824
1089,East Midlands,MIX,27,28,Female,2024,2025,0.105023103832628
1090,East Midlands,MIX,28,29,Female,2020,2021,0.1003633717514529
1091,East Midlands,MIX,28,29,Female,2021,2022,0.100792733769641
1092,East Midlands,MIX,28,29,Female,2022,2023,0.1011415904094186
1093,East Midlands,MIX,28,29,Female,2023,2024,0.1013562714185127
1094,East Midlands,MIX,28,29,Female,2024,2025,0.1014636119230597
1095,East Midlands,MIX,29,30,Female,2020,2021,0.0945984525193521
1096,East Midlands,MIX,29,30,Female,2021,2022,0.0950031517814669
1097,East Midlands,MIX,29,30,Female,2022,2023,0.0953319699319353
1098,East Midlands,MIX,29,30,Female,2023,2024,0.0955343195629927
1099,East Midlands,MIX,29,30,Female,2024,2025,0.0956354943785215
1100,East Midlands,MIX,30,31,Female,2020,2021,0.0870774824866672
1101,East Midlands,MIX,30,31,Female,2021,2022,0.0874500064759149
1102,East Midlands,MIX,30,31,Female,2022,2023,0.0877526822171787
1103,East Midlands,MIX,30,31,Female,2023,2024,0.0879389442118026
1104,East Midlands,MIX,30,31,Female,2024,2025,0.0880320752091145
1105,East Midlands,MIX,31,32,Female,2020,2021,0.0783264862389607
1106,East Midlands,MIX,31,32,Female,2021,2022,0.078661572811106
1107,East Midlands,MIX,31,32,Female,2022,2023,0.078933830650974
1108,East Midlands,MIX,31,32,Female,2023,2024,0.0791013739370466
1109,East Midlands,MIX,31,32,Female,2024,2025,0.079185145580083
1110,East Midlands,MIX,32,33,Female,2020,2021,0.0713269836248787
1111,East Midlands,MIX,32,33,Female,2021,2022,0.071632125800814
1112,East Midlands,MIX,32,33,Female,2022,2023,0.0718800538187615
1113,East Midlands,MIX,32,33,Female,2023,2024,0.0720326249067291
1114,East Midlands,MIX,32,33,Female,2024,2025,0.072108910450713
1115,East Midlands,MIX,33,34,Female,2020,2021,0.0618202193394799
1116,East Midlands,MIX,33,34,Female,2021,2022,0.0620846908660659
1117,East Midlands,MIX,33,34,Female,2022,2023,0.062299573981417
1118,East Midlands,MIX,33,34,Female,2023,2024,0.06243180974471
1119,East Midlands,MIX,33,34,Female,2024,2025,0.0624979276263565
1120,East Midlands,MIX,34,35,Female,2020,2021,0.0525253151983704
1121,East Midlands,MIX,34,35,Female,2021,2022,0.0527500224291656
1122,East Midlands,MIX,34,35,Female,2022,2023,0.0529325970541866
1123,East Midlands,MIX,34,35,Female,2023,2024,0.0530449506695842
1124,East Midlands,MIX,34,35,Female,2024,2025,0.053101127477283
1125,East Midlands,MIX,35,36,Female,2020,2021,0.043700840670786
1126,East Midlands,MIX,35,36,Female,2021,2022,0.0438877961388963
1127,East Midlands,MIX,35,36,Female,2022,2023,0.0440396974567359
1128,East Midlands,MIX,35,36,Female,2023,2024,0.0441331751907911
1129,East Midlands,MIX,35,36,Female,2024,2025,0.0441799140578187
1130,East Midlands,MIX,36,37,Female,2020,2021,0.0355280370157022
1131,East Midlands,MIX,36,37,Female,2021,2022,0.0356800286179084
1132,East Midlands,MIX,36,37,Female,2022,2023,0.035803521794701
1133,East Midlands,MIX,36,37,Female,2023,2024,0.0358795175958041
1134,East Midlands,MIX,36,37,Female,2024,2025,0.0359175154963556
1135,East Midlands,MIX,37,38,Female,2020,2021,0.0301985639298483
1136,East Midlands,MIX,37,38,Female,2021,2022,0.0303277556471953
1137,East Midlands,MIX,37,38,Female,2022,2023,0.0304327239175397
1138,East Midlands,MIX,37,38,Female,2023,2024,0.0304973197762131
1139,East Midlands,MIX,37,38,Female,2024,2025,0.0305296177055499
1140,East Midlands,MIX,38,39,Female,2020,2021,0.0249674244728046
1141,East Midlands,MIX,38,39,Female,2021,2022,0.0250742369839182
1142,East Midlands,MIX,38,39,Female,2022,2023,0.025161022149198
1143,East Midlands,MIX,38,39,Female,2023,2024,0.0252144284047548
1144,East Midlands,MIX,38,39,Female,2024,2025,0.0252411315325332
1145,East Midlands,MIX,39,40,Female,2020,2021,0.0203690855397748
1146,East Midlands,MIX,39,40,Female,2021,2022,0.0204562260126722
1147,East Midlands,MIX,39,40,Female,2022,2023,0.0205270276469014
1148,East Midlands,MIX,39,40,Female,2023,2024,0.0205705978833501
1149,East Midlands,MIX,39,40,Female,2024,2025,0.0205923830015745
1150,East Midlands,MIX,40,41,Female,2020,2021,0.0163875577661804
1151,East Midlands,MIX,40,41,Female,2021,2022,0.0164576649651801
1152,East Midlands,MIX,40,41,Female,2022,2023,0.0165146270643674
1153,East Midlands,MIX,40,41,Female,2023,2024,0.0165496806638672
1154,East Midlands,MIX,40,41,Female,2024,2025,0.0165672074636171
1155,East Midlands,MIX,41,42,Female,2020,2021,0.0129865183313014
1156,East Midlands,MIX,41,42,Female,2021,2022,0.0130420756289755
1157,East Midlands,MIX,41,42,Female,2022,2023,0.0130872159333356
1158,East Midlands,MIX,41,42,Female,2023,2024,0.0131149945821726
1159,East Midlands,MIX,41,42,Female,2024,2025,0.0131288839065911
1160,East Midlands,MIX,42,43,Female,2020,2021,0.0105468117780271
1161,East Midlands,MIX,42,43,Female,2021,2022,0.0105919318284144
1162,East Midlands,MIX,42,43,Female,2022,2023,0.010628591869354
1163,East Midlands,MIX,42,43,Female,2023,2024,0.0106511518945477
1164,East Midlands,MIX,42,43,Female,2024,2025,0.0106624319071445
1165,East Midlands,MIX,43,44,Female,2020,2021,0.0085038100391881
1166,East Midlands,MIX,43,44,Female,2021,2022,0.0085401899751846
1167,East Midlands,MIX,43,44,Female,2022,2023,0.0085697486731818
1168,East Midlands,MIX,43,44,Female,2023,2024,0.0085879386411801
1169,East Midlands,MIX,43,44,Female,2024,2025,0.0085970336251792
1170,East Midlands,MIX,44,45,Female,2020,2021,0.0068107539428803
1171,East Midlands,MIX,44,45,Female,2021,2022,0.0068398908581439
1172,East Midlands,MIX,44,45,Female,2022,2023,0.0068635646017957
1173,East Midlands,MIX,44,45,Female,2023,2024,0.0068781330594275
1174,East Midlands,MIX,44,45,Female,2024,2025,0.0068854172882434
1175,East Midlands,MIX,45,46,Female,2020,2021,0.0054206972805118
1176,East Midlands,MIX,45,46,Female,2021,2022,0.0054438874293054
1177,East Midlands,MIX,45,46,Female,2022,2023,0.0054627294252002
1178,East Midlands,MIX,45,46,Female,2023,2024,0.005474324499597
1179,East Midlands,MIX,45,46,Female,2024,2025,0.0054801220367954
1180,East Midlands,MIX,46,47,Female,2020,2021,0.0047564676572218
1181,East Midlands,MIX,46,47,Female,2021,2022,0.0047768161819585
1182,East Midlands,MIX,46,47,Female,2022,2023,0.0047933493583072
1183,East Midlands,MIX,46,47,Female,2023,2024,0.0048035236206756
1184,East Midlands,MIX,46,47,Female,2024,2025,0.0048086107518597
1185,East Midlands,MIX,47,48,Female,2020,2021,0.0037499608955929
1186,East Midlands,MIX,47,48,Female,2021,2022,0.00376600350905
1187,East Midlands,MIX,47,48,Female,2022,2023,0.0037790381324838
1188,East Midlands,MIX,47,48,Female,2023,2024,0.0037870594392124
1189,East Midlands,MIX,47,48,Female,2024,2025,0.0037910700925767
1190,East Midlands,MIX,48,49,Female,2020,2021,0.0029409648760874
1191,East Midlands,MIX,48,49,Female,2021,2022,0.0029535465440065
1192,East Midlands,MIX,48,49,Female,2022,2023,0.0029637691491908
1193,East Midlands,MIX,48,49,Female,2023,2024,0.0029700599831503
1194,East Midlands,MIX,48,49,Female,2024,2025,0.0029732054001301
1195,East Midlands,MIX,49,50,Female,2020,2021,0.0022511735721564
1196,East Midlands,MIX,49,50,Female,2021,2022,0.0022608042612352
1197,East Midlands,MIX,49,50,Female,2022,2023,0.0022686291961117
1198,East Midlands,MIX,49,50,Female,2023,2024,0.002273444540651
1199,East Midlands,MIX,49,50,Female,2024,2025,0.0022758522129207
1200,East Midlands,OAS,10,11,Female,2020,2021,1.4210861629193122e-06
1201,East Midlands,OAS,10,11,Female,2021,2022,1.4271656759157588e-06
1202,East Midlands,OAS,10,11,Female,2022,2023,1.4321052802253717e-06
1203,East Midlands,OAS,10,11,Female,2023,2024,1.4351450367235943e-06
1204,East Midlands,OAS,10,11,Female,2024,2025,1.436664914972706e-06
1205,East Midlands,OAS,11,12,Female,2020,2021,2.510585554490785e-05
1206,East Midlands,OAS,11,12,Female,2021,2022,2.5213260274511732e-05
1207,East Midlands,OAS,11,12,Female,2022,2023,2.530052661731488e-05
1208,East Midlands,OAS,11,12,Female,2023,2024,2.5354228982116832e-05
1209,East Midlands,OAS,11,12,Female,2024,2025,2.5381080164517805e-05
1210,East Midlands,OAS,12,13,Female,2020,2021,0.0003261392743899
1211,East Midlands,OAS,12,13,Female,2021,2022,0.0003275345226226
1212,East Midlands,OAS,12,13,Female,2022,2023,0.0003286681618116
1213,East Midlands,OAS,12,13,Female,2023,2024,0.000329365785928
1214,East Midlands,OAS,12,13,Female,2024,2025,0.0003297145979861
1215,East Midlands,OAS,13,14,Female,2020,2021,0.0009688254915701
1216,East Midlands,OAS,13,14,Female,2021,2022,0.0009729701995555
1217,East Midlands,OAS,13,14,Female,2022,2023,0.0009763377747936
1218,East Midlands,OAS,13,14,Female,2023,2024,0.0009784101287862
1219,East Midlands,OAS,13,14,Female,2024,2025,0.0009794463057825
1220,East Midlands,OAS,14,15,Female,2020,2021,0.0024254388085624
1221,East Midlands,OAS,14,15,Female,2021,2022,0.0024358150173691
1222,East Midlands,OAS,14,15,Female,2022,2023,0.0024442456870246
1223,East Midlands,OAS,14,15,Female,2023,2024,0.0024494337914279
1224,East Midlands,OAS,14,15,Female,2024,2025,0.0024520278436296
1225,East Midlands,OAS,15,16,Female,2020,2021,0.0052658347766974
1226,East Midlands,OAS,15,16,Female,2021,2022,0.0052883624121058
1227,East Midlands,OAS,15,16,Female,2022,2023,0.005306666115875
1228,East Midlands,OAS,15,16,Female,2023,2024,0.0053179299335792
1229,East Midlands,OAS,15,16,Female,2024,2025,0.0053235618424313
1230,East Midlands,OAS,16,17,Female,2020,2021,0.0101362523285627
1231,East Midlands,OAS,16,17,Female,2021,2022,0.0101796159748881
1232,East Midlands,OAS,16,17,Female,2022,2023,0.0102148489375274
1233,East Midlands,OAS,16,17,Female,2023,2024,0.0102365307606902
1234,East Midlands,OAS,16,17,Female,2024,2025,0.0102473716722715
1235,East Midlands,OAS,17,18,Female,2020,2021,0.0175997968562149
1236,East Midlands,OAS,17,18,Female,2021,2022,0.0176750901047976
1237,East Midlands,OAS,17,18,Female,2022,2023,0.0177362658692711
1238,East Midlands,OAS,17,18,Female,2023,2024,0.0177739124935625
1239,East Midlands,OAS,17,18,Female,2024,2025,0.0177927358057082
1240,East Midlands,OAS,18,19,Female,2020,2021,0.0290164728960977
1241,East Midlands,OAS,18,19,Female,2021,2022,0.0291406075395034
1242,East Midlands,OAS,18,19,Female,2022,2023,0.0292414669372706
1243,East Midlands,OAS,18,19,Female,2023,2024,0.0293035342589735
1244,East Midlands,OAS,18,19,Female,2024,2025,0.0293345679198249
1245,East Midlands,OAS,19,20,Female,2020,2021,0.0435862626860932
1246,East Midlands,OAS,19,20,Female,2021,2022,0.043772727981007
1247,East Midlands,OAS,19,20,Female,2022,2023,0.0439242310331244
1248,East Midlands,OAS,19,20,Female,2023,2024,0.0440174636805813
1249,East Midlands,OAS,19,20,Female,2024,2025,0.0440640800043098
1250,East Midlands,OAS,20,21,Female,2020,2021,0.0607489661984858
1251,East Midlands,OAS,20,21,Female,2021,2022,0.0610088548239339
1252,East Midlands,OAS,20,21,Female,2022,2023,0.0612200143321104
1253,East Midlands,OAS,20,21,Female,2023,2024,0.0613499586448345
1254,East Midlands,OAS,20,21,Female,2024,2025,0.0614149308011965
1255,East Midlands,OAS,21,22,Female,2020,2021,0.0795151105019203
1256,East Midlands,OAS,21,22,Female,2021,2022,0.0798552820976505
1257,East Midlands,OAS,21,22,Female,2022,2023,0.0801316715191812
1258,East Midlands,OAS,21,22,Female,2023,2024,0.0803017573170463
1259,East Midlands,OAS,21,22,Female,2024,2025,0.0803868002159788
1260,East Midlands,OAS,22,23,Female,2020,2021,0.0975583163520361
1261,East Midlands,OAS,22,23,Female,2021,2022,0.0979756781332213
1262,East Midlands,OAS,22,23,Female,2022,2023,0.0983147845804342
1263,East Midlands,OAS,22,23,Female,2023,2024,0.0985234654710268
1264,East Midlands,OAS,22,23,Female,2024,2025,0.0986278059163231
1265,East Midlands,OAS,23,24,Female,2020,2021,0.1136609420487703
1266,East Midlands,OAS,23,24,Female,2021,2022,0.1141471920682302
1267,East Midlands,OAS,23,24,Female,2022,2023,0.1145422702090414
1268,East Midlands,OAS,23,24,Female,2023,2024,0.1147853952187714
1269,East Midlands,OAS,23,24,Female,2024,2025,0.1149069577236364
1270,East Midlands,OAS,24,25,Female,2020,2021,0.1271372146637508
1271,East Midlands,OAS,24,25,Female,2021,2022,0.1276811171863765
1272,East Midlands,OAS,24,25,Female,2022,2023,0.1281230379860099
1273,East Midlands,OAS,24,25,Female,2023,2024,0.1283949892473226
1274,East Midlands,OAS,24,25,Female,2024,2025,0.1285309648779791
1275,East Midlands,OAS,25,26,Female,2020,2021,0.1370954169995858
1276,East Midlands,OAS,25,26,Female,2021,2022,0.1376819214573379
1277,East Midlands,OAS,25,26,Female,2022,2023,0.1381584563292617
1278,East Midlands,OAS,25,26,Female,2023,2024,0.1384517085581378
1279,East Midlands,OAS,25,26,Female,2024,2025,0.1385983346725759
1280,East Midlands,OAS,26,27,Female,2020,2021,0.1430333147443082
1281,East Midlands,OAS,26,27,Female,2021,2022,0.1436452219731607
1282,East Midlands,OAS,26,27,Female,2022,2023,0.1441423965966036
1283,East Midlands,OAS,26,27,Female,2023,2024,0.1444483502110299
1284,East Midlands,OAS,26,27,Female,2024,2025,0.1446013270182431
1285,East Midlands,OAS,27,28,Female,2020,2021,0.1454154390688982
1286,East Midlands,OAS,27,28,Female,2021,2022,0.1460375372039523
1287,East Midlands,OAS,27,28,Female,2022,2023,0.1465429919386838
1288,East Midlands,OAS,27,28,Female,2023,2024,0.1468540410062108
1289,East Midlands,OAS,27,28,Female,2024,2025,0.1470095655399743
1290,East Midlands,OAS,28,29,Female,2020,2021,0.1404869513361709
1291,East Midlands,OAS,28,29,Female,2021,2022,0.1410879650317267
1292,East Midlands,OAS,28,29,Female,2022,2023,0.1415762886593656
1293,East Midlands,OAS,28,29,Female,2023,2024,0.1418767955071435
1294,East Midlands,OAS,28,29,Female,2024,2025,0.1420270489310325
1295,East Midlands,OAS,29,30,Female,2020,2021,0.1324173148394737
1296,East Midlands,OAS,29,30,Female,2021,2022,0.1329838060259527
1297,East Midlands,OAS,29,30,Female,2022,2023,0.1334440801149669
1298,East Midlands,OAS,29,30,Female,2023,2024,0.1337273257082064
1299,East Midlands,OAS,29,30,Female,2024,2025,0.1338689485048263
1300,East Midlands,OAS,30,31,Female,2020,2021,0.1218895881146359
1301,East Midlands,OAS,30,31,Female,2021,2022,0.1224110408980138
1302,East Midlands,OAS,30,31,Female,2022,2023,0.1228347212845086
1303,East Midlands,OAS,30,31,Female,2023,2024,0.1230954476761978
1304,East Midlands,OAS,30,31,Female,2024,2025,0.1232258108720423
1305,East Midlands,OAS,31,32,Female,2020,2021,0.1096400914851371
1306,East Midlands,OAS,31,32,Female,2021,2022,0.1101091400048596
1307,East Midlands,OAS,31,32,Female,2022,2023,0.1104902419271342
1308,East Midlands,OAS,31,32,Female,2023,2024,0.1107247661869954
1309,East Midlands,OAS,31,32,Female,2024,2025,0.1108420283169261
1310,East Midlands,OAS,32,33,Female,2020,2021,0.0998423060384988
1311,East Midlands,OAS,32,33,Female,2021,2022,0.1002694388985566
1312,East Midlands,OAS,32,33,Female,2022,2023,0.1006164843473535
1313,East Midlands,OAS,32,33,Female,2023,2024,0.1008300507773823
1314,East Midlands,OAS,32,33,Female,2024,2025,0.1009368339923967
1315,East Midlands,OAS,33,34,Female,2020,2021,0.0865348980845812
1316,East Midlands,OAS,33,34,Female,2021,2022,0.0869051008571356
1317,East Midlands,OAS,33,34,Female,2022,2023,0.087205890609836
1318,East Midlands,OAS,33,34,Female,2023,2024,0.0873909919961132
1319,East Midlands,OAS,33,34,Female,2024,2025,0.0874835426892518
1320,East Midlands,OAS,34,35,Female,2020,2021,0.0735240483795691
1321,East Midlands,OAS,34,35,Female,2021,2022,0.0738385897630111
1322,East Midlands,OAS,34,35,Female,2022,2023,0.0740941546370577
1323,East Midlands,OAS,34,35,Female,2023,2024,0.0742514253287787
1324,East Midlands,OAS,34,35,Female,2024,2025,0.0743300606746392
1325,East Midlands,OAS,35,36,Female,2020,2021,0.0611716980959001
1326,East Midlands,OAS,35,36,Female,2021,2022,0.0614333952000537
1327,East Midlands,OAS,35,36,Female,2022,2023,0.0616460240971785
1328,East Midlands,OAS,35,36,Female,2023,2024,0.0617768726492553
1329,East Midlands,OAS,35,36,Female,2024,2025,0.0618422969252937
1330,East Midlands,OAS,36,37,Female,2020,2021,0.0497315456843684
1331,East Midlands,OAS,36,37,Female,2021,2022,0.0499443009600235
1332,East Midlands,OAS,36,37,Female,2022,2023,0.0501171646214932
1333,East Midlands,OAS,36,37,Female,2023,2024,0.0502235422593207
1334,East Midlands,OAS,36,37,Female,2024,2025,0.0502767310782345
1335,East Midlands,OAS,37,38,Female,2020,2021,0.042271439342844
1336,East Midlands,OAS,37,38,Female,2021,2022,0.0424522797250594
1337,East Midlands,OAS,37,38,Female,2022,2023,0.0425992125356094
1338,East Midlands,OAS,37,38,Female,2023,2024,0.0426896327267171
1339,East Midlands,OAS,37,38,Female,2024,2025,0.0427348428222709
1340,East Midlands,OAS,38,39,Female,2020,2021,0.0349489787527953
1341,East Midlands,OAS,38,39,Female,2021,2022,0.0350984931004008
1342,East Midlands,OAS,38,39,Female,2022,2023,0.0352199735078303
1343,East Midlands,OAS,38,39,Female,2023,2024,0.0352947306816331
1344,East Midlands,OAS,38,39,Female,2024,2025,0.0353321092685344
1345,East Midlands,OAS,39,40,Female,2020,2021,0.0285123016400375
1346,East Midlands,OAS,39,40,Female,2021,2022,0.0286342794010644
1347,East Midlands,OAS,39,40,Female,2022,2023,0.0287333863318988
1348,East Midlands,OAS,39,40,Female,2023,2024,0.0287943752124122
1349,East Midlands,OAS,39,40,Female,2024,2025,0.0288248696526689
1350,East Midlands,OAS,40,41,Female,2020,2021,0.0229390263623018
1351,East Midlands,OAS,40,41,Female,2021,2022,0.02303716123444
