,ETH.group,MB.0,M0.1,M1.2,M2.3,M3.4,M4.5,M5.6,M6.7,M7.8,M8.9,M9.10,M10.11,M11.12,M12.13,M13.14,M14.15,M15.16,M16.17,M17.18,M18.19,M19.20,M20.21,M21.22,M22.23,M23.24,M24.25,M25.26,M26.27,M27.28,M28.29,M29.30,M30.31,M31.32,M32.33,M33.34,M34.35,M35.36,M36.37,M37.38,M38.39,M39.40,M40.41,M41.42,M42.43,M43.44,M44.45,M45.46,M46.47,M47.48,M48.49,M49.50,M50.51,M51.52,M52.53,M53.54,M54.55,M55.56,M56.57,M57.58,M58.59,M59.60,M60.61,M61.62,M62.63,M63.64,M64.65,M65.66,M66.67,M67.68,M68.69,M69.70,M70.71,M71.72,M72.73,M73.74,M74.75,M75.76,M76.77,M77.78,M78.79,M79.80,M80.81,M81.82,M82.83,M83.84,M84.85,M85.86,M86.87,M87.88,M88.89,M89.90,M90.91,M91.92,M92.93,M93.94,M94.95,M95.96,M96.97,M97.98,M98.99,M99.100,M100.101p,FB.0,F0.1,F1.2,F2.3,F3.4,F4.5,F5.6,F6.7,F7.8,F8.9,F9.10,F10.11,F11.12,F12.13,F13.14,F14.15,F15.16,F16.17,F17.18,F18.19,F19.20,F20.21,F21.22,F22.23,F23.24,F24.25,F25.26,F26.27,F27.28,F28.29,F29.30,F30.31,F31.32,F32.33,F33.34,F34.35,F35.36,F36.37,F37.38,F38.39,F39.40,F40.41,F41.42,F42.43,F43.44,F44.45,F45.46,F46.47,F47.48,F48.49,F49.50,F50.51,F51.52,F52.53,F53.54,F54.55,F55.56,F56.57,F57.58,F58.59,F59.60,F60.61,F61.62,F62.63,F63.64,F64.65,F65.66,F66.67,F67.68,F68.69,F69.70,F70.71,F71.72,F72.73,F73.74,F74.75,F75.76,F76.77,F77.78,F78.79,F79.80,F80.81,F81.82,F82.83,F83.84,F84.85,F85.86,F86.87,F87.88,F88.89,F89.90,F90.91,F91.92,F92.93,F93.94,F94.95,F95.96,F96.97,F97.98,F98.99,F99.100,F100.101p
0,BAN,0.003820957647814909,0.0018243467686375327,0.00028845945758354763,0.00018533542159383028,0.0001567610179948587,0.0001458024987146531,0.00016296887660668363,0.00017686057583547564,0.0001551666015424165,0.00015297225192802046,0.00014423353984575844,0.00012950094087403605,0.00015380436246786636,0.00017501695629820057,0.0001723361593830333,0.00017514709511568105,0.00020338425449871478,0.00026910090488431877,0.000438040796915167,0.000503924442159383,0.0004336599408740361,0.000458162452442159,0.00045502352442159375,0.00046410309254498665,0.0005216405501285346,0.0004957764395886887,0.0004936744575835479,0.0005055381722365041,0.00048549781748072004,0.0005905027583547557,0.0006307140694087404,0.0006308635681233939,0.0007061341542416453,0.0007680300719794346,0.0008548862776349619,0.0009131648920308477,0.0009876819460154247,0.0010708339922879183,0.0011593776503856035,0.0012506650334190251,0.001359237169665809,0.0014932667609254496,0.0016655540951156795,0.0017922489845758355,0.00188884140874036,0.0020879511953727516,0.002248052169665808,0.0025094652236503866,0.0027401683393316204,0.0030598472596401033,0.0032604511079691533,0.0033981364190231373,0.0038370988791773778,0.004075354002570689,0.0048525437377892,0.0056991416503856035,0.006124210447300769,0.006675310974293064,0.007491723416452444,0.007827137825192808,0.008481989768637536,0.00996156825964009,0.010871557493573271,0.011334244940874044,0.011050986506426731,0.012016048030848324,0.014268180737789186,0.015601602742930593,0.017140537856041145,0.020591944344473,0.023801725344473012,0.025103174089974273,0.026452854938303363,0.02834194346272494,0.03132664191259641,0.03552733856041135,0.03910419250128537,0.042933055447300764,0.04749739439588691,0.05210724484318767,0.05905352725192803,0.06524570329048844,0.07209058835218507,0.07965732295629818,0.08802240586375325,0.09727048032390746,0.10749520511568128,0.11880021928791772,0.13130020988688942,0.1451220951156813,0.16040633442416444,0.17730837930591253,0.19600028069408743,0.2166724688688946,0.23953572529048833,0.264823366984576,0.29279366595629835,0.32373252966580995,0.35795647081490994,0.3958158969562984,0.4376987557429307,0.4840345736298196,0.003219434475578406,0.0015510461748071988,0.0002530733778920309,0.00016975940616966578,0.0001694252776349614,0.00014336504627249363,0.00011916599485861187,0.00011917865295629826,0.00011899677892030834,0.00011217790231362466,9.0881087403599e-05,0.00011856635218508993,0.00013871572750642663,9.948820565552698e-05,0.00010140461696658084,0.00016112643958868898,0.00020232907197943446,0.00020600627506426719,0.00019857142673521857,0.00019323332390745507,0.00021715547557840596,0.00022308510539845747,0.00019283978149100262,0.00018502210539845759,0.00018068616709511557,0.000185604884318766,0.00022435139074550143,0.00026679199228791747,0.0002804963084832907,0.00030570586118251926,0.00030444801799485866,0.0003290208457583546,0.00038575517737789226,0.0004229993213367609,0.0004633618406169664,0.0005308519768637533,0.0005646962673521857,0.0005395540976863752,0.0005773568200514142,0.0005820954010282776,0.0006612834550128537,0.0008304044704370182,0.0009253479897172241,0.0009989143161953729,0.001122744820051414,0.0011880345424164526,0.001345589526992288,0.0015868566940874045,0.0019463237403598973,0.0021978311311053986,0.002112652424164525,0.002182305362467865,0.00260051041645244,0.0028393033907455,0.003050169285347043,0.0034414874884318766,0.00367891831362468,0.003945610326478148,0.0042555475372750605,0.004699883925449872,0.005397040604113114,0.006135200899742935,0.0064774855784061735,0.006617271421593831,0.007687543041131107,0.00864611953727506,0.008893590922879176,0.009836468344473015,0.011765662280205659,0.014424382177377905,0.015136810748071976,0.015128277745501297,0.016581077830334176,0.018508358334190234,0.02086321834961439,0.023134973177377893,0.026149765586118253,0.029473147794344463,0.03235470793830338,0.03676645369151673,0.04519555716195368,0.05027803938560413,0.05593557428020565,0.062233579,0.06924494864010278,0.07705091491516712,0.08574200382005144,0.09541910341645242,0.10619465544987143,0.11819398376863752,0.13155677665295634,0.14643874015681227,0.16301344256555259,0.18147437193316202,0.20203723170437007,0.22494250175064284,0.2504582960205654,0.27888355060668374,0.31055158149357326,0.3458340541362465,0.38514541313367595,0.42894782562724915
1,BLA,0.0033939915681233937,0.0016239032005141377,0.0002855566580976862,0.0001957912056555272,0.00014852379691516695,0.0001418550488431876,0.00014009535989717233,0.00013939003856041124,0.0001303886838046272,0.00011143417223650387,0.00011526249871465293,0.00012676636503856036,0.00014127273778920306,0.0001659471028277635,0.00017884373007712084,0.00018091373007712066,0.00019820349614395856,0.00026465733676092563,0.0003977546478149099,0.0004291617403598973,0.00041904627249357324,0.00047662775835475587,0.0004781821439588689,0.00044263458354755784,0.0004849251645244217,0.0005214984601542414,0.0004835697712082262,0.0005067792570694088,0.0005307754138817479,0.0006014975295629819,0.0006410088406169666,0.000631202416452442,0.000692235953727506,0.0007780792236503861,0.0008511100385604113,0.0009209588688946013,0.0010055311259640108,0.0010853669357326489,0.0011706463470437017,0.0012178194241645238,0.0013759307686375323,0.0015154240642673523,0.0016272603419023154,0.001821189041131106,0.001911937688946016,0.002029640771208224,0.002185230118251927,0.002310736051413879,0.0025822099999999993,0.0030302506298200507,0.0029932071388174782,0.0031435960462724926,0.0037948396838046283,0.004203667606683803,0.004995954771208229,0.005448943830334192,0.0057004124473007695,0.006459049562982012,0.007062010550128531,0.007249601804627245,0.008230055832904879,0.00988167848071979,0.010744067614395884,0.011067623719794351,0.010952805326478146,0.011966610192802056,0.014000037419023134,0.015325685827763492,0.01682913206169666,0.020128079938303338,0.023272337943444733,0.024414399840616968,0.025550297437018,0.027312391470437025,0.03014231664781488,0.03407874605655528,0.03750318140874035,0.04135761949614398,0.04511928724421595,0.04902699894344479,0.056359960038560496,0.062392109300771145,0.06907310279434452,0.07647306177377897,0.08466971927249357,0.09374925003856033,0.10380719135218511,0.11494946418766074,0.1272935068329049,0.14096953238817475,0.15612192401285344,0.17291078391259646,0.19151365126992276,0.2121274095115681,0.23497040247043693,0.2602847836863754,0.28833912295629827,0.31943130017994853,0.35389171702056554,0.39208686207712073,0.43442326838046275,0.4813519065449866,0.0028375732107969163,0.0013659466221079678,0.00023821823393316212,0.00017482348586118234,0.0001476214344473006,0.00012524034704370184,0.00013564016195372752,0.00012898016195372758,0.0001290731825192803,0.00013709171979434443,0.00010831863239074555,0.00011897412596401029,0.00014892670951156809,0.00013255583804627256,0.0001304161568123393,0.00015292427506426737,0.00018755060411311048,0.00021099719537275068,0.0001924217532133676,0.0001723144575835477,0.00019766014395886902,0.00022982942930591265,0.00022079812853470417,0.00020550686632390733,0.00018736286118251923,0.0001872779280205656,0.00022223294344473002,0.00026432305398457604,0.0002721136298200513,0.0002882682544987145,0.0002933764987146527,0.0003148923933161953,0.00038631263496144,0.00041798667866323864,0.0004577735141388178,0.0005441276041131104,0.000588416434447301,0.0005467683753213368,0.0005639347429305914,0.0005957408329048842,0.0007189516529562972,0.0008657204781490995,0.0009279243856041129,0.001086147920308483,0.0011519277326478138,0.001218796084832906,0.0014028308946015425,0.0014932633059125961,0.0016597734010282783,0.001926425676092546,0.0020508255809768626,0.0021148954370179946,0.0022928513624678646,0.002686151041131106,0.0032879950000000036,0.003468965560411311,0.003641297215938303,0.004020388462724936,0.004218047583547559,0.004435961118251932,0.0049593074087403615,0.005709722434447299,0.006037832200514134,0.006187549843187662,0.007296670133676098,0.008247104416452442,0.008450922946015422,0.009310182434447298,0.011035729071979434,0.01346387785089975,0.014121420113110536,0.014053293383033426,0.015347515077120814,0.01714009242159384,0.019338176174807205,0.02155680877377891,0.024416862133676092,0.0274156710874036,0.03006154664267352,0.03387932051156813,0.04146911452699227,0.046337967228791806,0.05178170782262216,0.05786855909511569,0.0646748765552699,0.07228612229305913,0.08079795538046282,0.0903174535681234,0.10096448167352177,0.1128732250616967,0.12619390702827765,0.14109471335475585,0.15776394852185086,0.17641245191516697,0.197276304763496,0.22061986382519283,0.246739160940874,0.2759657124935732,0.3086707891311055,0.3452702002107973,0.3862296571799488,0.43207078395372756
2,BLC,0.00357566762210797,0.0017020982570694076,0.0002790619074550131,0.00018666375578406158,0.00014371404370179953,0.00013229686632390745,0.00012964310796915172,0.00013308109511568118,0.00012379700257069407,0.00010582236503856042,0.00010917677634961445,0.0001272465424164524,0.00014385340616966574,0.0001584411645244216,0.0001649209562982005,0.00017416953727506418,0.0001924046838046272,0.00026014971208226207,0.00040656311825192776,0.00043621012082262217,0.00041078290745501293,0.00048433231619537264,0.0005046941002570694,0.000449718095115681,0.0004802155552699231,0.0005054707532133676,0.00045532308226221087,0.00047443959640102855,0.0005081894498714653,0.0005520458277634962,0.0005668213496143961,0.0005709230462724937,0.0006237072750642675,0.0007104620591259646,0.0007779067634961442,0.000866641650385605,0.000970041966580977,0.001020293766066838,0.0011266831979434445,0.0011801071619537272,0.0013350572030848345,0.001491364925449871,0.001612685681233932,0.0017831042365038555,0.0018372536272493565,0.001975007609254499,0.002157118830334189,0.0023364451362467864,0.002648611467866323,0.0030241756195372757,0.0029592188354755798,0.0031481135141388176,0.00373911153727506,0.004132678169665808,0.0049355354935732626,0.005430059128534705,0.005616912205655528,0.00630550618508997,0.007005232866323901,0.007203802807197942,0.008135840732647807,0.009740284406169662,0.010658130084832896,0.011108484246786638,0.011006228508997436,0.011857741763496148,0.013766003871465307,0.015181144550128534,0.01681694698714654,0.020123837097686368,0.02307768936760927,0.02425645714910024,0.025610195053984576,0.0274391156966581,0.030277345419023164,0.034398488318766095,0.03796678524935733,0.04183970860154238,0.04624418324164523,0.050374945629820075,0.05667493915424165,0.06277620145244221,0.06953754649357324,0.07703072117480722,0.08533530538817473,0.09453957077634968,0.10474143426478155,0.11604951622879175,0.12858431541645235,0.14247951351413873,0.15788342323650376,0.17496059636246797,0.19389360915938295,0.21488504486889468,0.2381596950565552,0.26396700425706937,0.29258378466323914,0.3243172310771207,0.3595082691028276,0.39853527398714655,0.44181820090745516,0.4898231725604112,0.00310616873007712,0.001486618084832903,0.0002394109922879179,0.00016738127763496152,0.00014162887146529566,0.00011849414395886896,0.0001223250385604112,0.00012382721593830328,0.00012944827249357328,0.0001296295809768638,0.00010547433419023133,0.00011815479948586115,0.0001433836812339332,0.0001293568997429305,0.00012445916709511568,0.00014687049614395888,0.00018490741388174807,0.00019796343958868894,0.00018472154755784073,0.0001737373676092545,0.00019885829048843186,0.0002361775784061697,0.00023097740102827753,0.0002162125064267353,0.00018748502313624686,0.0001751163084832905,0.00020513186889460145,0.000245372203084833,0.0002644635964010284,0.0002777951825192801,0.00026671794601542434,0.0002746355655526993,0.00035154341388174805,0.00039208598457583533,0.00043462562210796893,0.0005253324087403599,0.0005392262390745499,0.0004941908406169665,0.0005500871156812346,0.0005858244807197944,0.0006891814627249356,0.0008253309640102822,0.0009025805552699231,0.0010783846786632397,0.001132537920308482,0.0012227391182519282,0.0014550249331619536,0.0015622880951156816,0.0016957126195372735,0.00191895664781491,0.0020262779383033425,0.002092313401028278,0.002295333012853472,0.002676357539845757,0.0032591497506426724,0.003450659596401029,0.0036054496915167078,0.003957996771208232,0.0041958145886889465,0.004479127082262215,0.004982769511568125,0.005748546773778922,0.006078186910025713,0.006173353637532133,0.0072564826246786646,0.008206256251928026,0.00844419653213368,0.009347085439588686,0.011140357840616965,0.013591020881748076,0.014279513987146535,0.014258789997429301,0.01565503320051414,0.017517956197943454,0.01966468074293059,0.021915584025706952,0.024787029460154247,0.027937946958868903,0.03072130344730078,0.034572207323907464,0.04169027746272492,0.046610644876606634,0.05211498485861182,0.058272953269922864,0.0651625520411311,0.07287113324421592,0.08149652437789205,0.09114828996658092,0.10194914509511573,0.11403654019794343,0.12756443753470448,0.14270530248329044,0.15965233573778917,0.17862197617480727,0.19985670642673503,0.22362819883033438,0.25024084241388184,0.28003569755784047,0.31339493066066837,0.35074678659897174,0.3925711649871467,0.4394058733676091
3,CHI,0.0033342913470437016,0.0015966787120822625,0.00027744811311053983,0.00018403279948586118,0.00014496027763496143,0.00014271823650385614,0.00014562316452442167,0.00014701672236503867,0.00013474851156812338,0.00011305598714652954,0.00011193377120822631,0.00012621430591259645,0.00014027777377892024,0.0001653040745501284,0.0001889426632390746,0.00018420473521850897,0.0002004952827763496,0.0002873187275064269,0.0003999937917737791,0.000422911966580977,0.00039357931619537275,0.00041775568894601527,0.00044969051670951186,0.0004541453830334191,0.0005129204318766066,0.000537697449871465,0.000501846884318766,0.000539420547557841,0.0005571309151670952,0.0006317375269922883,0.0006726564447300774,0.0006607812750642674,0.0007319310539845759,0.0008139577634961435,0.0008913933444730075,0.00098978089974293,0.0010877700205655526,0.0011463443444730084,0.001208357745501285,0.0012404861593830337,0.0014010252339331623,0.0015842709845758354,0.0016796366606683807,0.0018209088740359898,0.0019161786529562983,0.0020117490771208216,0.0021406999948586115,0.002309216218508998,0.0025471222262210794,0.002932391598971721,0.0029614848688945994,0.003040957904884319,0.0035474460102827778,0.004018176488431877,0.004755275295629816,0.0051371070308483275,0.005505402866323909,0.006236024025706942,0.006698247455012856,0.006960648053984578,0.007856706542416455,0.009187198634961436,0.010066555812339326,0.010496094115681243,0.010344490856041128,0.011202597228791777,0.013071821827763497,0.014622112958868892,0.016223628048843183,0.0192763100514139,0.022195648097686357,0.02368265430334189,0.02522575647814909,0.027050158313624683,0.029744027411311064,0.03400298716966578,0.0377139621825193,0.04124364340359895,0.04601240091773784,0.0503200497866324,0.05700775956812335,0.06324745309511567,0.07017340119023133,0.07786142230334192,0.08639574712339329,0.0958699562442159,0.10638802195115683,0.11806546695629833,0.13103065275321327,0.14542621222107963,0.1614106425784062,0.1791600772827764,0.1988702557840618,0.22075871508226216,0.24506722620308516,0.2720645051311053,0.30204922708483295,0.3353533800462726,0.3723459946580978,0.4134372936426739,0.45908330730077107,0.5097910087352183,0.002746850802056558,0.001329916768637532,0.00024497614652956305,0.00017373126735218525,0.00014481221850899743,0.00013022580462724928,0.00013492930334190237,0.0001278394370179949,0.00013367345758354764,0.00013482350642673524,9.76345218508998e-05,0.00010798425449871457,0.00013375686375321336,0.00012057106940874039,0.00012973969922879176,0.00015709100771208224,0.00018280260668380438,0.0002120594190231362,0.00021168945758354737,0.0001769911619537275,0.0001825142442159385,0.0002141127866323908,0.0002144968740359897,0.00020512720822622103,0.00020061803341902307,0.0002080085501285349,0.0002308665989717221,0.00026747054241645237,0.00027841742673521844,0.0003114929614395889,0.00032136756298200506,0.0003213814318766067,0.00038653480462724917,0.0004460357789203088,0.0005067659228791778,0.0005798720591259642,0.0006178786041131099,0.0005879028534704372,0.0006162335038560412,0.0006516415989717226,0.0007467417275064267,0.0009035444138817479,0.0009728379691516705,0.001096925845758354,0.0011392539871465305,0.0012104926889460158,0.0013911007737789193,0.0014886296966580984,0.0016576767763496149,0.0018793326426735225,0.0020018167197943426,0.0021075749562981996,0.0023070941491002573,0.00266418631619537,0.003219021197943446,0.0034823363290488454,0.0036312291542416465,0.0039490052390745494,0.004200205161953728,0.004366151321336756,0.004824282768637538,0.0055511329305912615,0.005877257182519277,0.006033719637532136,0.00712463388946015,0.008083058506426734,0.008270921917737787,0.009090842020565548,0.010795737375321328,0.013308598964010272,0.014033587516709505,0.014049865565552693,0.01559640772750641,0.017483209701799486,0.01967223120308483,0.02183944195629819,0.024809486958868886,0.02849049267095116,0.031484511884318785,0.03556184325192803,0.04319263948586119,0.04827950490488434,0.05396883726992288,0.06033234920822616,0.06745032804370185,0.07541266528020567,0.08432001040874035,0.09428506346529553,0.10543402359125963,0.11790821252699227,0.13186589392802056,0.1474843123393316,0.16496197850385608,0.1845212309280204,0.20641110693059114,0.2309105608483291,0.25833207178663253,0.28902568768380466,0.32338355913110534,0.36184502204113117,0.40490229622107954,0.45310687438560415
4,IND,0.0035786890077120826,0.0017276281259640109,0.00030896914910025724,0.0001925805321336762,0.00015319172236503842,0.00015749848586118237,0.00015310060411311048,0.0001487751670951157,0.0001415457866323908,0.00011840278663239091,0.00012319446015424167,0.00013949663753213358,0.00014759660154241657,0.00016507801799485862,0.00018388795629820041,0.00017514063239074535,0.00017171279691516707,0.0002321859203084834,0.00036113420308483306,0.00040190011568123413,0.0003684747506426738,0.0004292273933161955,0.00047123486632390726,0.00044994065295629864,0.0005123087532133683,0.0005307252056555266,0.0004877237172236506,0.0005114174267352187,0.0005151564524421593,0.0006037730796915168,0.000629637614395887,0.0006108391593830339,0.0006793066529562982,0.000777312786632391,0.0009041873496143961,0.0009846356709511572,0.0010484878431876606,0.001095936809768638,0.0011316887275064267,0.0011883911311053983,0.001394745470437018,0.001541487406169665,0.001625093501285349,0.0017459505475578409,0.0017841989228791775,0.0018985558174807204,0.002026875794344472,0.002235722007712081,0.002584925416452443,0.002943059249357326,0.0029252837763496147,0.003112408267352185,0.0036249033598971733,0.00415000366066838,0.0049845155321336775,0.0053609146066838035,0.005493269899742934,0.005940845000000004,0.006439031447300774,0.0067181413958868905,0.007697031259640099,0.009206685853470434,0.010090978323907459,0.010459502115681231,0.010302753678663231,0.011168531881748074,0.013096560498714658,0.014459030380462702,0.015961246015424167,0.019027035925449867,0.021806813974293064,0.022962955167095112,0.02422290617480718,0.02602552029305913,0.028749392969151674,0.03266049312596403,0.036224260488431845,0.03990323596915165,0.044155683161953715,0.0484227969203085,0.05490995050899739,0.060920514293059114,0.06759217586889463,0.07499797853727508,0.08321907060411314,0.092345608470437,0.10247776066066835,0.11372682435218515,0.12621646648843193,0.14008410434961438,0.15548244062981995,0.17258117017480717,0.1915688789228791,0.21265515466580995,0.2360729356838046,0.2620811221773778,0.29096748165295666,0.3230518799794344,0.35868987577377887,0.39827671882262244,0.4422517981670953,0.4911035903264786,0.0029550281645244225,0.0014299165449871473,0.0002512501388174805,0.0001777754267352186,0.00015779738560411314,0.0001348100334190231,0.0001324780822622108,0.00012611798200514143,0.00013564596915167094,0.00014971980976863732,0.00011301868637532139,0.00011511011568123397,0.0001507083033419024,0.00013280634961439593,0.0001286914421593831,0.00014667720051413883,0.00016913014910025713,0.00018553769408740373,0.0001869729383033419,0.00018648901028277625,0.0001980889074550131,0.00022373458611825176,0.0002228449794344472,0.00022665540102827784,0.0002212932596401028,0.00020364317737789215,0.00023396476092544995,0.0002886999408740359,0.00029580048586118227,0.0002995814498714652,0.0002991256915167095,0.00032123250642673536,0.0003971706375321335,0.0004388249023136248,0.0005093906632390743,0.0006110359691516711,0.0006347250488431876,0.000588184853470437,0.0005912908843187661,0.0006192837172236502,0.0007249831825192807,0.0008656398868894602,0.0009229666915167103,0.0010526994730077125,0.0011266679845758356,0.001175825557840617,0.0013112896580976877,0.001413099383033418,0.00158906630848329,0.0018453748174807195,0.001956252796915166,0.001999552992287919,0.0022097673547557843,0.002601948421593833,0.0030541761362467877,0.003244130213367608,0.0034614449999999988,0.003853958498714654,0.004201112120822618,0.004306064809768637,0.0047938327609254455,0.005682909670951157,0.006007681411311054,0.006121026007712087,0.007162949537275063,0.00808804375578406,0.008312435879177387,0.009156608169665808,0.010908337987146535,0.01332795217994859,0.013950941221079675,0.013921745737789204,0.015302604339331618,0.017092935308483288,0.01924012475835476,0.02139340931876607,0.024145325565552715,0.027223140925449862,0.030009546475578405,0.03391421903598973,0.041164808645244216,0.04604305967866328,0.05150263221850897,0.05761314460925453,0.06445259007197945,0.07210834824421593,0.0806783193007712,0.09027219590488433,0.10101288915424166,0.11303812797943441,0.1265022523239075,0.1415782244550128,0.1584598846632391,0.17736448093059132,0.19853550658354757,0.22224588260411304,0.24880152794601545,0.2785453635861183,0.3118618050976863,0.34918180173778873,0.39098849015424175,0.4378235370128533
5,MIX,0.0032576393958868915,0.001575474048843189,0.0002943581696658098,0.00019424180976863745,0.00015082992287917738,0.00014504156041131105,0.00014564949100257066,0.0001497025706940874,0.00014190604113110524,0.00011730524164524411,0.00011689367866323904,0.0001317693213367609,0.0001486763264781492,0.00016990350642673516,0.00018255140874035976,0.00018122662467866328,0.00019309944473007714,0.00027347859897172217,0.0003999327994858612,0.00044327560154241676,0.00044246014138817503,0.00048225937532133664,0.0005054495732647813,0.000490860354755784,0.000530278904884319,0.000541705928020566,0.0004956071491002574,0.0005305977403598971,0.0005607682133676094,0.0006229314755784066,0.0006351390334190236,0.0006209718329048843,0.0006802693573264785,0.000773198722365038,0.0008807974601542408,0.0009557488766066848,0.001017786598971722,0.0010621167043701803,0.0011324334010282787,0.0011989663933161957,0.0013600976041131115,0.0015115019794344463,0.0016172877969151676,0.0017667684087403596,0.0018374587763496147,0.0019562253624678663,0.0021136633624678656,0.002287644416452443,0.0025490338791773755,0.0028999818226221052,0.002884070845758355,0.003002447611825193,0.003553879881748069,0.004014003341902314,0.004757526843187662,0.005183467362467864,0.005494831138817476,0.006115686393316194,0.0066366210848329095,0.006913055203084835,0.007713110349614389,0.00904215673521851,0.00994363047043702,0.01039976317994858,0.010238057881748079,0.011020774249357336,0.012901490940874037,0.014341969210796918,0.01577742949614396,0.018720855992287913,0.02172553009511569,0.023135587154241646,0.024437192365038534,0.026071005593830333,0.02887743475835476,0.03311994180976865,0.03635055143958868,0.03981670721079691,0.04416718906940874,0.048267480066838,0.05529367424678662,0.061431663511568126,0.06825422141902301,0.0758380368688945,0.08426842634447304,0.09364030804113106,0.10405928702570694,0.11564286322107968,0.12852177658097683,0.14284150487146532,0.1587639317300772,0.1764692037866323,0.19615779965552707,0.21805283301285353,0.24240261897429305,0.26948353106426753,0.2996031845115682,0.33310398139588676,0.3703670597249357,0.4118166924318767,0.4579251881465299,0.5092183504267348,0.002751733059125965,0.001338456442159384,0.000250034881748072,0.00018109075064267352,0.00015560755269922888,0.00013177824935732647,0.00013428666323907456,0.00012851951928020546,0.00013649264524421602,0.0001378801850899742,0.00010177295115681226,0.00011564593573264786,0.0001436915501285349,0.00012352308740359898,0.0001264848611825194,0.00015270278920308483,0.00018495962724935752,0.00021377576863753226,0.00021174962210796918,0.00019120435732647827,0.00020056467866323913,0.000236732622107969,0.00024092641902313623,0.00023468697686375315,0.00022137320822622112,0.0002130555681233932,0.0002426827275064269,0.0002822886478149102,0.0002916519074550131,0.0003090403753213368,0.0003065222904884319,0.00032117839331619524,0.0003971184832904885,0.00044597597429305887,0.0004908062802056553,0.000569016686375321,0.0006038180976863753,0.0005710892442159384,0.0006034848894601539,0.0006259854293059128,0.0007142115038560408,0.0008629688226221084,0.0009340085167095114,0.001089840948586119,0.0011572399665809772,0.0012201441850899731,0.0013993657814910026,0.0015062799023136243,0.0016607100462724934,0.0018959383650385615,0.00203306191773779,0.0021342446195372743,0.002353259362467867,0.0027193863804627254,0.0032502806915167114,0.003472330969151669,0.003636259115681237,0.00398142276863753,0.004199613953727508,0.004356144102827765,0.004835340622107966,0.005571002940874037,0.005861089992287918,0.005954888827763499,0.0070215787763496205,0.008006345781490998,0.008212255087403598,0.00898843431105398,0.01067319596658097,0.013049292169665811,0.01373794462724935,0.01373904251670951,0.015173364064267354,0.01707227400514139,0.01920784516195373,0.02144412384575834,0.024143120095115676,0.02727403724421593,0.03019279244473007,0.034146073634961416,0.04121355767095115,0.04617337994601543,0.051733329411311105,0.05796637247043697,0.06495438605655529,0.07278925003084832,0.08157407421336751,0.09142457618251933,0.10247062908997433,0.11485799989203076,0.12875030177634966,0.14433118765295627,0.16180681385089984,0.18140860774293052,0.20339637715424158,0.2280618036169666,0.25573236699742946,0.28677575508483294,0.32160481818251935,0.3606831361773778,0.40453127452956333,0.4537338136298199
