,region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
0,East Midlands,BAN,0,1,Male,2011,2012,0.0018145716999999
1,East Midlands,BAN,1,2,Male,2011,2012,0.000318313575
2,East Midlands,BAN,2,3,Male,2011,2012,0.0002044500499999
3,East Midlands,BAN,3,4,Male,2011,2012,0.000165322575
4,East Midlands,BAN,4,5,Male,2011,2012,0.000158096125
5,East Midlands,BAN,5,6,Male,2011,2012,0.0001842635
6,East Midlands,BAN,6,7,Male,2011,2012,0.00020190355
7,East Midlands,BAN,7,8,Male,2011,2012,0.0001801183999999
8,East Midlands,BAN,8,9,Male,2011,2012,0.00016780495
9,East Midlands,BAN,9,10,Male,2011,2012,0.000152088675
10,East Midlands,BAN,10,11,Male,2011,2012,0.0001378797
11,East Midlands,BAN,11,12,Male,2011,2012,0.0001661017
12,East Midlands,BAN,12,13,Male,2011,2012,0.000191227725
13,East Midlands,BAN,13,14,Male,2011,2012,0.0001831411999999
14,East Midlands,BAN,14,15,Male,2011,2012,0.00016126115
15,East Midlands,BAN,15,16,Male,2011,2012,0.000161055425
16,East Midlands,BAN,16,17,Male,2011,2012,0.000221128425
17,East Midlands,BAN,17,18,Male,2011,2012,0.000373013525
18,East Midlands,BAN,18,19,Male,2011,2012,0.000435862975
19,East Midlands,BAN,19,20,Male,2011,2012,0.000383623825
20,East Midlands,BAN,20,21,Male,2011,2012,0.000399200625
21,East Midlands,BAN,21,22,Male,2011,2012,0.00038512605
22,East Midlands,BAN,22,23,Male,2011,2012,0.000390239725
23,East Midlands,BAN,23,24,Male,2011,2012,0.0004436343
24,East Midlands,BAN,24,25,Male,2011,2012,0.00043204685
25,East Midlands,BAN,25,26,Male,2011,2012,0.000440014475
26,East Midlands,BAN,26,27,Male,2011,2012,0.0004541930999999
27,East Midlands,BAN,27,28,Male,2011,2012,0.0004371816749999
28,East Midlands,BAN,28,29,Male,2011,2012,0.0005289639249999
29,East Midlands,BAN,29,30,Male,2011,2012,0.000571154775
30,East Midlands,BAN,30,31,Male,2011,2012,0.000588832725
31,East Midlands,BAN,31,32,Male,2011,2012,0.000654366325
32,East Midlands,BAN,32,33,Male,2011,2012,0.0007194994
33,East Midlands,BAN,33,34,Male,2011,2012,0.00083067455
34,East Midlands,BAN,34,35,Male,2011,2012,0.0008452493
35,East Midlands,BAN,35,36,Male,2011,2012,0.0008606261749999
36,East Midlands,BAN,36,37,Male,2011,2012,0.000912804425
37,East Midlands,BAN,37,38,Male,2011,2012,0.000998339775
38,East Midlands,BAN,38,39,Male,2011,2012,0.0010993894249999
39,East Midlands,BAN,39,40,Male,2011,2012,0.0012508929249999
40,East Midlands,BAN,40,41,Male,2011,2012,0.0014125604
41,East Midlands,BAN,41,42,Male,2011,2012,0.0015692971
42,East Midlands,BAN,42,43,Male,2011,2012,0.00170414275
43,East Midlands,BAN,43,44,Male,2011,2012,0.0017799099499999
44,East Midlands,BAN,44,45,Male,2011,2012,0.0019816250999999
45,East Midlands,BAN,45,46,Male,2011,2012,0.0021543709749999
46,East Midlands,BAN,46,47,Male,2011,2012,0.0024096492999999
47,East Midlands,BAN,47,48,Male,2011,2012,0.00264690125
48,East Midlands,BAN,48,49,Male,2011,2012,0.002949539125
49,East Midlands,BAN,49,50,Male,2011,2012,0.0031366222749999
50,East Midlands,BAN,50,51,Male,2011,2012,0.003291458625
51,East Midlands,BAN,51,52,Male,2011,2012,0.003777752375
52,East Midlands,BAN,52,53,Male,2011,2012,0.004017731825
53,East Midlands,BAN,53,54,Male,2011,2012,0.004822863125
54,East Midlands,BAN,54,55,Male,2011,2012,0.005497746225
55,East Midlands,BAN,55,56,Male,2011,2012,0.0056663881249999
56,East Midlands,BAN,56,57,Male,2011,2012,0.006185197575
57,East Midlands,BAN,57,58,Male,2011,2012,0.00693245985
58,East Midlands,BAN,58,59,Male,2011,2012,0.007195739075
59,East Midlands,BAN,59,60,Male,2011,2012,0.007965597025
60,East Midlands,BAN,60,61,Male,2011,2012,0.009597436425
61,East Midlands,BAN,61,62,Male,2011,2012,0.0105469813749999
62,East Midlands,BAN,62,63,Male,2011,2012,0.011012238525
63,East Midlands,BAN,63,64,Male,2011,2012,0.010733836675
64,East Midlands,BAN,64,65,Male,2011,2012,0.0118634933249999
65,East Midlands,BAN,65,66,Male,2011,2012,0.01415903405
66,East Midlands,BAN,66,67,Male,2011,2012,0.0153323226999999
67,East Midlands,BAN,67,68,Male,2011,2012,0.016933039475
68,East Midlands,BAN,68,69,Male,2011,2012,0.02056300875
69,East Midlands,BAN,69,70,Male,2011,2012,0.023860317875
70,East Midlands,BAN,70,71,Male,2011,2012,0.025127385075
71,East Midlands,BAN,71,72,Male,2011,2012,0.026349472125
72,East Midlands,BAN,72,73,Male,2011,2012,0.0281308735499999
73,East Midlands,BAN,73,74,Male,2011,2012,0.0311773797499999
74,East Midlands,BAN,74,75,Male,2011,2012,0.0353042231499999
75,East Midlands,BAN,75,76,Male,2011,2012,0.0387562988249999
76,East Midlands,BAN,76,77,Male,2011,2012,0.042483831325
77,East Midlands,BAN,77,78,Male,2011,2012,0.047014675925
78,East Midlands,BAN,78,79,Male,2011,2012,0.0521599955249999
79,East Midlands,BAN,79,80,Male,2011,2012,0.060006263825
80,East Midlands,BAN,80,81,Male,2011,2012,0.0662839215
81,East Midlands,BAN,81,82,Male,2011,2012,0.073221039725
82,East Midlands,BAN,82,83,Male,2011,2012,0.0808871805999999
83,East Midlands,BAN,83,84,Male,2011,2012,0.089359275075
84,East Midlands,BAN,84,85,Male,2011,2012,0.0987224054249999
85,East Midlands,BAN,85,86,Male,2011,2012,0.109070673425
86,East Midlands,BAN,86,87,Male,2011,2012,0.120508160275
87,East Midlands,BAN,87,88,Male,2011,2012,0.13314998895
88,East Midlands,BAN,88,89,Male,2011,2012,0.147123501275
89,East Midlands,BAN,89,90,Male,2011,2012,0.162569559375
90,East Midlands,BAN,90,91,Male,2011,2012,0.1796439877749999
91,East Midlands,BAN,91,92,Male,2011,2012,0.198519169025
92,East Midlands,BAN,92,93,Male,2011,2012,0.219385810775
93,East Midlands,BAN,93,94,Male,2011,2012,0.2424549016749999
94,East Midlands,BAN,94,95,Male,2011,2012,0.2679598776999999
95,East Midlands,BAN,95,96,Male,2011,2012,0.2961590197
96,East Midlands,BAN,96,97,Male,2011,2012,0.32733810935
97,East Midlands,BAN,97,98,Male,2011,2012,0.361813369475
98,East Midlands,BAN,98,99,Male,2011,2012,0.3999347200749999
99,East Midlands,BAN,99,100,Male,2011,2012,0.4420893847249998
100,East Midlands,BAN,0,1,Female,2011,2012,0.0014982282749999
101,East Midlands,BAN,1,2,Female,2011,2012,0.0002866945249999
102,East Midlands,BAN,2,3,Female,2011,2012,0.000194517825
103,East Midlands,BAN,3,4,Female,2011,2012,0.00019572195
104,East Midlands,BAN,4,5,Female,2011,2012,0.00015754075
105,East Midlands,BAN,5,6,Female,2011,2012,0.0001281059749999
106,East Midlands,BAN,6,7,Female,2011,2012,0.00012817045
107,East Midlands,BAN,7,8,Female,2011,2012,0.0001298455499999
108,East Midlands,BAN,8,9,Female,2011,2012,0.00012177045
109,East Midlands,BAN,9,10,Female,2011,2012,9.90081e-05
110,East Midlands,BAN,10,11,Female,2011,2012,0.0001389990499999
111,East Midlands,BAN,11,12,Female,2011,2012,0.0001639524499999
112,East Midlands,BAN,12,13,Female,2011,2012,0.00011274405
113,East Midlands,BAN,13,14,Female,2011,2012,0.00011056265
114,East Midlands,BAN,14,15,Female,2011,2012,0.000166234225
115,East Midlands,BAN,15,16,Female,2011,2012,0.00021237055
116,East Midlands,BAN,16,17,Female,2011,2012,0.0002220919749999
117,East Midlands,BAN,17,18,Female,2011,2012,0.000206978775
118,East Midlands,BAN,18,19,Female,2011,2012,0.00019419795
119,East Midlands,BAN,19,20,Female,2011,2012,0.0002139261
120,East Midlands,BAN,20,21,Female,2011,2012,0.0002274097249999
121,East Midlands,BAN,21,22,Female,2011,2012,0.0002033875249999
122,East Midlands,BAN,22,23,Female,2011,2012,0.000198377725
123,East Midlands,BAN,23,24,Female,2011,2012,0.0001909120749999
124,East Midlands,BAN,24,25,Female,2011,2012,0.000196002275
125,East Midlands,BAN,25,26,Female,2011,2012,0.0002485267
126,East Midlands,BAN,26,27,Female,2011,2012,0.0003004245499999
127,East Midlands,BAN,27,28,Female,2011,2012,0.000310600225
128,East Midlands,BAN,28,29,Female,2011,2012,0.00032265535
129,East Midlands,BAN,29,30,Female,2011,2012,0.0002871655
130,East Midlands,BAN,30,31,Female,2011,2012,0.00029501245
131,East Midlands,BAN,31,32,Female,2011,2012,0.000358456725
132,East Midlands,BAN,32,33,Female,2011,2012,0.0003780997
133,East Midlands,BAN,33,34,Female,2011,2012,0.000408612575
134,East Midlands,BAN,34,35,Female,2011,2012,0.0005069683
135,East Midlands,BAN,35,36,Female,2011,2012,0.0005588918999999
136,East Midlands,BAN,36,37,Female,2011,2012,0.000529726625
137,East Midlands,BAN,37,38,Female,2011,2012,0.00056050465
138,East Midlands,BAN,38,39,Female,2011,2012,0.000554538075
139,East Midlands,BAN,39,40,Female,2011,2012,0.0006492252749999
140,East Midlands,BAN,40,41,Female,2011,2012,0.00083659715
141,East Midlands,BAN,41,42,Female,2011,2012,0.0009350990499999
142,East Midlands,BAN,42,43,Female,2011,2012,0.001026770825
143,East Midlands,BAN,43,44,Female,2011,2012,0.00116382715
144,East Midlands,BAN,44,45,Female,2011,2012,0.0011854736
145,East Midlands,BAN,45,46,Female,2011,2012,0.001296416775
146,East Midlands,BAN,46,47,Female,2011,2012,0.001528114875
147,East Midlands,BAN,47,48,Female,2011,2012,0.0018628149749999
148,East Midlands,BAN,48,49,Female,2011,2012,0.0021150339
149,East Midlands,BAN,49,50,Female,2011,2012,0.0020412441
150,East Midlands,BAN,50,51,Female,2011,2012,0.0020875610499999
151,East Midlands,BAN,51,52,Female,2011,2012,0.0024997846
152,East Midlands,BAN,52,53,Female,2011,2012,0.002709086875
153,East Midlands,BAN,53,54,Female,2011,2012,0.002913884525
154,East Midlands,BAN,54,55,Female,2011,2012,0.0033076627499999
155,East Midlands,BAN,55,56,Female,2011,2012,0.003546721025
156,East Midlands,BAN,56,57,Female,2011,2012,0.003797286275
157,East Midlands,BAN,57,58,Female,2011,2012,0.0040698601749999
158,East Midlands,BAN,58,59,Female,2011,2012,0.0045157435
159,East Midlands,BAN,59,60,Female,2011,2012,0.005122102575
160,East Midlands,BAN,60,61,Female,2011,2012,0.0058317381249999
161,East Midlands,BAN,61,62,Female,2011,2012,0.006193480375
162,East Midlands,BAN,62,63,Female,2011,2012,0.006303211375
163,East Midlands,BAN,63,64,Female,2011,2012,0.0073645815249999
164,East Midlands,BAN,64,65,Female,2011,2012,0.00855083115
165,East Midlands,BAN,65,66,Female,2011,2012,0.00902045625
166,East Midlands,BAN,66,67,Female,2011,2012,0.009987498825
167,East Midlands,BAN,67,68,Female,2011,2012,0.01207568535
168,East Midlands,BAN,68,69,Female,2011,2012,0.01490792785
169,East Midlands,BAN,69,70,Female,2011,2012,0.015430044825
170,East Midlands,BAN,70,71,Female,2011,2012,0.0151764221999999
171,East Midlands,BAN,71,72,Female,2011,2012,0.016610249675
172,East Midlands,BAN,72,73,Female,2011,2012,0.018518989525
173,East Midlands,BAN,73,74,Female,2011,2012,0.0208612134249999
174,East Midlands,BAN,74,75,Female,2011,2012,0.022954469225
175,East Midlands,BAN,75,76,Female,2011,2012,0.02573973085
176,East Midlands,BAN,76,77,Female,2011,2012,0.029043583475
177,East Midlands,BAN,77,78,Female,2011,2012,0.031886253625
178,East Midlands,BAN,78,79,Female,2011,2012,0.0362028575
179,East Midlands,BAN,79,80,Female,2011,2012,0.044948054125
180,East Midlands,BAN,80,81,Female,2011,2012,0.0500740546999999
181,East Midlands,BAN,81,82,Female,2011,2012,0.055786510125
182,East Midlands,BAN,82,83,Female,2011,2012,0.06215273115
183,East Midlands,BAN,83,84,Female,2011,2012,0.0692477790749999
184,East Midlands,BAN,84,85,Female,2011,2012,0.077155361425
185,East Midlands,BAN,85,86,Female,2011,2012,0.0859688307
186,East Midlands,BAN,86,87,Female,2011,2012,0.09579229905
187,East Midlands,BAN,87,88,Female,2011,2012,0.1067418833249999
188,East Midlands,BAN,88,89,Female,2011,2012,0.118947093025
189,East Midlands,BAN,89,90,Female,2011,2012,0.1325523804
190,East Midlands,BAN,90,91,Female,2011,2012,0.1477188693999999
191,East Midlands,BAN,91,92,Female,2011,2012,0.1646262878
192,East Midlands,BAN,92,93,Female,2011,2012,0.1834751198749999
193,East Midlands,BAN,93,94,Female,2011,2012,0.2044890133499999
194,East Midlands,BAN,94,95,Female,2011,2012,0.227917463325
195,East Midlands,BAN,95,96,Female,2011,2012,0.25403880945
196,East Midlands,BAN,96,97,Female,2011,2012,0.2831635818749999
197,East Midlands,BAN,97,98,Female,2011,2012,0.315638235775
198,East Midlands,BAN,98,99,Female,2011,2012,0.351849321675
199,East Midlands,BAN,99,100,Female,2011,2012,0.3922281400499999
200,East Midlands,BLA,0,1,Male,2011,2012,0.0016155946749999
201,East Midlands,BLA,1,2,Male,2011,2012,0.000315559625
202,East Midlands,BLA,2,3,Male,2011,2012,0.000216333275
203,East Midlands,BLA,3,4,Male,2011,2012,0.0001566832999999
204,East Midlands,BLA,4,5,Male,2011,2012,0.000154155325
205,East Midlands,BLA,5,6,Male,2011,2012,0.0001586398
206,East Midlands,BLA,6,7,Male,2011,2012,0.000159300125
207,East Midlands,BLA,7,8,Male,2011,2012,0.0001513534249999
208,East Midlands,BLA,8,9,Male,2011,2012,0.00012321125
209,East Midlands,BLA,9,10,Male,2011,2012,0.0001219273749999
210,East Midlands,BLA,10,11,Male,2011,2012,0.000134992225
211,East Midlands,BLA,11,12,Male,2011,2012,0.0001525229
212,East Midlands,BLA,12,13,Male,2011,2012,0.0001813043749999
213,East Midlands,BLA,13,14,Male,2011,2012,0.00018985985
214,East Midlands,BLA,14,15,Male,2011,2012,0.0001674897
215,East Midlands,BLA,15,16,Male,2011,2012,0.00015698615
216,East Midlands,BLA,16,17,Male,2011,2012,0.0002176382999999
217,East Midlands,BLA,17,18,Male,2011,2012,0.0003387584749999
218,East Midlands,BLA,18,19,Male,2011,2012,0.000371124725
219,East Midlands,BLA,19,20,Male,2011,2012,0.0003707395
220,East Midlands,BLA,20,21,Male,2011,2012,0.000415596
221,East Midlands,BLA,21,22,Male,2011,2012,0.0004043409
222,East Midlands,BLA,22,23,Male,2011,2012,0.0003716052499999
223,East Midlands,BLA,23,24,Male,2011,2012,0.00041252715
224,East Midlands,BLA,24,25,Male,2011,2012,0.000454634375
225,East Midlands,BLA,25,26,Male,2011,2012,0.000431106175
226,East Midlands,BLA,26,27,Male,2011,2012,0.0004558343749999
227,East Midlands,BLA,27,28,Male,2011,2012,0.0004780353749999
228,East Midlands,BLA,28,29,Male,2011,2012,0.00053873275
229,East Midlands,BLA,29,30,Male,2011,2012,0.000580682525
230,East Midlands,BLA,30,31,Male,2011,2012,0.000588554775
231,East Midlands,BLA,31,32,Male,2011,2012,0.00064104385
232,East Midlands,BLA,32,33,Male,2011,2012,0.0007290144499999
233,East Midlands,BLA,33,34,Male,2011,2012,0.000826889625
234,East Midlands,BLA,34,35,Male,2011,2012,0.0008509630749999
235,East Midlands,BLA,35,36,Male,2011,2012,0.0008762521
236,East Midlands,BLA,36,37,Male,2011,2012,0.0009249565
237,East Midlands,BLA,37,38,Male,2011,2012,0.0010075954999999
238,East Midlands,BLA,38,39,Male,2011,2012,0.0010705875
239,East Midlands,BLA,39,40,Male,2011,2012,0.0012693288
240,East Midlands,BLA,40,41,Male,2011,2012,0.00143444125
241,East Midlands,BLA,41,42,Male,2011,2012,0.0015333132249999
242,East Midlands,BLA,42,43,Male,2011,2012,0.0017317098
243,East Midlands,BLA,43,44,Male,2011,2012,0.001802253025
244,East Midlands,BLA,44,45,Male,2011,2012,0.00192608635
245,East Midlands,BLA,45,46,Male,2011,2012,0.002094107625
246,East Midlands,BLA,46,47,Male,2011,2012,0.00221806235
247,East Midlands,BLA,47,48,Male,2011,2012,0.00249442795
248,East Midlands,BLA,48,49,Male,2011,2012,0.002921138175
249,East Midlands,BLA,49,50,Male,2011,2012,0.0028794795
250,East Midlands,BLA,50,51,Male,2011,2012,0.003046177275
251,East Midlands,BLA,51,52,Male,2011,2012,0.003736393575
252,East Midlands,BLA,52,53,Male,2011,2012,0.004143072275
253,East Midlands,BLA,53,54,Male,2011,2012,0.0049632254499999
254,East Midlands,BLA,54,55,Male,2011,2012,0.0052666470999999
255,East Midlands,BLA,55,56,Male,2011,2012,0.005274326225
256,East Midlands,BLA,56,57,Male,2011,2012,0.00598498205
257,East Midlands,BLA,57,58,Male,2011,2012,0.006535346325
258,East Midlands,BLA,58,59,Male,2011,2012,0.00666413075
259,East Midlands,BLA,59,60,Male,2011,2012,0.0077326213249999
260,East Midlands,BLA,60,61,Male,2011,2012,0.00952066235
261,East Midlands,BLA,61,62,Male,2011,2012,0.0104230964499999
262,East Midlands,BLA,62,63,Male,2011,2012,0.0107532234999999
263,East Midlands,BLA,63,64,Male,2011,2012,0.0106386378
264,East Midlands,BLA,64,65,Male,2011,2012,0.0118122666999999
265,East Midlands,BLA,65,66,Male,2011,2012,0.0138930804499999
266,East Midlands,BLA,66,67,Male,2011,2012,0.0150610489249999
267,East Midlands,BLA,67,68,Male,2011,2012,0.01662503035
268,East Midlands,BLA,68,69,Male,2011,2012,0.0200997007
269,East Midlands,BLA,69,70,Male,2011,2012,0.023329705675
270,East Midlands,BLA,70,71,Male,2011,2012,0.0244383633499999
271,East Midlands,BLA,71,72,Male,2011,2012,0.0254504087499999
272,East Midlands,BLA,72,73,Male,2011,2012,0.02710903005
273,East Midlands,BLA,73,74,Male,2011,2012,0.029998843075
274,East Midlands,BLA,74,75,Male,2011,2012,0.0338651258
275,East Midlands,BLA,75,76,Male,2011,2012,0.0371698831749999
276,East Midlands,BLA,76,77,Male,2011,2012,0.040924531325
277,East Midlands,BLA,77,78,Male,2011,2012,0.04465815115
278,East Midlands,BLA,78,79,Male,2011,2012,0.04907903925
279,East Midlands,BLA,79,80,Male,2011,2012,0.0573841897499999
280,East Midlands,BLA,80,81,Male,2011,2012,0.06350417435
281,East Midlands,BLA,81,82,Male,2011,2012,0.070279379925
282,East Midlands,BLA,82,83,Male,2011,2012,0.07778023095
283,East Midlands,BLA,83,84,Male,2011,2012,0.086084751175
284,East Midlands,BLA,84,85,Male,2011,2012,0.095279386925
285,East Midlands,BLA,85,86,Male,2011,2012,0.1054599204249999
286,East Midlands,BLA,86,87,Male,2011,2012,0.1167324811999999
287,East Midlands,BLA,87,88,Male,2011,2012,0.12921466925
288,East Midlands,BLA,88,89,Male,2011,2012,0.1430367993249999
289,East Midlands,BLA,89,90,Male,2011,2012,0.158343280825
290,East Midlands,BLA,90,91,Male,2011,2012,0.175294149475
291,East Midlands,BLA,91,92,Male,2011,2012,0.19406676425
292,East Midlands,BLA,92,93,Male,2011,2012,0.21485769015
293,East Midlands,BLA,93,94,Male,2011,2012,0.23788478645
294,East Midlands,BLA,94,95,Male,2011,2012,0.263389523925
295,East Midlands,BLA,95,96,Male,2011,2012,0.2916395526000001
296,East Midlands,BLA,96,97,Male,2011,2012,0.3229315527750001
297,East Midlands,BLA,97,98,Male,2011,2012,0.357594396275
298,East Midlands,BLA,98,99,Male,2011,2012,0.3959926534499999
299,East Midlands,BLA,99,100,Male,2011,2012,0.438530484425
300,East Midlands,BLA,0,1,Female,2011,2012,0.00131931155
301,East Midlands,BLA,1,2,Female,2011,2012,0.0002693334499999
302,East Midlands,BLA,2,3,Female,2011,2012,0.00020002605
303,East Midlands,BLA,3,4,Female,2011,2012,0.0001712772249999
304,East Midlands,BLA,4,5,Female,2011,2012,0.0001371195
305,East Midlands,BLA,5,6,Female,2011,2012,0.0001458685749999
306,East Midlands,BLA,6,7,Female,2011,2012,0.0001387892249999
307,East Midlands,BLA,7,8,Female,2011,2012,0.0001411896999999
308,East Midlands,BLA,8,9,Female,2011,2012,0.00014882795
309,East Midlands,BLA,9,10,Female,2011,2012,0.000117891725
310,East Midlands,BLA,10,11,Female,2011,2012,0.0001391183
311,East Midlands,BLA,11,12,Female,2011,2012,0.0001757486249999
312,East Midlands,BLA,12,13,Female,2011,2012,0.000149890725
313,East Midlands,BLA,13,14,Female,2011,2012,0.0001420984999999
314,East Midlands,BLA,14,15,Female,2011,2012,0.000159372625
315,East Midlands,BLA,15,16,Female,2011,2012,0.00019834775
316,East Midlands,BLA,16,17,Female,2011,2012,0.0002276397249999
317,East Midlands,BLA,17,18,Female,2011,2012,0.000200614925
318,East Midlands,BLA,18,19,Female,2011,2012,0.0001734375749999
319,East Midlands,BLA,19,20,Female,2011,2012,0.0001948179249999
320,East Midlands,BLA,20,21,Female,2011,2012,0.0002347487
321,East Midlands,BLA,21,22,Female,2011,2012,0.0002329067749999
322,East Midlands,BLA,22,23,Female,2011,2012,0.00022016455
323,East Midlands,BLA,23,24,Female,2011,2012,0.0001979628749999
324,East Midlands,BLA,24,25,Female,2011,2012,0.00019763295
325,East Midlands,BLA,25,26,Female,2011,2012,0.0002462026
326,East Midlands,BLA,26,27,Female,2011,2012,0.00029764555
327,East Midlands,BLA,27,28,Female,2011,2012,0.00030140065
328,East Midlands,BLA,28,29,Female,2011,2012,0.000304331725
329,East Midlands,BLA,29,30,Female,2011,2012,0.0002758261
330,East Midlands,BLA,30,31,Female,2011,2012,0.000281790075
331,East Midlands,BLA,31,32,Female,2011,2012,0.000358749725
332,East Midlands,BLA,32,33,Female,2011,2012,0.0003744653999999
333,East Midlands,BLA,33,34,Female,2011,2012,0.0004040498749999
334,East Midlands,BLA,34,35,Female,2011,2012,0.0005187417249999
335,East Midlands,BLA,35,36,Female,2011,2012,0.000581975875
336,East Midlands,BLA,36,37,Female,2011,2012,0.0005364878
337,East Midlands,BLA,37,38,Female,2011,2012,0.0005470914499999
338,East Midlands,BLA,38,39,Female,2011,2012,0.0005675285499999
339,East Midlands,BLA,39,40,Female,2011,2012,0.000706601825
340,East Midlands,BLA,40,41,Female,2011,2012,0.0008719768
341,East Midlands,BLA,41,42,Female,2011,2012,0.0009377049999999
342,East Midlands,BLA,42,43,Female,2011,2012,0.0011173163999999
343,East Midlands,BLA,43,44,Female,2011,2012,0.00119487055
344,East Midlands,BLA,44,45,Female,2011,2012,0.0012122897499999
345,East Midlands,BLA,45,46,Female,2011,2012,0.001351633625
346,East Midlands,BLA,46,47,Female,2011,2012,0.0014379749
347,East Midlands,BLA,47,48,Female,2011,2012,0.001589021225
348,East Midlands,BLA,48,49,Female,2011,2012,0.001855282725
349,East Midlands,BLA,49,50,Female,2011,2012,0.0019811267499999
350,East Midlands,BLA,50,51,Female,2011,2012,0.0020232617999999
351,East Midlands,BLA,51,52,Female,2011,2012,0.002203116675
352,East Midlands,BLA,52,53,Female,2011,2012,0.0025586244999999
353,East Midlands,BLA,53,54,Female,2011,2012,0.003141631575
354,East Midlands,BLA,54,55,Female,2011,2012,0.0033358274
355,East Midlands,BLA,55,56,Female,2011,2012,0.003512351
356,East Midlands,BLA,56,57,Female,2011,2012,0.0038702408499999
357,East Midlands,BLA,57,58,Female,2011,2012,0.0040339473
358,East Midlands,BLA,58,59,Female,2011,2012,0.0042619343
359,East Midlands,BLA,59,60,Female,2011,2012,0.00470579765
360,East Midlands,BLA,60,61,Female,2011,2012,0.005427264575
361,East Midlands,BLA,61,62,Female,2011,2012,0.005773017375
362,East Midlands,BLA,62,63,Female,2011,2012,0.005893897625
363,East Midlands,BLA,63,64,Female,2011,2012,0.0069904157249999
364,East Midlands,BLA,64,65,Female,2011,2012,0.0081548397249999
365,East Midlands,BLA,65,66,Female,2011,2012,0.008571403975
366,East Midlands,BLA,66,67,Female,2011,2012,0.0094529321749999
367,East Midlands,BLA,67,68,Female,2011,2012,0.0113263197249999
368,East Midlands,BLA,68,69,Female,2011,2012,0.01391523235
369,East Midlands,BLA,69,70,Female,2011,2012,0.0143945899249999
370,East Midlands,BLA,70,71,Female,2011,2012,0.0140979566749999
371,East Midlands,BLA,71,72,Female,2011,2012,0.0153744426249999
372,East Midlands,BLA,72,73,Female,2011,2012,0.017149929375
373,East Midlands,BLA,73,74,Female,2011,2012,0.019336239725
374,East Midlands,BLA,74,75,Female,2011,2012,0.021388076575
375,East Midlands,BLA,75,76,Female,2011,2012,0.0240339716749999
376,East Midlands,BLA,76,77,Female,2011,2012,0.0270159517249999
377,East Midlands,BLA,77,78,Female,2011,2012,0.0296260747
378,East Midlands,BLA,78,79,Female,2011,2012,0.0333594095
379,East Midlands,BLA,79,80,Female,2011,2012,0.041241475675
380,East Midlands,BLA,80,81,Female,2011,2012,0.0461494207
381,East Midlands,BLA,81,82,Female,2011,2012,0.05164316695
382,East Midlands,BLA,82,83,Female,2011,2012,0.057792842375
383,East Midlands,BLA,83,84,Female,2011,2012,0.0646769956749999
384,East Midlands,BLA,84,85,Female,2011,2012,0.072383609575
385,East Midlands,BLA,85,86,Female,2011,2012,0.0810112376499999
386,East Midlands,BLA,86,87,Female,2011,2012,0.090670279225
387,East Midlands,BLA,87,88,Female,2011,2012,0.101484405325
388,East Midlands,BLA,88,89,Female,2011,2012,0.113592161175
389,East Midlands,BLA,89,90,Female,2011,2012,0.127148758825
390,East Midlands,BLA,90,91,Female,2011,2012,0.142328089475
391,East Midlands,BLA,91,92,Female,2011,2012,0.15932497735
392,East Midlands,BLA,92,93,Female,2011,2012,0.1783577074499999
393,East Midlands,BLA,93,94,Female,2011,2012,0.199670859425
394,East Midlands,BLA,94,95,Female,2011,2012,0.22353848455
395,East Midlands,BLA,95,96,Female,2011,2012,0.250267667475
396,East Midlands,BLA,96,97,Female,2011,2012,0.2802025200500001
397,East Midlands,BLA,97,98,Female,2011,2012,0.3137286601750001
398,East Midlands,BLA,98,99,Female,2011,2012,0.3512782322499999
399,East Midlands,BLA,99,100,Female,2011,2012,0.3933355383499999
400,East Midlands,BLC,0,1,Male,2011,2012,0.00169251475
401,East Midlands,BLC,1,2,Male,2011,2012,0.000308269825
402,East Midlands,BLC,2,3,Male,2011,2012,0.000206210625
403,East Midlands,BLC,3,4,Male,2011,2012,0.0001516028
404,East Midlands,BLC,4,5,Male,2011,2012,0.000143452325
405,East Midlands,BLC,5,6,Male,2011,2012,0.000146751275
406,East Midlands,BLC,6,7,Male,2011,2012,0.0001520774499999
407,East Midlands,BLC,7,8,Male,2011,2012,0.0001437045
408,East Midlands,BLC,8,9,Male,2011,2012,0.0001169979749999
409,East Midlands,BLC,9,10,Male,2011,2012,0.000115482825
410,East Midlands,BLC,10,11,Male,2011,2012,0.00013546405
411,East Midlands,BLC,11,12,Male,2011,2012,0.0001552007999999
412,East Midlands,BLC,12,13,Male,2011,2012,0.000173112725
413,East Midlands,BLC,13,14,Male,2011,2012,0.00017511745
414,East Midlands,BLC,14,15,Male,2011,2012,0.00016021575
415,East Midlands,BLC,15,16,Male,2011,2012,0.000152498175
416,East Midlands,BLC,16,17,Male,2011,2012,0.00021432675
417,East Midlands,BLC,17,18,Male,2011,2012,0.000346256925
418,East Midlands,BLC,18,19,Male,2011,2012,0.0003771462749999
419,East Midlands,BLC,19,20,Male,2011,2012,0.0003634218
420,East Midlands,BLC,20,21,Male,2011,2012,0.000421975025
421,East Midlands,BLC,21,22,Male,2011,2012,0.0004268481749999
422,East Midlands,BLC,22,23,Male,2011,2012,0.000377453675
423,East Midlands,BLC,23,24,Male,2011,2012,0.00040852155
424,East Midlands,BLC,24,25,Male,2011,2012,0.000440393675
425,East Midlands,BLC,25,26,Male,2011,2012,0.0004059239
426,East Midlands,BLC,26,27,Male,2011,2012,0.000426726625
