,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
BAN,Female,"[0, 1, 0.1353352832366127, 0.049787068367863944, 0.01831563888873418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1504879454464125, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 44052.931589613436, 1.5401084244590155, 0, 0, 1.1504879454464125, 0, 1.9002182141149826, 1.8614960526694981, 0, 0, 0]","[0, 0, 0, 0, 0, 44052.931589613436, 1.5401084244590155, 0, 3087188.1345606637, 1.1504879454464125, 0, 1.9002182141149826, 1.8614960526694981, 0, 0, 0]","[0, 0, 0, 0, 0, 44052.931589613436, 1.5401084244590155, 360024496686.9294, 3087188.1345606637, 1.1504879454464125, 2.8773013380028654, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 0, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 1.5401084244590155, 360024496686.9294, 3087188.1345606637, 0, 2.8773013380028654, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 0, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 1.5401084244590155, 360024496686.9294, 3087188.1345606637, 0, 2.8773013380028654, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 0, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9002182141149826, 1.8614960526694981, 1.6124491990633385, 1.678608385369171, 1.5552086029195593]"
