,REGION.name,ETH.group,year,MB.0,M0.1,M1.2,M2.3,M3.4,M4.5,M5.6,M6.7,M7.8,M8.9,M9.10,M10.11,M11.12,M12.13,M13.14,M14.15,M15.16,M16.17,M17.18,M18.19,M19.20,M20.21,M21.22,M22.23,M23.24,M24.25,M25.26,M26.27,M27.28,M28.29,M29.30,M30.31,M31.32,M32.33,M33.34,M34.35,M35.36,M36.37,M37.38,M38.39,M39.40,M40.41,M41.42,M42.43,M43.44,M44.45,M45.46,M46.47,M47.48,M48.49,M49.50,M50.51,M51.52,M52.53,M53.54,M54.55,M55.56,M56.57,M57.58,M58.59,M59.60,M60.61,M61.62,M62.63,M63.64,M64.65,M65.66,M66.67,M67.68,M68.69,M69.70,M70.71,M71.72,M72.73,M73.74,M74.75,M75.76,M76.77,M77.78,M78.79,M79.80,M80.81,M81.82,M82.83,M83.84,M84.85,M85.86,M86.87,M87.88,M88.89,M89.90,M90.91,M91.92,M92.93,M93.94,M94.95,M95.96,M96.97,M97.98,M98.99,M99.100,M100.101p,FB.0,F0.1,F1.2,F2.3,F3.4,F4.5,F5.6,F6.7,F7.8,F8.9,F9.10,F10.11,F11.12,F12.13,F13.14,F14.15,F15.16,F16.17,F17.18,F18.19,F19.20,F20.21,F21.22,F22.23,F23.24,F24.25,F25.26,F26.27,F27.28,F28.29,F29.30,F30.31,F31.32,F32.33,F33.34,F34.35,F35.36,F36.37,F37.38,F38.39,F39.40,F40.41,F41.42,F42.43,F43.44,F44.45,F45.46,F46.47,F47.48,F48.49,F49.50,F50.51,F51.52,F52.53,F53.54,F54.55,F55.56,F56.57,F57.58,F58.59,F59.60,F60.61,F61.62,F62.63,F63.64,F64.65,F65.66,F66.67,F67.68,F68.69,F69.70,F70.71,F71.72,F72.73,F73.74,F74.75,F75.76,F76.77,F77.78,F78.79,F79.80,F80.81,F81.82,F82.83,F83.84,F84.85,F85.86,F86.87,F87.88,F88.89,F89.90,F90.91,F91.92,F92.93,F93.94,F94.95,F95.96,F96.97,F97.98,F98.99,F99.100,F100.101p
2246,North East,OTH,2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6719705619233679e-06,2.953814659397953e-05,0.00038371724396135556,0.0011398659305912001,0.0028536357565626777,0.006195486917207011,0.01192574802555891,0.020706937416780466,0.031224233613899366,0.04441298935921117,0.059569177390974525,0.07557058873848307,0.09271872171869144,0.10348412951661157,0.11146108778949865,0.11594768866798767,0.11660837814656534,0.11855041280143233,0.11253045953134388,0.10408315659011586,0.09378914382923437,0.08226209704878401,0.07491089580153061,0.06508761423728589,0.05546468853071118,0.04631530530728784,0.037831743910879755,0.032156697443357855,0.026038758987124024,0.020693303933417957,0.016088466755951367,0.0121720898904219,0.009885385577909623,0.007970507380610368,0.0063836285522708225,0.005080747039652677,0.004458173500209111,0.003514788178191389,0.002756527032347589,0.002109994871618911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,North East,OTH,2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6719705619233679e-06,2.953814659397953e-05,0.00038371724396135556,0.0011398659305912001,0.0028536357565626777,0.006195486917207011,0.01192574802555891,0.020706937416780466,0.031224233613899366,0.04441298935921117,0.059569177390974525,0.07557058873848307,0.09271872171869144,0.10348412951661157,0.11146108778949865,0.11594768866798767,0.11660837814656534,0.11855041280143233,0.11253045953134388,0.10408315659011586,0.09378914382923437,0.08226209704878401,0.07491089580153061,0.06508761423728589,0.05546468853071118,0.04631530530728784,0.037831743910879755,0.032156697443357855,0.026038758987124024,0.020693303933417957,0.016088466755951367,0.0121720898904219,0.009885385577909623,0.007970507380610368,0.0063836285522708225,0.005080747039652677,0.004458173500209111,0.003514788178191389,0.002756527032347589,0.002109994871618911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,North East,OTH,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6719705619233679e-06,2.953814659397953e-05,0.00038371724396135556,0.0011398659305912001,0.0028536357565626777,0.006195486917207011,0.01192574802555891,0.020706937416780466,0.031224233613899366,0.04441298935921117,0.059569177390974525,0.07557058873848307,0.09271872171869144,0.10348412951661157,0.11146108778949865,0.11594768866798767,0.11660837814656534,0.11855041280143233,0.11253045953134388,0.10408315659011586,0.09378914382923437,0.08226209704878401,0.07491089580153061,0.06508761423728589,0.05546468853071118,0.04631530530728784,0.037831743910879755,0.032156697443357855,0.026038758987124024,0.020693303933417957,0.016088466755951367,0.0121720898904219,0.009885385577909623,0.007970507380610368,0.0063836285522708225,0.005080747039652677,0.004458173500209111,0.003514788178191389,0.002756527032347589,0.002109994871618911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,North East,OTH,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6719705619233679e-06,2.953814659397953e-05,0.00038371724396135556,0.0011398659305912001,0.0028536357565626777,0.006195486917207011,0.01192574802555891,0.020706937416780466,0.031224233613899366,0.04441298935921117,0.059569177390974525,0.07557058873848307,0.09271872171869144,0.10348412951661157,0.11146108778949865,0.11594768866798767,0.11660837814656534,0.11855041280143233,0.11253045953134388,0.10408315659011586,0.09378914382923437,0.08226209704878401,0.07491089580153061,0.06508761423728589,0.05546468853071118,0.04631530530728784,0.037831743910879755,0.032156697443357855,0.026038758987124024,0.020693303933417957,0.016088466755951367,0.0121720898904219,0.009885385577909623,0.007970507380610368,0.0063836285522708225,0.005080747039652677,0.004458173500209111,0.003514788178191389,0.002756527032347589,0.002109994871618911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,North East,PAK,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013954740342119556,0.005381728600546989,0.018414166744710875,0.03221824717961501,0.05109988704068709,0.07462260000099336,0.101611025082254,0.13035821759101326,0.15297298382078778,0.17290847854849456,0.18875947141309546,0.19957458210937734,0.2108438122334392,0.20861059448934766,0.20187791186151366,0.191222409046595,0.1773554171808339,0.16966332469112155,0.15389897965876267,0.13735150837562088,0.12054194775138477,0.10390515475034955,0.0939810765396544,0.08173684207281216,0.07023529017347488,0.05957655033177383,0.04981423878098809,0.04354148840576116,0.036356692480850515,0.029968138920125398,0.024327682280236823,0.019379210949792624,0.0165674750396386,0.014114779628785943,0.011986567069176944,0.010148728513377944,0.009258158474902444,0.007804044452731777,0.006562063525565067,0.0054520299818915895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,North East,PAK,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001365103058236778,0.005264601125563578,0.01801340241510269,0.031517052039422316,0.04998775352648413,0.07299852019995608,0.09939957153605523,0.12752111263774207,0.14964369305466,0.16914531340234623,0.18465132663158956,0.19523105819571077,0.206255025771731,0.20407041158513356,0.19748425847868434,0.18706066110382535,0.17349546924757933,0.16597078679236132,0.15054953559944645,0.13436220204762023,0.11791848324441122,0.10164377196482012,0.09193568053246948,0.0799579285237096,0.06870669540340235,0.0582799314521311,0.04873008600411928,0.04259385522458073,0.03556542857568118,0.02931591494114038,0.023798216710866946,0.018957443481717545,0.016206901948300212,0.013807586787865134,0.011725692462012745,0.009927852465309812,0.009056664715991699,0.0076341979054135554,0.006419247343539089,0.005333372473735578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,North East,PAK,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013278624567434,0.005120980531238689,0.01752198901094029,0.030657253236567032,0.04862406600311623,0.07100708901535085,0.09668790825916834,0.12404228156408816,0.14556134842476545,0.16453095613980756,0.17961395862569543,0.1899050705396671,0.2006282995151128,0.19850328254782312,0.19209680254497755,0.181957565412096,0.16876243785323122,0.16144303198792956,0.14644247919338066,0.13069674309780954,0.11470161605133601,0.0988708859301829,0.08942763542842128,0.07777664167183386,0.06683234705438486,0.056690029730664455,0.047400708194387214,0.04143187644289523,0.03459518831100931,0.028516164109765898,0.023148991072234868,0.01844027622919691,0.01576477065773052,0.013430909851974123,0.01140581050322811,0.009657016358750077,0.008809594987803567,0.007425933686678101,0.006244127501292944,0.0051878757673062105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,North East,PAK,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013225836918715223,0.0051006226605868005,0.017452332353651265,0.03053537884315258,0.04843076660660001,0.0707248084785039,0.09630353657137668,0.12354916570316253,0.14498268598208142,0.163876882197739,0.17889992393748144,0.18915012471657744,0.1998307247253399,0.19771415551923366,0.19133314374272378,0.18123421398394757,0.16809154214102257,0.16080123373409747,0.1458603139164042,0.1301771731884188,0.11424563293464789,0.09847783606507893,0.08907212612241061,0.07746744955496604,0.06656666272530082,0.05646466502063131,0.04721227211650288,0.041267168770928155,0.034457659108444165,0.028402801370561354,0.023056964913749145,0.01836696902641243,0.015702099620426468,0.013377516810575989,0.011360468011982922,0.009618625998014422,0.008774573453516711,0.007396412739168022,0.0062193046887027,0.005167251962317189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,North East,PAK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013247530472983,0.0051089889087999,0.0174809583771947,0.030585464210309204,0.048510204714757366,0.070840814178578,0.0964614975389623,0.12375181605696785,0.14522049246537633,0.16414567970817812,0.179193362850446,0.18946037642469657,0.20015849518689,0.1980384542981061,0.19164697612721165,0.18153148169414557,0.16836725270768355,0.16106498644115155,0.146099559920641,0.13039069506899023,0.11443302325657455,0.09863936340690252,0.08921822583720952,0.07759451480847337,0.06667584806602028,0.05655728065489153,0.04728971160056493,0.04133485685529819,0.03451417795881341,0.028449388797631744,0.023094783882989856,0.018397095274132077,0.015727854841236358,0.013399459156356056,0.011379101912494645,0.009634402858590721,0.008788965864867477,0.0074085446354050215,0.006229505844561711,0.005175727498614055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,North East,PAK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013316226728165334,0.005135482028141378,0.017571607451748933,0.03074406787297181,0.048761758723922334,0.07120816556214596,0.09696170726965023,0.12439354217735045,0.14597354632914333,0.16499687182456865,0.18012258607483422,0.19044284016707344,0.20119643498180023,0.19906540043120213,0.19264077867808965,0.18247282944310522,0.16924033616877698,0.16190020334682367,0.1468571722673909,0.1310668476908001,0.11502642594267545,0.09915086665601043,0.08968087493407279,0.07799688811124655,0.06702160164496525,0.05685056349671544,0.04753493663342812,0.04154920245580328,0.03469315431831599,0.02859691565002118,0.02321454395225209,0.018492495058577644,0.015809413040467655,0.013468943251326223,0.01143810926411509,0.009684362917082334,0.008834541834144923,0.007446962306822267,0.006261809504781845,0.005202566696887422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,North East,PAK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001337769179859111,0.005159186398078511,0.017652714518455334,0.030885976413248924,0.0489868333637015,0.07153684837902258,0.09740926334447617,0.12496771817979825,0.146647331365145,0.16575846477081277,0.1809539963282341,0.19132188667341088,0.20212511795619378,0.19998424697134076,0.19352997043413844,0.1833150879553328,0.17002151610765,0.16264750268347733,0.1475350359460622,0.13167182635241934,0.11555736518813466,0.09960852745784368,0.09009482412600303,0.07835690632951733,0.06733096011033708,0.05711297446045269,0.047754348504937295,0.04174098536151839,0.03485329106102882,0.028728913360053843,0.023321697698434066,0.018577852760449955,0.015882386166095667,0.013531113231036411,0.011490905315564978,0.009729064022048501,0.008875320332972066,0.007481336012827133,0.006290712779715711,0.005226580716395167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,North East,PAK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013424694499505,0.005177313269206878,0.017714737569466135,0.030994494708754934,0.04915894926470909,0.07178819406251642,0.0977515121075784,0.12540679394637566,0.14716257874561745,0.16634085937676454,0.1815897806396579,0.19199409870766887,0.20283528728955347,0.20068689432556444,0.19420994060052868,0.18395916799409467,0.1706188890020821,0.1632189668820951,0.14805340228857533,0.13213445709365756,0.11596337755230933,0.09995850336512796,0.09041137350806737,0.07863221437878319,0.06756752834856258,0.057313641668016446,0.04792213405373844,0.04188764287765343,0.03497574857016218,0.028829852785372992,0.023403638798455625,0.018643126297175867,0.015938189144517088,0.013578654980226533,0.011531278766673744,0.0097632472199638,0.008906503890898733,0.007507621788007334,0.006312815284076855,0.005244944378371722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
