"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
76,27874,1732.61270466634,47.5646863228927,67072.661240183,2.40628044917066
77,27840,1717.39488764416,47.5399631570549,72549.7398011146,2.60595329745383
78,27844,1710.61392004164,47.5766076695541,78132.9128260304,2.80609513094492
79,27898,1725.67572513808,47.610656139134,63241.9563139313,2.26689928718658
80,27871,1717.36369069563,47.5387512493024,54192.9894612661,1.94442213990406
81,27864,1721.65064502174,47.5879374545743,80511.5233604377,2.88944600058993
82,27838,1720.24263091811,47.5767543622463,58578.0378971121,2.10424735602817
83,27871,1722.62995074508,47.5721179592724,46376.8472187216,1.66398217569236
84,27881,1723.44394925237,47.5755238816724,78525.0451796031,2.8164357512142
85,27855,1720.86806621215,47.5809940790757,59596.738418581,2.13953467666778
86,27859,1718.33639775406,47.657746488036,81318.6559083595,2.91893664195985
