"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
76,7742,1581.98216140506,46.428317117591,67072.661240183,8.66347988119129
77,7738,1572.42401077153,46.5146656189675,72549.7398011146,9.37577407613267
78,7738,1560.18721983326,46.4290146619325,78132.9128260304,10.0973007012187
79,7734,1578.51188986576,46.5917894111445,63241.9563139313,8.17713425315895
80,7739,1578.28678895948,46.4009579048832,54192.9894612661,7.00258295144929
81,7740,1568.36248279454,46.3838438180195,80511.5233604377,10.4020056021237
82,7742,1579.41591915893,46.635981769533,58578.0378971121,7.56626684281996
83,7744,1575.01269669705,46.559813619903,46376.8472187216,5.98874576688038
84,7735,1580.10333319183,46.4535262993436,78525.0451796031,10.151912757544
85,7735,1565.23035513208,46.5084288569425,59596.738418581,7.70481427518823
86,7743,1569.98914103865,46.7420706253906,81318.6559083595,10.5022156668422
