"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
1,7532,1460.0835269136,45.7652485387536,0,0
2,7532,1460.0835269136,45.7652485387536,0,0
3,7532,1460.0835269136,45.7652485387536,0,0
4,7532,1460.0835269136,45.7652485387536,0,0
5,7532,1460.0835269136,45.7652485387536,0,0
6,7532,1460.0835269136,45.7652485387536,0,0
7,7532,1460.0835269136,45.7652485387536,0,0
8,7532,1460.0835269136,45.7652485387536,0,0
9,7532,1460.0835269136,45.7652485387536,0,0
10,7532,1460.0835269136,45.7652485387536,0,0
11,7532,1460.0835269136,45.7652485387536,0,0
12,7532,1460.0835269136,45.7652485387536,0,0
13,7532,1460.0835269136,45.7652485387536,0,0
14,7532,1460.0835269136,45.7652485387536,0,0
15,7532,1460.0835269136,45.7652485387536,0,0
16,7532,1460.0835269136,45.7652485387536,0,0
17,7532,1460.0835269136,45.7652485387536,0,0
18,7532,1460.0835269136,45.7652485387536,0,0
19,7532,1460.0835269136,45.7652485387536,0,0
20,7532,1460.0835269136,45.7652485387536,0,0
21,7532,1460.0835269136,45.7652485387536,0,0
22,7532,1460.0835269136,45.7652485387536,0,0
23,7532,1460.0835269136,45.7652485387536,0,0
24,7532,1460.0835269136,45.7652485387536,0,0
25,7532,1460.0835269136,45.7652485387536,0,0
26,7532,1460.0835269136,45.7652485387536,0,0
27,7532,1460.0835269136,45.7652485387536,0,0
28,7532,1460.0835269136,45.7652485387536,0,0
29,7532,1460.0835269136,45.7652485387536,0,0
30,7532,1460.0835269136,45.7652485387536,0,0
31,7532,1460.0835269136,45.7652485387536,0,0
32,7532,1460.0835269136,45.7652485387536,0,0
33,7532,1460.0835269136,45.7652485387536,0,0
34,7532,1460.0835269136,45.7652485387536,0,0
35,7532,1460.0835269136,45.7652485387536,0,0
36,7532,1460.0835269136,45.7652485387536,0,0
37,7532,1460.0835269136,45.7652485387536,0,0
38,7532,1460.0835269136,45.7652485387536,0,0
39,7532,1460.0835269136,45.7652485387536,0,0
40,7532,1460.0835269136,45.7652485387536,0,0
41,7532,1460.0835269136,45.7652485387536,0,0
42,7532,1460.0835269136,45.7652485387536,0,0
43,7532,1460.0835269136,45.7652485387536,0,0
44,7532,1460.0835269136,45.7652485387536,0,0
45,7532,1460.0835269136,45.7652485387536,0,0
46,7532,1460.0835269136,45.7652485387536,0,0
47,7532,1460.0835269136,45.7652485387536,0,0
48,7532,1460.0835269136,45.7652485387536,0,0
49,7532,1460.0835269136,45.7652485387536,0,0
50,7532,1460.0835269136,45.7652485387536,0,0
51,7532,1460.0835269136,45.7652485387536,0,0
52,7532,1460.0835269136,45.7652485387536,0,0
53,7532,1460.0835269136,45.7652485387536,0,0
54,7532,1460.0835269136,45.7652485387536,0,0
55,7532,1460.0835269136,45.7652485387536,0,0
56,7532,1460.0835269136,45.7652485387536,0,0
57,7532,1460.0835269136,45.7652485387536,0,0
58,7532,1460.0835269136,45.7652485387536,0,0
59,7532,1460.0835269136,45.7652485387536,0,0
60,7532,1460.0835269136,45.7652485387536,0,0
61,7532,1460.0835269136,45.7652485387536,0,0
62,7532,1460.0835269136,45.7652485387536,0,0
63,7532,1460.0835269136,45.7652485387536,0,0
64,7532,1460.0835269136,45.7652485387536,0,0
65,7532,1460.0835269136,45.7652485387536,0,0
66,7532,1460.0835269136,45.7652485387536,0,0
67,7532,1460.0835269136,45.7652485387536,0,0
68,7532,1460.0835269136,45.7652485387536,0,0
69,7532,1460.0835269136,45.7652485387536,0,0
70,7532,1460.0835269136,45.7652485387536,0,0
71,7532,1460.0835269136,45.7652485387536,0,0
72,7532,1460.0835269136,45.7652485387536,0,0
73,7532,1460.0835269136,45.7652485387536,0,0
74,7532,1460.0835269136,45.7652485387536,0,0
75,7532,1460.0835269136,45.7652485387536,0,0
76,7532,1460.0835269136,45.7652485387536,0,0
77,7532,1460.0835269136,45.7652485387536,0,0
78,7532,1460.0835269136,45.7652485387536,0,0
79,7532,1460.0835269136,45.7652485387536,0,0
80,7532,1460.0835269136,45.7652485387536,0,0
81,7532,1460.0835269136,45.7652485387536,0,0
82,7532,1460.0835269136,45.7652485387536,0,0
83,7532,1460.0835269136,45.7652485387536,0,0
84,7532,1460.0835269136,45.7652485387536,0,0
85,7532,1460.0835269136,45.7652485387536,0,0
86,7532,1460.0835269136,45.7652485387536,0,0
87,7532,1460.0835269136,45.7652485387536,0,0
88,7532,1460.0835269136,45.7652485387536,0,0
89,7532,1460.0835269136,45.7652485387536,0,0
90,7532,1460.0835269136,45.7652485387536,0,0
91,7532,1460.0835269136,45.7652485387536,0,0
92,7532,1460.0835269136,45.7652485387536,0,0
93,7532,1460.0835269136,45.7652485387536,0,0
94,7532,1460.0835269136,45.7652485387536,0,0
95,7532,1460.0835269136,45.7652485387536,0,0
96,7532,1460.0835269136,45.7652485387536,0,0
97,7532,1460.0835269136,45.7652485387536,0,0
98,7532,1460.0835269136,45.7652485387536,0,0
99,7532,1460.0835269136,45.7652485387536,0,0
100,7532,1460.0835269136,45.7652485387536,0,0
