"run_id","income_quintile","count","hh_income","SF_12_MCS","total_cost","mean_cost"
1,1,1549,692.952962141564,45.747982376715,34768.3815839063,22.4456950186612
1,2,1548,1237.16439973728,45.9511910533192,0,0
1,3,1548,1535.27380344082,46.779100685526,0,0
1,4,1548,1872.04118466552,47.4373140830246,0,0
1,5,1548,2746.73794257331,47.3361442693875,0,0
2,1,1547,672.860353299237,45.9650964069154,31195.3186069946,20.1650411163507
2,2,1547,1230.92159811552,45.7806910885243,0,0
2,3,1547,1544.07594378205,46.6047386666507,0,0
2,4,1547,1888.26962332518,46.6291432054105,0,0
2,5,1546,2738.71803840212,47.4121944075327,0,0
3,1,1548,661.167565658908,45.6118446594858,35630.1418302992,23.0168874872734
3,2,1548,1220.49880394753,45.5835470074711,0,0
3,3,1548,1542.36829243904,46.6772077781338,0,0
3,4,1548,1883.88465356505,46.9241278668557,0,0
3,5,1547,2787.75126847742,47.0823408063451,0,0
4,1,1548,644.204267453254,46.0123571275179,37253.0594740219,24.065283897947
4,2,1548,1225.71779188601,45.4882068439784,0,0
4,3,1548,1538.06096254355,47.1031066173118,0,0
4,4,1548,1879.66880106359,46.5160618661199,0,0
4,5,1548,2756.5298635673,47.9962209241462,0,0
5,1,1548,643.777196598498,45.7875417401601,32973.7316607011,21.3008602459309
5,2,1547,1229.69729422642,45.5578633518326,0,0
5,3,1547,1539.14534073373,47.4045664527567,0,0
5,4,1547,1880.39928299579,46.4588385956084,0,0
5,5,1547,2758.69492262678,47.506655415076,0,0
6,1,1548,672.669818664449,45.6164055796822,25267.4807551367,16.3226619865224
6,2,1548,1242.92137332084,45.7676593357096,0,0
6,3,1548,1562.4527603844,47.3168604046159,0,0
6,4,1547,1902.24853524245,46.5410147624066,0,0
6,5,1547,2756.66104517526,47.6854354257843,0,0
7,1,1548,688.519952629676,46.0540414791127,24924.278475701,16.1009550876621
7,2,1548,1240.38509218172,45.8047129896967,0,0
7,3,1547,1556.61949356149,47.1093792277105,0,0
7,4,1547,1889.10872577067,46.8018115627371,0,0
7,5,1547,2764.92721630381,47.4181820983349,0,0
8,1,1549,674.385292612733,45.5393757082402,26275.831227107,16.9630931098173
8,2,1549,1235.48578172062,46.2425001307921,0,0
8,3,1549,1533.77099590275,46.338218914164,0,0
8,4,1548,1884.98086811214,47.031441114452,0,0
8,5,1548,2740.57515663133,47.2917350664017,0,0
9,1,1547,664.888048789302,45.5862612284437,36745.5606103391,23.7527864320227
9,2,1547,1216.40528932341,46.2924835750829,0,0
9,3,1547,1533.38241302623,46.6610649913654,0,0
9,4,1546,1887.08182132729,47.0224800975916,0,0
9,5,1546,2782.04969777814,47.3383016846544,0,0
10,1,1548,631.007975726232,45.9826844461208,35160.8420546311,22.7137222575137
10,2,1547,1220.05333782849,46.0757524656195,0,0
10,3,1547,1524.42935630436,46.5479937548609,0,0
10,4,1547,1871.64420357954,46.7907212145251,0,0
10,5,1547,2764.90756577572,47.6150675913406,0,0
11,1,1549,658.477043819023,45.9057048267135,40176.8525210626,25.9372837450372
11,2,1548,1228.76603818028,45.2804184928147,0,0
11,3,1548,1548.51705936429,46.7464475327779,0,0
11,4,1548,1891.38669486804,46.8129751435831,0,0
11,5,1548,2776.22386966288,47.5297278387408,0,0
12,1,1548,684.291426123823,46.1932375417632,51297.1818344836,33.1377143633615
12,2,1548,1238.47554127155,45.7095447442127,0,0
12,3,1547,1547.64456831998,46.5866271298891,0,0
12,4,1547,1880.2398058023,46.616018140465,0,0
12,5,1547,2770.47922863408,47.4939883495932,0,0
13,1,1548,667.822101659256,45.7387078769017,44964.3184799963,29.0467173643387
13,2,1548,1237.23684276601,45.9674607595519,0,0
13,3,1547,1548.7289363285,46.8566385699606,0,0
13,4,1547,1892.20866715623,46.7273079636681,0,0
13,5,1547,2780.2242428839,47.6790307549405,0,0
14,1,1548,654.381924637495,45.4135076828746,37400.8856818593,24.1607788642502
14,2,1548,1225.54514499684,45.6502222730698,0,0
14,3,1548,1544.93492545381,46.4858715004266,0,0
14,4,1548,1881.98183036774,47.1888161363609,0,0
14,5,1547,2734.83232956153,47.4864371579767,0,0
15,1,1548,661.988121239429,45.8045745789013,32525.0778199276,21.0110321834158
15,2,1548,1236.9485669583,45.6345366313081,0,0
15,3,1548,1545.0531631289,47.0398067043461,0,0
15,4,1547,1886.6271129659,46.3141669311557,0,0
15,5,1547,2764.33329769804,47.8241429461395,0,0
16,1,1548,657.263569611029,45.8434462015452,38844.1168578073,25.0930987453536
16,2,1548,1229.02898110356,46.1559310748365,0,0
16,3,1548,1538.33274836382,46.6330817571492,0,0
16,4,1547,1892.38993596948,46.7549603641015,0,0
16,5,1547,2787.98783353122,47.6457668413449,0,0
17,1,1550,676.291955844828,46.0818575682967,52272.9971279806,33.7245142761165
17,2,1549,1237.29435338416,45.5844159346924,0,0
17,3,1549,1535.31883035371,47.2752641261851,0,0
17,4,1549,1878.66621348938,47.1434224139144,0,0
17,5,1549,2732.12559590413,47.4985986235744,0,0
18,1,1547,658.273330241742,45.1154641504469,24990.6741534774,16.154281935021
18,2,1547,1226.55266510546,45.9735137594432,0,0
18,3,1547,1538.38492981776,46.7373067668778,0,0
18,4,1547,1886.81195723928,47.1256725293771,0,0
18,5,1547,2771.40761154248,47.4083671929688,0,0
19,1,1549,673.02302333362,45.5559973619794,55205.2140523065,35.6392602016181
19,2,1549,1225.3212913753,45.9084628957652,0,0
19,3,1549,1536.56486045561,46.7470093158844,0,0
19,4,1549,1884.76963512545,47.0417280251897,0,0
