"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
76,7734,1574.98867899139,46.4892415123998,26510.9689724175,3.42784703548197
77,7734,1579.65000113106,46.4785055181324,26498.3945009649,3.42622116640353
78,7736,1567.83843051904,46.3835172693367,36606.8121421808,4.73200777432534
79,7740,1557.60669690064,46.6741086058442,39444.1136291057,5.09613871177077
80,7736,1569.68711649343,46.4768490822669,30376.9553937258,3.9267005421052
81,7737,1578.11072461292,46.546468374343,56172.8116090903,7.26028326342126
82,7738,1565.08457642692,46.5559497611691,24037.2423456956,3.10638955100745
83,7739,1555.99171038481,46.5438512159365,28246.4465480534,3.64988325985959
84,7739,1567.09816453251,46.4177173023074,40250.2472600905,5.20096230263477
85,7741,1557.29933867281,46.4829119699124,26505.5302542867,3.4240447299169
86,7739,1567.39671043722,46.4704507763487,36311.4178571475,4.69200385801105
