"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
1,27877,1720.42617211527,47.564574417058,34768.3815839063,1.24720671463595
2,27866,1723.8269855543,47.5617717389372,31195.3186069946,1.11947601403124
3,27843,1709.67492729158,47.5631233138303,35630.1418302992,1.27968041627336
4,27859,1722.38126630372,47.6221197240512,37253.0594740219,1.33720016777422
5,27895,1713.35719672291,47.4924602999683,32973.7316607011,1.18206602117588
6,27812,1722.37180879599,47.5085736361902,25267.4807551367,0.908510022836788
7,27867,1715.91267745541,47.5422993839737,24924.278475701,0.894401208443714
8,27855,1710.54449815242,47.5364806388357,26275.831227107,0.943307529244552
9,27851,1719.35908319017,47.600620240439,36745.5606103391,1.31936234283649
10,27863,1716.55604901931,47.560285414681,35160.8420546311,1.26191874725016
11,27868,1717.07063850407,47.5334401823449,40176.8525210626,1.44168410079886
12,27816,1716.54036706291,47.5587125383899,51297.1818344836,1.8441609805322
13,27882,1714.07506822702,47.5529048597365,44964.3184799963,1.61266474714856
14,27825,1715.02565415232,47.4994513380444,37400.8856818593,1.34414683492756
15,27861,1715.83895892613,47.5985094781447,32525.0778199276,1.1674052553723
16,27875,1719.53798262303,47.5922210085507,38844.1168578073,1.39351091866573
17,27878,1715.48205405503,47.660287565256,52272.9971279806,1.87506267049217
18,27837,1713.70838069334,47.5012858044745,24990.6741534774,0.897750265958165
19,27895,1717.50163285931,47.5387853518944,55205.2140523065,1.979036173232
20,27856,1712.29729577617,47.4942488053493,33136.5757777308,1.18956690758655
21,27879,1708.77417321546,47.5319943721226,34417.1713524043,1.23451957933944
22,27880,1720.39219147627,47.5631568003012,48845.0487960208,1.75197449053159
23,27855,1726.70612239759,47.5633312389079,38251.4118049317,1.37323323657985
24,27862,1720.14663905349,47.5708851973093,34896.7774373804,1.25248644883283
25,27855,1715.24557331639,47.580361856388,55587.128521166,1.99558888964875
26,27840,1723.08515340354,47.5480484952128,47403.2960134097,1.70270459818282
27,27868,1714.92157884037,47.5704046111089,37796.6229932188,1.35627325223263
28,27845,1712.96592508024,47.5105633975784,29410.4355077089,1.05621962678071
29,27855,1719.92638851516,47.6044741091724,34601.1783343648,1.24218913424394
30,27842,1710.0731024385,47.5821910386727,46807.8364212401,1.68119518789024
31,27886,1718.88648813245,47.6114069137227,26223.5389386821,0.940383667025823
32,27858,1713.74632075935,47.5434304173044,22198.6182663409,0.796848957798151
33,27834,1712.97320616483,47.567537161887,51094.2454632814,1.83567742556878
34,27861,1718.6289244344,47.6961633132978,44215.2815305979,1.58699549659373
35,27852,1719.54953840846,47.5851353918464,26648.7192992028,0.956797332299397
36,27871,1724.3589538656,47.6892592136699,44849.964543379,1.60919825422048
37,27841,1713.02738492593,47.4301569073573,38897.9067181147,1.39714474042292
38,27847,1724.34289424042,47.625786667693,23491.588399947,0.843594943798147
39,27857,1715.42720033145,47.5865809467451,20603.0429965411,0.739600208082031
40,27853,1721.42882607889,47.5273639966495,44194.2653794384,1.58669677878284
41,27821,1722.46088223502,47.6400315502109,33305.8349275909,1.19714729620039
42,27871,1724.43498107881,47.6178716164672,26157.2764914957,0.938512306393589
