"run_id","count","hh_income","SF_12_MCS","total_cost","mean_cost"
1,27523,1678.00915638776,46.8113867798555,0,0
2,27523,1678.00915638776,46.8113867798555,0,0
3,27523,1678.00915638776,46.8113867798555,0,0
4,27523,1678.00915638776,46.8113867798555,0,0
5,27523,1678.00915638776,46.8113867798555,0,0
6,27523,1678.00915638776,46.8113867798555,0,0
7,27523,1678.00915638776,46.8113867798555,0,0
8,27523,1678.00915638776,46.8113867798555,0,0
9,27523,1678.00915638776,46.8113867798555,0,0
10,27523,1678.00915638776,46.8113867798555,0,0
11,27523,1678.00915638776,46.8113867798555,0,0
12,27523,1678.00915638776,46.8113867798555,0,0
13,27523,1678.00915638776,46.8113867798555,0,0
14,27523,1678.00915638776,46.8113867798555,0,0
15,27523,1678.00915638776,46.8113867798555,0,0
16,27523,1678.00915638776,46.8113867798555,0,0
17,27523,1678.00915638776,46.8113867798555,0,0
18,27523,1678.00915638776,46.8113867798555,0,0
19,27523,1678.00915638776,46.8113867798555,0,0
20,27523,1678.00915638776,46.8113867798555,0,0
21,27523,1678.00915638776,46.8113867798555,0,0
22,27523,1678.00915638776,46.8113867798555,0,0
23,27523,1678.00915638776,46.8113867798555,0,0
24,27523,1678.00915638776,46.8113867798555,0,0
25,27523,1678.00915638776,46.8113867798555,0,0
26,27523,1678.00915638776,46.8113867798555,0,0
27,27523,1678.00915638776,46.8113867798555,0,0
28,27523,1678.00915638776,46.8113867798555,0,0
29,27523,1678.00915638776,46.8113867798555,0,0
30,27523,1678.00915638776,46.8113867798555,0,0
31,27523,1678.00915638776,46.8113867798555,0,0
32,27523,1678.00915638776,46.8113867798555,0,0
33,27523,1678.00915638776,46.8113867798555,0,0
34,27523,1678.00915638776,46.8113867798555,0,0
35,27523,1678.00915638776,46.8113867798555,0,0
36,27523,1678.00915638776,46.8113867798555,0,0
37,27523,1678.00915638776,46.8113867798555,0,0
38,27523,1678.00915638776,46.8113867798555,0,0
39,27523,1678.00915638776,46.8113867798555,0,0
40,27523,1678.00915638776,46.8113867798555,0,0
41,27523,1678.00915638776,46.8113867798555,0,0
42,27523,1678.00915638776,46.8113867798555,0,0
43,27523,1678.00915638776,46.8113867798555,0,0
44,27523,1678.00915638776,46.8113867798555,0,0
45,27523,1678.00915638776,46.8113867798555,0,0
46,27523,1678.00915638776,46.8113867798555,0,0
47,27523,1678.00915638776,46.8113867798555,0,0
48,27523,1678.00915638776,46.8113867798555,0,0
49,27523,1678.00915638776,46.8113867798555,0,0
50,27523,1678.00915638776,46.8113867798555,0,0
51,27523,1678.00915638776,46.8113867798555,0,0
52,27523,1678.00915638776,46.8113867798555,0,0
53,27523,1678.00915638776,46.8113867798555,0,0
54,27523,1678.00915638776,46.8113867798555,0,0
55,27523,1678.00915638776,46.8113867798555,0,0
56,27523,1678.00915638776,46.8113867798555,0,0
57,27523,1678.00915638776,46.8113867798555,0,0
58,27523,1678.00915638776,46.8113867798555,0,0
59,27523,1678.00915638776,46.8113867798555,0,0
60,27523,1678.00915638776,46.8113867798555,0,0
61,27523,1678.00915638776,46.8113867798555,0,0
62,27523,1678.00915638776,46.8113867798555,0,0
63,27523,1678.00915638776,46.8113867798555,0,0
64,27523,1678.00915638776,46.8113867798555,0,0
65,27523,1678.00915638776,46.8113867798555,0,0
66,27523,1678.00915638776,46.8113867798555,0,0
67,27523,1678.00915638776,46.8113867798555,0,0
68,27523,1678.00915638776,46.8113867798555,0,0
69,27523,1678.00915638776,46.8113867798555,0,0
70,27523,1678.00915638776,46.8113867798555,0,0
71,27523,1678.00915638776,46.8113867798555,0,0
72,27523,1678.00915638776,46.8113867798555,0,0
73,27523,1678.00915638776,46.8113867798555,0,0
74,27523,1678.00915638776,46.8113867798555,0,0
75,27523,1678.00915638776,46.8113867798555,0,0
76,27523,1678.00915638776,46.8113867798555,0,0
77,27523,1678.00915638776,46.8113867798555,0,0
78,27523,1678.00915638776,46.8113867798555,0,0
79,27523,1678.00915638776,46.8113867798555,0,0
80,27523,1678.00915638776,46.8113867798555,0,0
81,27523,1678.00915638776,46.8113867798555,0,0
82,27523,1678.00915638776,46.8113867798555,0,0
83,27523,1678.00915638776,46.8113867798555,0,0
84,27523,1678.00915638776,46.8113867798555,0,0
85,27523,1678.00915638776,46.8113867798555,0,0
86,27523,1678.00915638776,46.8113867798555,0,0
87,27523,1678.00915638776,46.8113867798555,0,0
88,27523,1678.00915638776,46.8113867798555,0,0
89,27523,1678.00915638776,46.8113867798555,0,0
90,27523,1678.00915638776,46.8113867798555,0,0
91,27523,1678.00915638776,46.8113867798555,0,0
92,27523,1678.00915638776,46.8113867798555,0,0
93,27523,1678.00915638776,46.8113867798555,0,0
94,27523,1678.00915638776,46.8113867798555,0,0
95,27523,1678.00915638776,46.8113867798555,0,0
96,27523,1678.00915638776,46.8113867798555,0,0
97,27523,1678.00915638776,46.8113867798555,0,0
98,27523,1678.00915638776,46.8113867798555,0,0
99,27523,1678.00915638776,46.8113867798555,0,0
100,27523,1678.00915638776,46.8113867798555,0,0
