"run_id","income_quintile","count","hh_income","SF_12_MCS","total_cost","mean_cost"
1,1,5505,385.510262113092,44.8585096092159,0,0
1,2,5505,1151.83931690275,46.2757510927306,0,0
1,3,5505,1572.61960514383,46.9668516845688,0,0
1,4,5504,2073.43571307057,47.8452853913958,0,0
1,5,5504,3551.03175428038,48.5959796221295,0,0
2,1,5505,385.510262113092,44.8585096092159,0,0
2,2,5505,1151.83931690275,46.2757510927306,0,0
2,3,5505,1572.61960514383,46.9668516845688,0,0
2,4,5504,2073.43571307057,47.8452853913958,0,0
2,5,5504,3551.03175428038,48.5959796221295,0,0
3,1,5505,385.510262113092,44.8585096092159,0,0
3,2,5505,1151.83931690275,46.2757510927306,0,0
3,3,5505,1572.61960514383,46.9668516845688,0,0
3,4,5504,2073.43571307057,47.8452853913958,0,0
3,5,5504,3551.03175428038,48.5959796221295,0,0
4,1,5505,385.510262113092,44.8585096092159,0,0
4,2,5505,1151.83931690275,46.2757510927306,0,0
4,3,5505,1572.61960514383,46.9668516845688,0,0
4,4,5504,2073.43571307057,47.8452853913958,0,0
4,5,5504,3551.03175428038,48.5959796221295,0,0
5,1,5505,385.510262113092,44.8585096092159,0,0
5,2,5505,1151.83931690275,46.2757510927306,0,0
5,3,5505,1572.61960514383,46.9668516845688,0,0
5,4,5504,2073.43571307057,47.8452853913958,0,0
5,5,5504,3551.03175428038,48.5959796221295,0,0
6,1,5505,385.510262113092,44.8585096092159,0,0
6,2,5505,1151.83931690275,46.2757510927306,0,0
6,3,5505,1572.61960514383,46.9668516845688,0,0
6,4,5504,2073.43571307057,47.8452853913958,0,0
6,5,5504,3551.03175428038,48.5959796221295,0,0
7,1,5505,385.510262113092,44.8585096092159,0,0
7,2,5505,1151.83931690275,46.2757510927306,0,0
7,3,5505,1572.61960514383,46.9668516845688,0,0
7,4,5504,2073.43571307057,47.8452853913958,0,0
7,5,5504,3551.03175428038,48.5959796221295,0,0
8,1,5505,385.510262113092,44.8585096092159,0,0
8,2,5505,1151.83931690275,46.2757510927306,0,0
8,3,5505,1572.61960514383,46.9668516845688,0,0
8,4,5504,2073.43571307057,47.8452853913958,0,0
8,5,5504,3551.03175428038,48.5959796221295,0,0
9,1,5505,385.510262113092,44.8585096092159,0,0
9,2,5505,1151.83931690275,46.2757510927306,0,0
9,3,5505,1572.61960514383,46.9668516845688,0,0
9,4,5504,2073.43571307057,47.8452853913958,0,0
9,5,5504,3551.03175428038,48.5959796221295,0,0
10,1,5505,385.510262113092,44.8585096092159,0,0
10,2,5505,1151.83931690275,46.2757510927306,0,0
10,3,5505,1572.61960514383,46.9668516845688,0,0
10,4,5504,2073.43571307057,47.8452853913958,0,0
10,5,5504,3551.03175428038,48.5959796221295,0,0
11,1,5505,385.510262113092,44.8585096092159,0,0
11,2,5505,1151.83931690275,46.2757510927306,0,0
11,3,5505,1572.61960514383,46.9668516845688,0,0
11,4,5504,2073.43571307057,47.8452853913958,0,0
11,5,5504,3551.03175428038,48.5959796221295,0,0
12,1,5505,385.510262113092,44.8585096092159,0,0
12,2,5505,1151.83931690275,46.2757510927306,0,0
12,3,5505,1572.61960514383,46.9668516845688,0,0
12,4,5504,2073.43571307057,47.8452853913958,0,0
12,5,5504,3551.03175428038,48.5959796221295,0,0
13,1,5505,385.510262113092,44.8585096092159,0,0
13,2,5505,1151.83931690275,46.2757510927306,0,0
13,3,5505,1572.61960514383,46.9668516845688,0,0
13,4,5504,2073.43571307057,47.8452853913958,0,0
13,5,5504,3551.03175428038,48.5959796221295,0,0
14,1,5505,385.510262113092,44.8585096092159,0,0
14,2,5505,1151.83931690275,46.2757510927306,0,0
14,3,5505,1572.61960514383,46.9668516845688,0,0
14,4,5504,2073.43571307057,47.8452853913958,0,0
14,5,5504,3551.03175428038,48.5959796221295,0,0
15,1,5505,385.510262113092,44.8585096092159,0,0
15,2,5505,1151.83931690275,46.2757510927306,0,0
15,3,5505,1572.61960514383,46.9668516845688,0,0
15,4,5504,2073.43571307057,47.8452853913958,0,0
15,5,5504,3551.03175428038,48.5959796221295,0,0
16,1,5505,385.510262113092,44.8585096092159,0,0
16,2,5505,1151.83931690275,46.2757510927306,0,0
16,3,5505,1572.61960514383,46.9668516845688,0,0
16,4,5504,2073.43571307057,47.8452853913958,0,0
16,5,5504,3551.03175428038,48.5959796221295,0,0
17,1,5505,385.510262113092,44.8585096092159,0,0
17,2,5505,1151.83931690275,46.2757510927306,0,0
17,3,5505,1572.61960514383,46.9668516845688,0,0
17,4,5504,2073.43571307057,47.8452853913958,0,0
17,5,5504,3551.03175428038,48.5959796221295,0,0
18,1,5505,385.510262113092,44.8585096092159,0,0
18,2,5505,1151.83931690275,46.2757510927306,0,0
18,3,5505,1572.61960514383,46.9668516845688,0,0
18,4,5504,2073.43571307057,47.8452853913958,0,0
18,5,5504,3551.03175428038,48.5959796221295,0,0
19,1,5505,385.510262113092,44.8585096092159,0,0
19,2,5505,1151.83931690275,46.2757510927306,0,0
19,3,5505,1572.61960514383,46.9668516845688,0,0
19,4,5504,2073.43571307057,47.8452853913958,0,0
19,5,5504,3551.03175428038,48.5959796221295,0,0
20,1,5505,385.510262113092,44.8585096092159,0,0
20,2,5505,1151.83931690275,46.2757510927306,0,0
20,3,5505,1572.61960514383,46.9668516845688,0,0
20,4,5504,2073.43571307057,47.8452853913958,0,0
20,5,5504,3551.03175428038,48.5959796221295,0,0
21,1,5505,385.510262113092,44.8585096092159,0,0
21,2,5505,1151.83931690275,46.2757510927306,0,0
21,3,5505,1572.61960514383,46.9668516845688,0,0
