"","LSOA11CD"
"31755","E01018696"
"31756","E01018698"
"31757","E01018698"
"31758","E01018698"
"31759","E01018705"
"31760","E01018705"
"31761","E01018722"
"31762","E01018737"
"31763","E01018741"
"31764","E01018742"
"31765","E01018323"
"31766","E01018350"
"31767","E01018360"
"31768","E01018367"
"31769","E01018369"
"31770","E01018571"
"31771","E01018678"
"31772","E01018683"
"31773","E01018722"
"31774","E01018733"
"31775","E01018327"
"31776","E01018308"
"31777","E01018308"
"31778","E01018308"
"31779","E01018339"
"31780","E01018742"
"31781","E01018425"
"31782","E01018324"
"31783","E01018603"
"31784","E01018357"
"31785","E01018431"
"31786","E01018428"
"31787","E01018434"
"31788","E01018432"
"31789","E01018436"
"31790","E01018436"
"31791","E01018440"
"31792","E01018442"
"31793","E01018441"
"31794","E01018442"
"31795","E01018455"
"31796","E01018456"
"31797","E01018468"
"31798","E01018468"
"31799","E01018471"
"31800","E01018469"
"31801","E01018469"
"31802","E01018471"
"31803","E01018469"
"31804","E01018474"
"31805","E01018472"
"31806","E01018475"
"31807","E01018488"
"31808","E01018491"
"31809","E01018495"
"31810","E01018494"
"31811","E01018493"
"31812","E01018499"
"31813","E01018503"
"31814","E01018509"
"31815","E01018508"
"31816","E01018508"
"31817","E01018510"
"31818","E01018516"
"31819","E01018572"
"31820","E01018573"
"31821","E01018576"
"31822","E01018577"
"31823","E01018585"
"31824","E01018586"
"31825","E01018590"
"31826","E01018588"
"31827","E01018588"
"31828","E01018324"
"31829","E01018357"
"31830","E01018604"
"31831","E01018325"
"31832","E01018367"
"31833","E01018612"
"31834","E01018744"
"31835","E01018334"
"31836","E01018369"
"31837","E01018619"
"31838","E01018700"
"31839","E01018333"
"31840","E01018619"
"31841","E01018371"
"31842","E01018628"
"31843","E01018700"
"31844","E01018332"
"31845","E01018323"
"31846","E01018371"
"31847","E01018627"
"31848","E01018348"
"31849","E01018333"
"31850","E01018371"
"31851","E01018630"
"31852","E01018350"
"31853","E01018375"
"31854","E01018373"
"31855","E01018634"
"31856","E01018634"
"31857","E01018634"
"31858","E01018632"
"31859","E01018636"
"31860","E01018636"
"31861","E01018641"
"31862","E01018641"
"31863","E01018643"
"31864","E01018657"
"31865","E01018661"
"31866","E01018661"
"31867","E01018664"
"31868","E01018662"
"31869","E01018662"
"31870","E01018669"
"31871","E01018420"
"31872","E01018420"
"31873","E01018502"
"31874","E01018496"
"31875","E01033378"
"31876","E01018515"
"31877","E01018462"
"31878","E01018396"
"31879","E01018400"
"31880","E01018401"
"31881","E01018476"
"31882","E01018476"
"31883","E01018484"
"31884","E01018637"
"31885","E01018640"
"31886","E01018640"
"31887","E01018638"
"31888","E01018332"
"31889","E01018534"
"31890","E01018534"
"31891","E01018321"
"31892","E01018334"
"31893","E01018350"
"31894","E01018374"
"31895","E01018680"
"31896","E01018350"
"31897","E01018376"
"31898","E01018680"
"31899","E01018350"
"31900","E01018537"
"31901","E01018707"
"31902","E01018359"
"31903","E01018689"
"31904","E01018708"
"31905","E01018360"
"31906","E01018697"
"31907","E01018721"
"31908","E01018722"
"31909","E01018722"
"31910","E01018722"
"31911","E01018725"
"31912","E01018378"
"31913","E01018548"
"31914","E01018550"
"31915","E01018564"
"31916","E01018322"
"31917","E01018322"
"31918","E01018325"
"31919","E01018325"
"31920","E01018341"
"31921","E01018359"
"31922","E01018359"
"31923","E01018365"
"31924","E01018385"
"31925","E01018530"
"31926","E01018530"
"31927","E01018561"
"31928","E01018561"
"31929","E01018562"
"31930","E01018562"
"31931","E01018562"
"31932","E01018568"
"31933","E01018694"
"31934","E01018692"
"31935","E01018700"
"31936","E01018700"
"31937","E01018702"
"31938","E01018366"
"31939","E01018370"
"31940","E01018698"
"31941","E01018372"
"31942","E01018706"
"31943","E01018376"
"31944","E01018724"
"31945","E01018377"
"31946","E01018312"
"31947","E01018376"
"31948","E01018317"
"31949","E01018377"
"31950","E01018317"
"31951","E01018379"
"31952","E01018521"
"31953","E01018385"
"31954","E01018518"
"31955","E01018518"
"31956","E01018527"
"31957","E01018529"
"31958","E01018529"
"31959","E01018530"
"31960","E01018531"
"31961","E01018533"
"31962","E01018537"
"31963","E01018544"
"31964","E01018544"
"31965","E01018544"
"31966","E01018554"
"31967","E01018554"
"31968","E01018554"
"31969","E01018554"
"31970","E01018554"
"31971","E01018556"
"31972","E01018556"
"31973","E01018560"
"31974","E01018561"
"31975","E01018521"
"31976","E01018523"
"31977","E01018524"
"31978","E01018524"
"31979","E01018550"
"31980","E01018551"
"31981","E01018551"
"31982","E01018563"
"31983","E01018745"
"31984","E01018745"
"31985","E01018745"
"31986","E01018748"
"31987","E01018322"
"31988","E01018342"
"31989","E01018363"
"31990","E01018374"
"31991","E01018694"
"31992","E01018319"
"31993","E01018347"
"31994","E01018520"
"31995","E01018519"
"31996","E01018541"
"31997","E01018552"
"31998","E01018564"
"31999","E01018674"
"32000","E01018709"
"32001","E01018719"
"32002","E01018720"
"32003","E01018720"
"32004","E01018728"
"32005","E01018720"
"32006","E01018721"
"32007","E01018728"
"32008","E01018374"
"32009","E01018342"
"32010","E01018729"
"32011","E01018731"
"32012","E01018700"
"32013","E01018728"
"32014","E01018697"
"32015","E01018342"
"32016","E01018731"
"32017","E01018691"
"32018","E01018351"
"32019","E01018339"
"32020","E01018334"
"32021","E01018341"
"32022","E01018362"
"32023","E01018384"
"32024","E01018741"
"32025","E01018338"
"32026","E01018369"
"32027","E01018684"
"32028","E01018704"
"32029","E01018313"
"32030","E01018315"
"32031","E01018320"
"32032","E01018330"
"32033","E01018334"
"32034","E01018341"
"32035","E01018346"
"32036","E01018345"
"32037","E01018346"
"32038","E01018353"
"32039","E01018353"
"32040","E01018362"
"32041","E01018363"
"32042","E01018361"
"32043","E01018365"
"32044","E01018365"
"32045","E01018366"
"32046","E01018366"
"32047","E01018376"
"32048","E01018380"
"32049","E01018379"
"32050","E01018381"
"32051","E01018383"
"32052","E01018527"
"32053","E01018527"
"32054","E01018532"
"32055","E01018540"
"32056","E01018540"
"32057","E01018545"
"32058","E01018548"
"32059","E01018549"
"32060","E01018547"
"32061","E01018567"
"32062","E01018567"
"32063","E01018565"
"32064","E01018570"
"32065","E01018676"
"32066","E01018681"
"32067","E01018690"
"32068","E01018382"
"32069","E01018344"
"32070","E01018730"
"32071","E01018311"
"32072","E01018703"
"32073","E01018344"
"32074","E01018349"
"32075","E01018364"
"32076","E01018732"
"32077","E01018317"
"32078","E01018344"
"32079","E01018730"
"32080","E01018326"
"32081","E01018520"
"32082","E01018357"
"32083","E01018344"
"32084","E01018710"
"32085","E01018733"
"32086","E01018343"
"32087","E01018541"
"32088","E01018563"
"32089","E01032930"
"32090","E01018326"
"32091","E01032930"
"32092","E01018358"
"32093","E01018308"
"32094","E01018335"
"32095","E01018337"
"32096","E01018338"
"32097","E01018337"
"32098","E01018349"
"32099","E01018356"
"32100","E01018355"
"32101","E01018731"
"32102","E01018357"
"32103","E01018355"
"32104","E01018358"
"32105","E01018359"
"32106","E01018360"
"32107","E01018368"
"32108","E01018368"
"32109","E01018371"
"32110","E01018371"
"32111","E01018373"
"32112","E01018535"
"32113","E01018675"
"32114","E01018675"
"32115","E01018677"
"32116","E01018687"
"32117","E01018696"
"32118","E01018698"
"32119","E01018705"
"32120","E01018704"
"32121","E01018705"
"32122","E01018707"
"32123","E01018707"
"32124","E01018708"
"32125","E01018722"
"32126","E01018723"
"32127","E01018723"
"32128","E01018723"
"32129","E01018728"
"32130","E01018733"
"32131","E01018742"
"32132","E01018711"
"32133","E01018357"
"32134","E01018519"
"32135","E01018743"
"32136","E01018734"
"32137","E01018344"
"32138","E01018734"
"32139","E01018357"
"32140","E01018358"
"32141","E01018360"
"32142","E01018369"
"32143","E01018370"
"32144","E01018372"
"32145","E01018372"
"32146","E01018372"
"32147","E01018373"
"32148","E01018373"
"32149","E01018518"
"32150","E01018537"
"32151","E01018570"
"32152","E01018675"
"32153","E01018675"
"32154","E01018677"
"32155","E01018680"
"32156","E01018684"
"32157","E01018684"
"32158","E01018684"
"32159","E01018690"
"32160","E01018692"
"32161","E01018692"
"32162","E01018696"
"32163","E01018698"
"32164","E01018698"
"32165","E01018707"
"32166","E01018708"
"32167","E01018721"
"32168","E01018721"
"32169","E01018721"
"32170","E01018722"
"32171","E01018725"
"32172","E01018727"
"32173","E01018319"
"32174","E01018319"
"32175","E01018319"
"32176","E01032931"
"32177","E01018319"
"32178","E01018326"
"32179","E01018330"
"32180","E01018328"
"32181","E01018330"
"32182","E01018341"
"32183","E01018342"
"32184","E01018342"
"32185","E01018746"
"32186","E01018734"
"32187","E01018733"
"32188","E01018351"
"32189","E01018352"
"32190","E01018313"
"32191","E01018747"
"32192","E01018378"
"32193","E01018352"
"32194","E01018361"
"32195","E01018375"
"32196","E01018539"
"32197","E01018312"
"32198","E01018326"
"32199","E01018375"
"32200","E01018522"
"32201","E01018542"
"32202","E01018309"
"32203","E01018327"
"32204","E01018327"
"32205","E01018326"
"32206","E01018326"
"32207","E01018331"
"32208","E01018343"
"32209","E01018343"
"32210","E01018375"
"32211","E01018329"
"32212","E01018329"
"32213","E01032930"
"32214","E01032930"
"32215","E01032930"
"32216","E01032931"
"32217","E01032931"
"32218","E01032930"
"32219","E01032930"
"32220","E01018703"
"32221","E01018311"
"32222","E01018310"
"32223","E01018311"
"32224","E01018314"
"32225","E01018317"
"32226","E01018316"
"32227","E01018317"
"32228","E01018347"
"32229","E01018364"
"32230","E01018364"
"32231","E01018534"
"32232","E01018539"
"32233","E01018551"
"32234","E01018551"
"32235","E01018550"
"32236","E01018557"
"32237","E01018308"
"32238","E01018344"
"32239","E01018353"
"32240","E01018360"
"32241","E01018361"
"32242","E01018543"
"32243","E01018313"
"32244","E01018552"
"32245","E01018547"
"32246","E01018380"
"32247","E01018315"
"32248","E01018552"
"32249","E01018382"
"32250","E01018548"
"32251","E01018323"
"32252","E01018563"
"32253","E01018381"
"32254","E01018672"
"32255","E01018340"
"32256","E01018564"
"32257","E01018685"
"32258","E01018519"
"32259","E01018345"
"32260","E01018710"
"32261","E01018685"
"32262","E01018688"
"32263","E01018352"
"32264","E01018713"
"32265","E01018712"
"32266","E01018701"
"32267","E01018354"
"32268","E01018717"
"32269","E01018709"
"32270","E01018367"
"32271","E01018715"
"32272","E01018714"
"32273","E01018710"
"32274","E01018382"
"32275","E01018715"
"32276","E01018717"
"32277","E01018738"
"32278","E01018383"
"32279","E01018717"
"32280","E01018714"
"32281","E01018716"
"32282","E01018720"
"32283","E01018749"
"32284","E01018309"
"32285","E01018314"
"32286","E01018519"
"32287","E01018522"
"32288","E01018523"
"32289","E01018525"
"32290","E01018523"
"32291","E01018523"
"32292","E01018535"
"32293","E01018539"
"32294","E01018539"
"32295","E01018543"
"32296","E01018541"
"32297","E01018557"
"32298","E01018347"
"32299","E01018368"
"32300","E01018532"
"32301","E01018538"
"32302","E01018546"
"32303","E01018546"
"32304","E01018557"
"32305","E01018672"
"32306","E01018685"
"32307","E01018697"
"32308","E01018699"
"32309","E01018701"
"32310","E01018701"
"32311","E01018710"
"32312","E01018716"
"32313","E01018716"
"32314","E01018313"
"32315","E01018316"
"32316","E01018522"
"32317","E01018314"
"32318","E01018532"
"32319","E01018378"
"32320","E01018540"
"32321","E01018522"
"32322","E01018717"
"32323","E01018538"
"32324","E01018715"
"32325","E01018532"
"32326","E01018543"
"32327","E01018731"
"32328","E01018534"
"32329","E01018541"
"32330","E01018538"
"32331","E01032931"
"32332","E01018548"
"32333","E01018548"
"32334","E01018703"
"32335","E01018319"
"32336","E01018327"
"32337","E01018327"
"32338","E01018364"
"32339","E01018364"
"32340","E01018519"
"32341","E01018549"
"32342","E01018550"
"32343","E01018564"
"32344","E01018564"
"32345","E01018564"
"32346","E01018712"
"32347","E01018714"
"32348","E01018714"
"32349","E01018340"
"32350","E01018378"
"32351","E01018538"
"32352","E01018310"
"32353","E01018309"
"32354","E01018312"
"32355","E01018314"
"32356","E01018317"
"32357","E01018316"
"32358","E01018340"
"32359","E01018547"
"32360","E01018546"
"32361","E01018546"
"32362","E01018553"
"32363","E01018552"
"32364","E01018553"
"32365","E01018553"
"32366","E01018557"
"32367","E01018564"
"32368","E01018682"
"32369","E01018709"
"32370","E01018720"
"32371","E01018726"
"32372","E01018729"
"32373","E01018729"
"32374","E01018729"
"32375","E01018730"
"32376","E01018746"
"32377","E01018745"
"32378","E01018745"
"32379","E01018744"
"32380","E01018308"
"32381","E01018337"
"32382","E01018355"
"32383","E01018360"
"32384","E01018570"
"32385","E01018674"
"32386","E01018556"
"32387","E01018557"
"32388","E01018672"
"32389","E01018672"
"32390","E01018673"
"32391","E01018674"
"32392","E01018679"
"32393","E01018681"
"32394","E01018685"
"32395","E01018701"
"32396","E01018706"
"32397","E01018718"
"32398","E01018718"
"32399","E01018726"
"32400","E01018728"
"32401","E01018735"
"32402","E01018737"
"32403","E01018736"
"32404","E01018737"
"32405","E01018737"
"32406","E01018742"
"32407","E01018742"
"32408","E01018743"
"32409","E01018743"
"32410","E01018743"
"32411","E01018329"
"32412","E01018746"
"32413","E01018743"
"32414","E01018744"
"32415","E01018749"
"32416","E01018749"
"32417","E01018747"
"32418","E01018749"
"32419","E01018312"
"32420","E01018310"
"32421","E01018310"
"32422","E01018310"
"32423","E01018312"
"32424","E01018311"
"32425","E01018316"
"32426","E01018316"
"32427","E01018544"
"32428","E01018314"
"32429","E01018351"
"32430","E01018351"
"32431","E01018354"
"32432","E01018521"
"32433","E01018521"
"32434","E01018525"
"32435","E01018524"
"32436","E01018524"
"32437","E01018525"
"32438","E01018524"
"32439","E01018525"
"32440","E01018523"
"32441","E01018535"
"32442","E01018542"
"32443","E01018369"
"32444","E01018542"
"32445","E01018542"
"32446","E01018701"
"32447","E01018726"
"32448","E01018738"
"32449","E01018738"
"32450","E01018738"
"32451","E01018739"
"32452","E01018739"
"32453","E01018740"
"32454","E01018740"
"32455","E01018713"
"32456","E01018727"
"32457","E01018554"
"32458","E01018331"
"32459","E01018356"
"32460","E01018713"
"32461","E01018734"
"32462","E01018308"
"32463","E01018545"
"32464","E01018554"
"32465","E01018555"
"32466","E01018555"
"32467","E01018558"
"32468","E01018559"
"32469","E01018559"
"32470","E01018558"
"32471","E01018558"
"32472","E01018559"
"32473","E01018558"
"32474","E01018556"
"32475","E01018559"
"32476","E01018560"
"32477","E01018561"
"32478","E01018565"
"32479","E01018565"
"32480","E01018566"
"32481","E01018566"
"32482","E01018567"
"32483","E01018566"
"32484","E01018566"
"32485","E01018566"
"32486","E01018567"
"32487","E01018671"
"32488","E01018671"
"32489","E01018673"
"32490","E01018683"
"32491","E01018683"
"32492","E01018681"
"32493","E01018693"
"32494","E01018695"
"32495","E01018706"
"32496","E01018709"
"32497","E01018717"
"32498","E01018719"
"32499","E01018726"
"32500","E01018733"
"32501","E01018741"
"32502","E01018361"
"32503","E01018329"
"32504","E01018328"
"32505","E01018329"
"32506","E01018329"
"32507","E01018328"
"32508","E01018327"
"32509","E01018327"
"32510","E01018326"
"32511","E01018331"
"32512","E01018331"
"32513","E01018331"
"32514","E01018328"
"32515","E01018343"
"32516","E01018343"
"32517","E01018361"
"32518","E01018375"
"32519","E01018374"
"32520","E01018329"
"32521","E01032930"
"32522","E01018352"
"32523","E01018364"
"32524","E01018520"
"32525","E01018520"
"32526","E01018551"
"32527","E01018563"
"32528","E01018563"
"32529","E01018714"
"32530","E01018714"
"32531","E01018315"
"32532","E01018319"
"32533","E01018321"
"32534","E01018330"
"32535","E01018332"
"32536","E01018342"
"32537","E01018345"
"32538","E01018348"
"32539","E01018348"
"32540","E01018352"
"32541","E01018362"
"32542","E01018362"
"32543","E01018368"
"32544","E01018377"
"32545","E01018381"
"32546","E01018531"
"32547","E01018531"
"32548","E01018531"
"32549","E01018534"
"32550","E01018536"
"32551","E01018541"
"32552","E01018674"
"32553","E01018673"
"32554","E01018681"
"32555","E01018686"
"32556","E01018695"
"32557","E01018695"
"32558","E01018711"
"32559","E01018709"
"32560","E01018711"
"32561","E01018713"
"32562","E01018544"
"32563","E01018324"
"32564","E01018741"
"32565","E01018367"
"32566","E01018547"
"32567","E01018554"
"32568","E01018560"
"32569","E01018562"
"32570","E01018560"
"32571","E01018568"
"32572","E01018323"
"32573","E01018567"
"32574","E01018715"
"32575","E01018335"
"32576","E01018313"
"32577","E01018373"
"32578","E01018568"
"32579","E01018715"
"32580","E01018335"
"32581","E01018719"
"32582","E01018335"
"32583","E01018373"
"32584","E01018731"
"32585","E01018335"
"32586","E01018568"
"32587","E01018309"
"32588","E01018518"
"32589","E01018339"
"32590","E01018315"
"32591","E01018320"
"32592","E01018320"
"32593","E01018336"
"32594","E01018336"
"32595","E01018346"
"32596","E01018345"
"32597","E01018348"
"32598","E01018348"
"32599","E01018363"
"32600","E01018363"
"32601","E01018362"
"32602","E01018365"
"32603","E01018365"
"32604","E01018366"
"32605","E01018377"
"32606","E01018735"
"32607","E01018374"
"32608","E01018383"
"32609","E01018384"
"32610","E01018383"
"32611","E01018383"
"32612","E01018385"
"32613","E01018526"
"32614","E01018527"
"32615","E01018526"
"32616","E01018526"
"32617","E01018527"
"32618","E01018526"
"32619","E01018528"
"32620","E01018529"
"32621","E01018528"
"32622","E01018529"
"32623","E01018529"
"32624","E01018528"
"32625","E01018533"
"32626","E01018533"
"32627","E01018533"
"32628","E01018535"
"32629","E01018545"
"32630","E01018545"
"32631","E01018549"
"32632","E01018547"
"32633","E01018549"
"32634","E01018555"
"32635","E01018555"
"32636","E01032931"
"32637","E01018570"
"32638","E01018339"
"32639","E01018736"
"32640","E01018323"
"32641","E01018739"
"32642","E01018749"
"32643","E01018563"
"32644","E01018700"
"32645","E01018309"
"32646","E01018319"
"32647","E01018320"
"32648","E01018321"
"32649","E01018321"
"32650","E01018324"
"32651","E01018324"
"32652","E01018325"
"32653","E01018338"
"32654","E01018338"
"32655","E01018336"
"32656","E01018336"
"32657","E01018337"
"32658","E01018344"
"32659","E01018348"
"32660","E01018349"
"32661","E01018350"
"32662","E01018352"
"32663","E01018358"
"32664","E01018366"
"32665","E01018367"
"32666","E01018370"
"32667","E01018377"
"32668","E01018380"
"32669","E01018384"
"32670","E01018384"
"32671","E01018381"
"32672","E01018385"
"32673","E01018518"
"32674","E01018522"
"32675","E01018528"
"32676","E01018533"
"32677","E01018536"
"32678","E01018536"
"32679","E01018540"
"32680","E01018545"
"32681","E01018545"
"32682","E01018325"
"32683","E01018333"
"32684","E01018339"
"32685","E01018338"
"32686","E01018339"
"32687","E01018348"
"32688","E01018340"
"32689","E01018671"
"32690","E01018349"
"32691","E01018342"
"32692","E01018673"
"32693","E01018349"
"32694","E01018340"
"32695","E01018675"
"32696","E01018356"
"32697","E01018343"
"32698","E01018675"
"32699","E01018370"
"32700","E01018346"
"32701","E01018676"
"32702","E01018680"
"32703","E01018683"
"32704","E01018681"
"32705","E01018688"
"32706","E01018688"
"32707","E01018688"
"32708","E01018686"
"32709","E01018690"
"32710","E01018693"
"32711","E01018691"
"32712","E01018697"
"32713","E01018695"
"32714","E01018696"
"32715","E01018696"
"32716","E01018697"
"32717","E01018699"
"32718","E01018702"
"32719","E01018702"
"32720","E01018703"
"32721","E01018703"
"32722","E01018705"
"32723","E01018708"
"32724","E01018708"
"32725","E01018712"
"32726","E01018713"
"32727","E01018717"
"32728","E01018719"
"32729","E01018718"
"32730","E01018727"
"32731","E01018730"
"32732","E01018732"
"32733","E01018735"
"32734","E01018368"
"32735","E01018349"
"32736","E01018353"
"32737","E01018354"
"32738","E01018360"
"32739","E01018365"
"32740","E01018365"
"32741","E01018376"
"32742","E01018379"
"32743","E01018379"
"32744","E01018382"
"32745","E01018382"
"32746","E01018526"
"32747","E01018532"
"32748","E01018532"
"32749","E01018532"
"32750","E01018537"
"32751","E01018536"
"32752","E01018537"
"32753","E01018545"
"32754","E01018546"
"32755","E01018571"
"32756","E01018679"
"32757","E01018679"
"32758","E01018689"
"32759","E01018686"
"32760","E01018691"
"32761","E01018691"
"32762","E01018372"
"32763","E01018711"
"32764","E01018711"
"32765","E01018712"
"32766","E01018711"
"32767","E01018713"
"32768","E01018723"
"32769","E01018372"
"32770","E01018372"
"32771","E01018372"
"32772","E01018373"
"32773","E01018373"
"32774","E01018379"
"32775","E01018380"
"32776","E01018385"
"32777","E01018677"
"32778","E01018680"
"32779","E01018683"
"32780","E01018682"
"32781","E01018684"
"32782","E01018684"
"32783","E01018689"
"32784","E01018689"
"32785","E01018690"
"32786","E01018692"
"32787","E01018697"
"32788","E01018707"
"32789","E01018708"
"32790","E01018708"
"32791","E01018718"
"32792","E01018721"
"32793","E01018721"
"32794","E01018722"
"32795","E01018725"
"32796","E01018724"
"32797","E01018724"
"32798","E01018724"
"32799","E01018727"
"32800","E01018727"
"32801","E01028927"
"32802","E01028950"
"32803","E01028959"
"32804","E01028959"
"32805","E01028960"
"32806","E01028961"
"32807","E01028960"
"32808","E01018749"
"32809","E01028945"
"32810","E01028969"
"32811","E01028971"
"32812","E01028976"
"32813","E01028977"
"32814","E01028979"
"32815","E01028979"
"32816","E01028990"
"32817","E01028990"
"32818","E01028990"
"32819","E01028991"
"32820","E01028991"
"32821","E01028993"
"32822","E01028993"
"32823","E01028996"
"32824","E01033530"
"32825","E01033530"
"32826","E01029000"
"32827","E01028999"
"32828","E01028999"
"32829","E01029001"
"32830","E01029003"
"32831","E01029003"
"32832","E01029003"
"32833","E01029003"
"32834","E01029003"
"32835","E01029003"
"32836","E01029003"
"32837","E01029004"
"32838","E01029004"
"32839","E01029005"
"32840","E01029005"
"32841","E01029005"
"32842","E01029013"
"32843","E01029013"
"32844","E01029015"
"32845","E01029015"
"32846","E01029016"
"32847","E01029016"
"32848","E01029016"
"32849","E01033530"
"32850","E01033529"
"32851","E01033529"
"32852","E01033530"
"32853","E01033530"
"32854","E01028963"
"32855","E01028914"
"32856","E01018748"
"32857","E01028975"
"32858","E01018748"
"32859","E01028997"
"32860","E01028884"
"32861","E01018748"
"32862","E01028997"
"32863","E01028920"
"32864","E01028897"
"32865","E01028997"
"32866","E01028854"
"32867","E01028997"
"32868","E01028934"
"32869","E01028942"
"32870","E01028998"
"32871","E01028948"
"32872","E01029002"
"32873","E01028833"
"32874","E01028944"
"32875","E01029001"
"32876","E01028979"
"32877","E01028866"
"32878","E01028977"
"32879","E01029011"
"32880","E01029013"
"32881","E01029016"
"32882","E01033530"
"32883","E01028850"
"32884","E01029012"
"32885","E01029012"
"32886","E01028826"
"32887","E01028827"
"32888","E01028826"
"32889","E01028834"
"32890","E01028836"
"32891","E01028838"
"32892","E01028841"
"32893","E01028841"
"32894","E01028849"
"32895","E01028849"
"32896","E01028997"
"32897","E01028849"
"32898","E01028851"
"32899","E01028852"
"32900","E01028853"
"32901","E01028857"
"32902","E01028865"
"32903","E01028867"
"32904","E01028871"
"32905","E01028873"
"32906","E01028876"
"32907","E01028876"
"32908","E01028876"
"32909","E01028879"
"32910","E01028879"
"32911","E01028879"
"32912","E01028886"
"32913","E01028891"
"32914","E01028891"
"32915","E01028894"
"32916","E01028894"
"32917","E01028894"
"32918","E01028896"
"32919","E01028896"
"32920","E01028905"
"32921","E01028904"
"32922","E01028906"
"32923","E01028908"
"32924","E01028980"
"32925","E01028987"
"32926","E01028873"
"32927","E01028997"
"32928","E01028987"
"32929","E01028998"
"32930","E01028831"
"32931","E01028999"
"32932","E01028998"
"32933","E01028874"
"32934","E01028907"
"32935","E01029002"
"32936","E01028912"
"32937","E01029000"
"32938","E01028953"
"32939","E01029003"
"32940","E01028930"
"32941","E01028938"
"32942","E01028940"
"32943","E01028943"
"32944","E01028941"
"32945","E01028946"
"32946","E01028952"
"32947","E01028973"
"32948","E01028987"
"32949","E01029006"
"32950","E01033526"
"32951","E01028946"
"32952","E01028974"
"32953","E01028931"
"32954","E01028903"
"32955","E01028905"
"32956","E01028912"
"32957","E01028957"
"32958","E01028967"
"32959","E01028975"
"32960","E01028983"
"32961","E01028837"
"32962","E01028941"
"32963","E01028946"
"32964","E01028987"
"32965","E01028974"
"32966","E01028835"
"32967","E01028908"
"32968","E01028933"
"32969","E01028933"
"32970","E01028981"
"32971","E01028981"
"32972","E01028982"
"32973","E01028829"
"32974","E01028829"
"32975","E01028831"
"32976","E01028830"
"32977","E01028834"
"32978","E01028839"
"32979","E01028845"
"32980","E01033527"
"32981","E01028839"
"32982","E01029006"
"32983","E01028845"
"32984","E01029007"
"32985","E01028846"
"32986","E01029007"
"32987","E01028846"
"32988","E01029010"
"32989","E01028848"
"32990","E01028952"
"32991","E01028850"
"32992","E01028852"
"32993","E01028851"
"32994","E01028860"
"32995","E01028862"
"32996","E01028861"
"32997","E01028865"
"32998","E01028866"
"32999","E01028866"
"33000","E01028868"
"33001","E01028869"
"33002","E01028893"
"33003","E01028896"
"33004","E01028898"
"33005","E01028899"
"33006","E01028910"
"33007","E01028914"
"33008","E01028919"
"33009","E01028923"
"33010","E01028925"
"33011","E01028929"
"33012","E01028936"
"33013","E01028950"
"33014","E01028954"
"33015","E01028959"
"33016","E01028960"
"33017","E01028976"
"33018","E01028977"
"33019","E01028980"
"33020","E01028980"
"33021","E01028994"
"33022","E01028995"
"33023","E01028995"
"33024","E01028996"
"33025","E01029001"
"33026","E01033529"
"33027","E01028972"
"33028","E01028972"
"33029","E01029011"
"33030","E01028998"
"33031","E01029014"
"33032","E01028836"
"33033","E01029014"
"33034","E01028838"
"33035","E01029012"
"33036","E01028838"
"33037","E01028842"
"33038","E01028853"
"33039","E01028842"
"33040","E01028856"
"33041","E01028842"
"33042","E01028843"
"33043","E01028846"
"33044","E01028847"
"33045","E01028847"
"33046","E01028850"
"33047","E01028851"
"33048","E01028851"
"33049","E01028851"
"33050","E01028857"
"33051","E01028859"
"33052","E01028864"
"33053","E01028864"
"33054","E01028866"
"33055","E01028871"
"33056","E01028870"
"33057","E01028872"
"33058","E01028872"
"33059","E01028881"
"33060","E01028882"
"33061","E01028882"
"33062","E01028883"
"33063","E01028885"
"33064","E01028888"
"33065","E01028888"
"33066","E01028893"
"33067","E01028898"
"33068","E01028914"
"33069","E01028919"
"33070","E01028918"
"33071","E01028922"
"33072","E01028879"
"33073","E01028890"
"33074","E01028891"
"33075","E01028897"
"33076","E01033528"
"33077","E01028903"
"33078","E01028912"
"33079","E01028924"
"33080","E01028926"
"33081","E01028931"
"33082","E01028931"
"33083","E01028933"
"33084","E01028934"
"33085","E01028937"
"33086","E01028948"
"33087","E01028959"
"33088","E01028971"
"33089","E01028981"
"33090","E01028984"
"33091","E01028998"
"33092","E01028850"
"33093","E01028826"
"33094","E01028828"
"33095","E01028828"
"33096","E01028828"
"33097","E01028831"
"33098","E01028833"
"33099","E01028833"
"33100","E01028837"
"33101","E01028845"
"33102","E01028854"
"33103","E01028860"
"33104","E01028864"
"33105","E01028881"
"33106","E01028911"
"33107","E01028915"
"33108","E01028916"
"33109","E01028927"
"33110","E01028935"
"33111","E01028936"
"33112","E01028935"
"33113","E01028948"
"33114","E01028947"
"33115","E01028947"
"33116","E01028947"
"33117","E01028947"
"33118","E01028953"
"33119","E01028953"
"33120","E01028951"
"33121","E01028951"
"33122","E01028951"
"33123","E01028964"
"33124","E01028964"
"33125","E01028964"
"33126","E01028966"
"33127","E01028971"
"33128","E01028972"
"33129","E01028974"
"33130","E01028986"
"33131","E01028998"
"33132","E01028858"
"33133","E01028828"
"33134","E01028834"
"33135","E01028845"
"33136","E01028850"
"33137","E01028860"
"33138","E01028868"
"33139","E01028870"
"33140","E01028875"
"33141","E01028880"
"33142","E01028882"
"33143","E01028889"
"33144","E01028892"
"33145","E01028907"
"33146","E01028910"
"33147","E01028916"
"33148","E01028922"
"33149","E01028936"
"33150","E01028959"
"33151","E01028837"
"33152","E01028841"
